chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr6-6087327,LOC_Os06g11500,25,16,11,13,17,20,8,8,7,6,4,6,2,1,2,6,5,5,9,5,12,1,2,1,6,6,3,14,18,17,4,1,2,1,0,1,11,12,12,8,9,7
Chr6-6088558,LOC_Os06g11500,3,6,14,1,6,3,12,5,7,12,12,11,19,19,16,18,9,19,25,23,23,6,4,6,4,8,3,13,9,8,2,7,7,3,7,6,10,10,7,9,10,9
Chr6-6088236,LOC_Os06g11500,0,0,0,0,0,0,0,1,1,0,1,0,0,6,1,4,1,1,6,3,1,1,2,2,1,3,2,5,0,6,3,0,0,0,0,3,7,10,2,1,3,0
Chr6-6595939,LOC_Os06g12260,4,2,0,7,0,2,0,6,5,2,2,4,2,6,1,3,3,3,1,4,4,5,8,3,8,10,6,3,1,5,34,33,39,292,147,167,4,2,4,2,0,1
Chr6-6599210,LOC_Os06g12260,5,0,5,0,1,3,0,0,0,2,2,3,3,6,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,1,3,3,2,7
Chr6-6601362,LOC_Os06g12260,3,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,1,4,1,1,0,2,3,2,1,0,1,0,0,0,3,8,7,0,0,0,1,2,3,0,0,0
Chr6-6596226,LOC_Os06g12260,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,2,21,9,56,1,1,1,3,3,2
Chr6-6596175,LOC_Os06g12260,17,17,20,25,23,15,11,13,13,13,15,6,10,7,1,13,8,11,13,10,10,5,10,9,13,8,17,15,12,17,27,35,36,62,60,53,11,8,16,25,21,14
Chr6-6596674,LOC_Os06g12260,1,4,7,1,0,1,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,20,29,20,1,1,1,0,0,0
Chr6-6599471,LOC_Os06g12260,0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,3,2,0,0,0,0,0,0
Chr6-6596367,LOC_Os06g12260,28,30,26,24,38,49,16,22,1,28,30,44,39,37,40,56,55,45,46,38,45,27,27,27,42,41,17,42,33,36,127,108,142,547,1309,31,36,32,37,31,28,31
Chr6+13328788,LOC_Os06g22850,2,1,1,0,1,6,3,2,1,0,0,0,0,0,0,2,2,2,1,0,0,1,1,1,2,2,1,3,3,1,3,3,2,1,0,1,6,5,4,1,1,1
Chr6+13329059,LOC_Os06g22850,1,0,0,2,2,1,0,0,0,2,0,0,2,2,1,2,1,2,1,1,0,0,2,0,1,1,4,2,2,4,1,1,1,1,1,0,1,0,4,0,1,0
Chr6+13331887,LOC_Os06g22850,3,4,5,8,14,4,2,4,4,1,1,2,5,5,1,2,3,4,2,0,2,2,1,2,0,2,0,3,4,2,0,5,0,0,0,0,3,4,5,0,0,0
Chr6+13332005,LOC_Os06g22850,5,5,13,1,1,1,15,4,11,1,1,1,0,2,2,3,4,6,7,6,6,2,2,1,4,4,4,2,1,3,3,4,4,1,12,6,7,5,8,0,0,1
Chr6+13332154,LOC_Os06g22850,4,2,3,0,5,1,4,1,0,0,0,0,1,0,0,4,4,2,0,0,0,0,2,4,0,1,1,0,1,0,1,2,3,0,0,0,0,1,0,1,1,0
Chr6+16510334,LOC_Os06g28970,3,6,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,1,1,1,1,0,0
Chr6+16512798,LOC_Os06g28970,37,22,29,22,16,23,9,10,7,210,208,209,131,146,181,121,130,105,58,46,58,71,85,76,39,34,33,90,93,107,66,67,65,22,14,27,69,54,57,21,29,31
Chr6-21345196,LOC_Os06g36360,11,11,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1
Chr6-21344107,LOC_Os06g36360,7,6,4,19,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,3,3,3
Chr6-21343409,LOC_Os06g36360,286,242,267,315,231,297,476,622,665,106,124,126,164,142,173,198,133,193,272,253,249,111,164,135,388,567,496,190,196,200,239,188,219,783,660,654,298,214,193,242,139,128
Chr6-21345293,LOC_Os06g36360,3,3,4,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,2,2,0,1,0,0,0,0,1,2,3,0,0,0
Chr6+21885211,LOC_Os06g37070,373,263,286,289,323,310,362,359,529,172,146,138,68,56,46,47,46,61,132,137,150,301,328,355,265,281,232,229,216,182,367,339,309,30,82,15,249,286,291,617,599,611
Chr6+21885295,LOC_Os06g37070,10,17,26,18,19,25,19,12,28,13,15,12,13,9,11,4,5,4,11,13,12,37,21,31,18,20,19,19,18,17,18,17,21,5,6,3,16,13,14,27,37,29
Chr6-22271400,LOC_Os06g37620,16,15,21,24,4,41,10,11,3,1,2,1,0,1,0,11,3,11,8,10,9,2,2,5,50,46,46,0,1,0,0,3,1,0,0,0,11,10,10,23,22,22
Chr6-22271320,LOC_Os06g37620,7,7,3,2,1,0,9,6,8,4,3,4,5,6,11,10,11,12,13,10,12,6,0,3,33,29,37,5,5,2,3,2,2,0,0,0,7,6,7,8,9,3
Chr6-24363906,LOC_Os06g40850,4,9,4,0,0,0,0,4,4,36,45,52,6,2,1,0,0,0,1,1,1,43,45,40,31,33,30,12,13,15,20,22,26,110,33,58,45,14,43,15,10,5
Chr6-24364093,LOC_Os06g40850,0,0,0,0,0,0,0,0,0,9,10,14,0,0,0,0,0,0,0,0,0,14,7,9,6,7,4,0,3,0,4,3,4,0,0,0,15,9,10,0,0,0
Chr6+26302824,LOC_Os06g43680,11,6,11,0,26,60,6,5,2,5,6,7,6,4,3,7,4,11,3,3,4,0,8,5,12,12,11,7,5,3,6,7,1,8,5,3,11,10,10,7,6,13
Chr6+26297637,LOC_Os06g43680,13,14,14,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
Chr6+26303103,LOC_Os06g43680,44,58,26,25,25,19,22,21,14,35,29,33,66,65,62,66,68,65,44,44,45,26,28,23,84,83,76,27,36,35,19,12,19,1,9,33,23,26,13,33,34,22
Chr6+26303034,LOC_Os06g43680,17,11,16,8,16,5,10,3,6,10,6,7,19,18,15,13,24,11,5,4,5,4,9,7,21,21,5,6,6,6,5,2,3,0,0,0,5,8,14,21,9,14
Chr6-28090118,LOC_Os06g46330,8,5,3,7,10,14,2,4,0,7,5,4,1,9,10,18,16,18,22,18,18,21,15,17,30,34,36,5,24,34,7,5,6,0,0,1,14,15,15,6,6,6
Chr6-28090354,LOC_Os06g46330,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,1,0,4,5,5,1,0,0,1,1,1,13,19,42,2,0,5,0,0,0
Chr6+28402076,LOC_Os06g46770,1,22,8,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4
Chr6+28404272,LOC_Os06g46770,6,0,0,4,7,7,3,4,5,2,3,1,8,2,8,2,0,2,1,1,3,0,5,2,14,11,12,6,8,6,1,1,2,0,0,0,4,4,4,4,1,1
Chr6+28429285,LOC_Os06g46820,8,2,5,5,6,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,2
Chr6+28430344,LOC_Os06g46820,0,0,0,0,0,0,0,0,1,4,3,4,3,5,7,2,2,1,1,0,0,4,3,2,7,6,6,2,0,0,0,1,2,2,2,0,0,1,1,0,0,1
Chr6+28430159,LOC_Os06g46820,57,52,36,73,70,101,37,33,35,70,78,85,70,56,89,87,85,88,64,90,65,60,53,59,119,117,117,45,72,42,51,56,47,75,32,37,54,56,53,42,31,60
Chr6+28428954,LOC_Os06g46820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,21,0,0,0,0,0,0
Chr6+28674684,LOC_Os06g47300,1,11,9,9,7,8,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,1,2,1,1,2,1,0,24,2,18,8,1,1,11,11,12
Chr6+28674823,LOC_Os06g47300,24,10,18,14,20,25,23,25,22,46,46,47,44,53,44,106,74,84,40,45,44,24,36,27,64,64,52,35,30,33,55,45,25,3,28,12,46,44,45,34,35,32
Chr6+28674960,LOC_Os06g47300,0,0,0,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,3,2,2,0,1,1,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Chr6+29750595,LOC_Os06g49090,29,0,29,31,38,28,15,13,6,7,10,1,11,13,10,8,9,7,6,5,4,11,13,11,10,16,17,14,7,9,15,15,12,6,2,15,7,6,8,18,21,17
Chr6+29749479,LOC_Os06g49090,21,14,29,33,47,26,9,40,13,33,28,29,28,27,43,30,35,30,35,37,48,23,25,22,17,22,25,36,27,30,53,42,25,30,1,27,53,62,59,48,55,46
Chr6+29749884,LOC_Os06g49090,1,1,0,10,2,0,1,5,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,3,7,0,0,0,1,1,1
Chr7-5418769,LOC_Os07g10110,2,6,2,10,9,7,14,19,10,42,57,37,6,10,12,7,12,26,10,9,11,51,82,63,40,51,42,21,13,22,114,111,113,41,64,83,45,44,52,8,8,6
Chr7-5418998,LOC_Os07g10110,0,0,0,6,3,3,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,2,1,3,0,0,0,7,1,1,0,0,0,0,1,2,1,0,1
Chr7-8939846,LOC_Os07g15440,3,21,18,0,0,0,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,3,2,1,2,2,0,1,0,0,4,4,3,6,6,5
Chr7-8930109,LOC_Os07g15440,18,66,35,35,7,17,7,6,23,3,2,5,1,1,0,5,4,1,5,9,3,1,1,0,9,9,9,11,21,13,10,9,9,0,0,0,20,17,21,51,56,47
Chr7-8938123,LOC_Os07g15440,3,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
Chr7-8930453,LOC_Os07g15440,16,14,13,30,30,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,3,1,1,0,18,29,14,1,4,8,14,11,10
Chr7-16941845,LOC_Os07g28900,0,0,0,0,0,0,17,1,3,2,1,5,2,2,0,0,3,1,0,1,1,4,4,4,2,8,0,0,3,3,1,0,2,0,0,0,4,3,3,0,0,0
Chr7-16941916,LOC_Os07g28900,0,0,0,0,0,0,0,1,1,5,1,3,1,1,0,2,5,2,3,5,0,6,2,5,2,2,2,0,0,0,1,1,1,7,3,14,3,1,3,0,0,0
Chr7-16942324,LOC_Os07g28900,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,3,1,1,1,0,2,3,1,0,3,0,0,0,0,0,0,0,0,0,1,0,3,11,2,0
Chr7-16942243,LOC_Os07g28900,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,0,1,1,4,0,0,0,0,2,1,4,5,0,0
Chr7+19501751,LOC_Os07g32670,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,12,15,33,0,0,0,2,3,2
Chr7+19505154,LOC_Os07g32670,33,34,27,20,29,33,39,68,57,126,127,122,69,46,1,38,39,46,107,103,89,165,197,164,128,146,200,128,144,104,98,97,101,83,11,59,76,107,69,37,40,34
Chr7+22570551,LOC_Os07g37640,0,0,0,0,2,2,0,2,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,8,5,0,0,0,0,0,0
Chr7+22571398,LOC_Os07g37640,7,4,19,1,4,5,1,0,3,0,0,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,3,10,12,11
Chr7+22571508,LOC_Os07g37640,106,118,107,80,39,90,45,45,46,22,18,19,21,19,18,21,23,26,26,40,22,47,62,47,33,32,19,39,40,39,43,36,45,84,66,7,162,114,139,204,187,191
Chr7+22921966,LOC_Os07g38220,0,0,0,0,0,0,6,4,6,13,6,9,0,0,0,2,8,3,2,9,1,19,15,17,23,37,23,8,7,8,8,3,5,0,6,3,20,21,17,0,6,0
Chr7+22922212,LOC_Os07g38220,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,24,15,0,0,0,0,0,0
Chr7+22922385,LOC_Os07g38220,2,2,3,12,4,7,9,5,17,0,0,5,1,1,0,1,4,0,7,7,7,10,11,9,20,23,20,7,3,6,0,2,2,0,1,0,15,18,18,1,2,6
Chr7-23888762,LOC_Os07g39840,3,7,5,0,8,1,0,0,0,1,0,2,1,1,0,2,3,2,1,0,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,10,7
Chr7-23890107,LOC_Os07g39840,3,0,1,0,3,1,0,0,1,3,2,3,2,3,4,1,3,2,1,2,2,0,1,1,0,2,2,2,1,1,2,1,2,13,14,9,1,0,0,1,0,0
Chr7-23888318,LOC_Os07g39840,3,4,5,12,16,18,60,81,41,54,45,39,49,51,50,63,59,51,96,47,45,88,61,95,47,49,46,63,46,70,123,119,75,75,93,79,73,78,87,34,32,34
Chr7-24487820,LOC_Os07g40910,0,0,0,3,4,0,0,0,0,191,180,190,0,0,0,1,7,1,0,0,0,598,678,782,81,61,111,9,9,7,0,1,0,0,0,0,0,0,0,0,0,0
Chr7-24487638,LOC_Os07g40910,7,2,0,6,1,3,0,1,1,1,1,1,3,2,2,1,2,1,0,0,0,1,1,1,1,5,1,3,2,0,1,1,1,6,8,7,0,0,0,0,0,0
Chr7-24515329,LOC_Os07g40974,0,0,0,7,0,5,0,0,0,99,126,45,470,569,485,387,413,391,125,115,122,1,2,2,0,1,1,10,16,7,0,0,0,9,22,13,0,0,0,0,0,0
Chr7-24515257,LOC_Os07g40974,0,0,0,0,0,0,0,0,0,0,0,0,11,6,7,16,15,12,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,0,0,0
Chr7-24515657,LOC_Os07g40974,3,3,4,4,1,5,0,2,1,1,2,1,10,3,13,12,12,7,8,14,9,2,1,1,0,1,3,1,2,1,0,2,0,2,1,4,0,0,0,1,1,1
Chr7-25699900,LOC_Os07g42924,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,13,10,9,2,2,3,0,0,0,1,1,2,0,0,0,9,11,3,1,2,2,0,0,0
Chr7-25699815,LOC_Os07g42924,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,2,1,9,7,2,6,2,1,0,0,1,2,0,0,0,2,18,10,1,1,2,0,0,0
Chr7-25696802,LOC_Os07g42924,0,0,0,2,1,0,3,1,0,10,13,3,0,0,0,0,0,0,26,26,20,36,31,38,37,21,36,37,38,50,8,9,13,0,1,1,16,17,16,2,1,0
Chr7-25698889,LOC_Os07g42924,0,1,0,1,5,2,2,2,4,0,0,0,0,0,0,0,0,0,3,2,0,3,3,4,2,2,0,14,9,10,3,4,0,14,4,31,2,5,2,2,2,0
Chr7+25797007,LOC_Os07g43050,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,8,6,1,1,1,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,2,0,0,1,1,1
Chr7+25796904,LOC_Os07g43050,2,1,0,0,0,0,4,3,2,0,0,0,1,5,1,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,2,0
Chr7+25797666,LOC_Os07g43050,22,21,42,13,11,21,62,80,48,38,16,19,61,43,92,82,108,76,33,32,29,11,9,12,13,5,12,28,31,31,22,17,22,41,10,31,25,19,27,3,5,9
Chr7+25796657,LOC_Os07g43050,134,156,214,127,109,110,107,106,99,59,64,63,79,92,109,55,52,34,22,66,42,63,63,64,26,36,42,41,38,48,52,47,46,78,69,77,53,40,44,166,166,168
Chr7-28448591,LOC_Os07g47580,9,17,19,12,2,18,26,24,32,3,4,5,8,8,7,17,20,10,16,28,11,14,13,14,10,12,11,10,16,2,6,7,10,41,68,20,20,21,19,12,12,10
Chr7-28448741,LOC_Os07g47580,527,440,508,342,428,614,618,577,719,143,146,165,98,120,109,223,180,235,371,355,439,243,249,246,248,245,249,169,100,130,126,138,110,239,5,329,314,265,300,629,626,626
Chr7-28450991,LOC_Os07g47580,1,1,0,12,5,3,3,6,8,4,1,1,6,9,2,5,0,0,2,5,1,7,3,2,1,0,0,2,2,2,2,3,1,1,14,25,0,1,1,1,1,1
Chr8-197984,LOC_Os08g01310,5,7,1,3,3,1,0,1,0,0,0,0,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1,0,6,2,2,0,0,0,0,0,0
Chr8-195818,LOC_Os08g01310,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,2,2,2,2,6,5,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0
Chr8-195987,LOC_Os08g01310,1,8,13,4,10,8,14,13,19,146,147,141,8,19,12,6,6,8,21,45,19,84,154,132,166,170,151,41,32,31,6,14,16,12,10,11,53,67,57,4,3,3
Chr8-539854,LOC_Os08g01880,33,40,37,22,27,26,20,11,7,20,17,10,39,30,44,43,43,46,43,43,33,19,23,15,85,88,62,34,34,32,15,14,24,17,2,30,20,21,18,4,6,11
Chr8-540120,LOC_Os08g01880,23,18,27,17,16,19,7,3,8,9,10,4,7,6,2,8,5,3,11,9,11,8,10,8,47,30,41,12,12,10,11,13,13,0,0,0,11,10,11,22,11,7
Chr8-540064,LOC_Os08g01880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,6,2,5,4,0,1,2,1,2,3,0,1,0,2,2,1
Chr8-2195580,LOC_Os08g04470,0,1,1,0,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,8,3,1,1,0,1,1,0,0,0,4,0,2,0,0,0
Chr8-2195702,LOC_Os08g04470,1,0,7,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,1,1,1
Chr8-2195470,LOC_Os08g04470,121,122,116,90,60,121,98,117,96,21,25,35,71,67,49,114,91,98,80,74,82,31,33,31,121,122,123,60,58,63,26,31,30,2,37,28,64,57,67,55,60,59
Chr8-2195287,LOC_Os08g04470,4,5,4,3,4,3,3,5,9,2,7,7,12,13,11,8,7,6,8,7,9,2,10,7,30,22,15,9,9,11,11,12,7,0,6,0,10,9,8,1,3,2
Chr8+3962199,LOC_Os08g07080,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,1,1,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
Chr8+3965496,LOC_Os08g07080,0,0,0,0,0,0,0,0,0,16,23,0,1303,1266,1274,324,289,324,295,324,266,0,0,0,0,0,0,30,13,5,0,0,0,12,123,195,0,0,0,0,0,0
Chr8+3962989,LOC_Os08g07080,0,0,0,0,0,0,0,0,0,3,4,4,63,68,64,18,21,9,45,65,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,0,0,0,0
Chr8+3965609,LOC_Os08g07080,0,0,0,0,0,0,0,0,0,7,7,8,668,586,705,231,212,227,296,304,319,0,0,0,0,0,0,0,12,5,0,0,0,96,20,64,0,0,0,0,0,0
Chr8+3961638,LOC_Os08g07080,0,0,0,0,0,0,0,0,0,0,0,0,24,14,14,2,6,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,0,0,0,0,0
Chr8+3962544,LOC_Os08g07080,0,0,0,2,0,0,0,0,0,2,1,2,29,32,20,8,7,11,28,32,39,0,0,0,0,0,0,1,1,1,0,0,0,23,14,22,0,1,0,0,0,0
Chr8-5422294,LOC_Os08g09350,209,165,114,196,192,160,238,181,251,60,48,40,1,7,2,6,8,21,46,56,66,242,225,252,139,135,114,80,62,56,25,67,53,76,84,69,227,221,268,240,249,251
Chr8-5426055,LOC_Os08g09350,2,3,2,0,0,0,6,6,3,0,0,0,3,1,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,5,4
Chr8-7559428,LOC_Os08g12760,23,50,39,83,41,18,136,119,152,151,167,171,211,205,230,282,276,182,155,157,153,144,145,166,143,137,151,123,123,126,136,117,106,146,124,151,113,93,110,82,56,63
Chr8-7560395,LOC_Os08g12760,1,11,5,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
Chr8-7560526,LOC_Os08g12760,16,20,14,41,34,44,0,3,2,0,1,0,11,4,1,0,4,0,1,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,3,2,1,1,0,11,11,26
Chr8+8306397,LOC_Os08g13880,1,3,1,10,3,1,2,1,2,1,3,0,4,3,3,2,1,1,0,0,1,1,0,1,0,0,0,0,2,2,5,4,6,0,11,1,0,0,0,1,1,2
Chr8+8299502,LOC_Os08g13880,5,0,3,1,0,5,6,3,6,6,26,15,11,8,14,5,7,11,10,6,6,10,2,9,4,7,3,3,3,4,7,7,7,8,2,4,6,3,9,3,5,5
Chr8+8307326,LOC_Os08g13880,0,0,1,0,0,0,0,2,0,3,0,7,6,4,9,5,3,5,2,3,3,5,1,0,0,1,0,1,6,8,2,0,11,35,10,23,1,9,1,1,4,7
Chr8+8307481,LOC_Os08g13880,0,0,0,0,0,0,4,0,2,3,1,8,5,6,5,1,5,6,0,0,2,1,1,2,1,0,2,12,10,11,5,11,9,4,5,3,2,2,2,0,0,0
Chr8+8308273,LOC_Os08g13880,39,19,9,49,57,48,98,121,31,15,10,9,18,18,19,6,8,4,6,7,7,13,18,13,20,18,10,16,36,25,6,8,2,24,52,57,2,4,0,70,15,45
Chr8+9126821,LOC_Os08g15080,35,34,25,34,52,57,101,19,14,87,102,80,93,80,54,90,120,106,113,150,109,88,80,82,88,65,79,63,60,72,37,37,37,25,5,102,62,67,65,30,30,30
Chr8+9126451,LOC_Os08g15080,1,0,0,2,0,1,2,3,0,1,0,1,3,2,0,8,8,8,1,0,5,1,2,0,0,1,2,2,2,2,1,3,4,4,2,5,1,1,1,5,2,4
Chr8+9127451,LOC_Os08g15080,46,45,53,97,64,34,86,76,83,30,30,31,32,39,31,48,56,53,48,41,46,20,19,22,16,18,11,45,50,45,17,21,24,21,1,17,46,54,64,65,71,89
Chr8+9127610,LOC_Os08g15080,2,3,4,1,0,0,12,7,3,0,0,0,0,0,0,0,0,1,2,1,1,2,2,5,1,2,1,4,3,1,3,2,0,0,0,0,1,2,1,1,4,5
Chr8+13366438,LOC_Os08g22149,8,0,5,0,0,1,3,1,0,8,8,7,1,0,0,1,1,4,4,2,2,2,1,3,0,1,0,2,1,3,3,2,1,0,0,0,1,2,3,1,1,1
Chr8+13360118,LOC_Os08g22149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,35,10,33,2,1,2,0,0,0
Chr8+13367547,LOC_Os08g22149,20,33,38,17,13,27,151,127,125,727,699,747,988,1045,1126,736,752,651,426,428,413,212,237,226,135,121,117,237,362,288,175,198,177,80,4,178,245,294,259,69,69,63
Chr8+15501312,LOC_Os08g25460,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5,3,1,0,1,0,0,0,0,0,0,15,1,4
Chr8+15499792,LOC_Os08g25460,2,3,6,3,2,2,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0,2,0,0,1,0,0,0,0,0,0
Chr8+15501844,LOC_Os08g25460,273,272,290,256,276,248,269,207,307,93,90,63,100,34,88,150,140,146,258,209,212,126,97,123,100,109,131,135,102,127,126,162,150,126,445,15,124,118,124,180,178,186
Chr8-16915204,LOC_Os08g27759,0,0,0,0,0,0,0,0,0,1,1,4,0,2,1,2,1,2,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0
Chr8-16916653,LOC_Os08g27759,21,18,20,7,3,3,53,28,40,9,18,5,0,9,2,9,6,10,18,14,15,3,1,3,2,1,2,27,33,40,3,3,7,82,70,123,8,28,15,19,19,19
Chr8+18959593,LOC_Os08g30730,28,52,39,49,61,65,34,55,71,105,107,106,315,385,340,481,558,537,320,349,418,32,24,32,36,43,39,56,50,64,48,75,47,242,253,159,60,66,72,23,30,25
Chr8+18960942,LOC_Os08g30730,6,0,1,0,0,2,0,3,2,0,0,0,1,3,7,9,12,19,1,1,2,1,0,0,3,0,0,1,1,5,1,1,0,0,0,0,3,2,5,3,3,3
Chr8+18961118,LOC_Os08g30730,1,0,1,5,2,4,4,2,3,0,0,0,11,4,10,3,5,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
Chr8+21211625,LOC_Os08g33900,1,0,0,2,4,0,7,18,10,38,27,25,22,27,29,52,41,47,17,5,6,2,0,3,1,0,1,12,10,10,2,1,1,0,0,0,5,12,7,3,5,2
Chr8+21211735,LOC_Os08g33900,6,7,6,2,4,4,4,2,2,13,17,13,5,7,5,10,9,11,0,1,1,1,1,1,0,0,0,10,7,6,1,2,4,10,4,4,1,4,1,1,1,1
Chr8+21211986,LOC_Os08g33900,0,0,0,4,4,4,1,3,1,2,1,2,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Chr8+23388630,LOC_Os08g36980,59,68,54,24,36,52,51,35,48,10,16,6,16,24,20,10,10,8,11,12,19,6,6,6,4,6,4,10,10,14,7,10,9,0,1,0,17,15,26,13,43,48
Chr8+23388721,LOC_Os08g36980,23,43,16,18,30,38,20,20,15,5,12,9,3,37,17,8,10,7,11,9,11,13,15,16,7,10,8,4,6,3,8,0,6,1,4,1,17,4,15,22,13,19
Chr8+23844487,LOC_Os08g37610,123,121,109,112,101,100,97,86,48,105,90,112,214,237,213,130,186,178,119,128,121,48,45,55,38,44,42,84,72,92,97,95,96,41,41,70,79,86,97,110,112,115
Chr8+23839246,LOC_Os08g37610,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,3,15,35,29,0,0,0,0,0,0
