chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11
Chr1+2795487,LOC_Os01g05830,269.0947569,407.4836825,555.6289603,417.6789638,605.9990867,365.0276898,473.9526997,552.0320583,609.1266686,383.5528596,612.2731954,389.4042333,324.4499745,431.6426986,396.5794378,335.0398411,313.6613005,359.515403,306.9507182,462.7045755,389.3289325,318.916462,53.03255045,63.93932193,38.69992559,46.81010432,118.2857914,89.00547287,129.9385197,11.05423339,4.964821306,103.9027085,18.43081976,11.82332692,11.71772739,14.02608445,8.809140712,12.38172637,10.13171509,8.155666771,11.25193479,12.66545648,9.147812008,10.35463471,16.97521772,25.07465993,22.38334034,15.37844594,17.47237104,16.37357075,20.94968587,15.63595089,19.57248147,29.39861671,26.89016236,14.17402523,16.31062052,4.384585591,10.9339316,15.05419807,16.37979703,7.814973189,17.67361126,16.51203957,5.138617582,12.30135373,13.85607359,9.432305153,10.51168609,11.66858907,10.61790509,13.05566811,11.25314877,11.18843874,15.30313699,11.37204584,11.98290527,11.76560075,12.57344242,10.28987531,14.71032416,12.95709027,14.28522854,10.58957004,10.46557354,8.154211025,8.035076141,12.89707625,8.442029133,8.807465622,10.78468796,16.58508669,11.4188329,14.12043198,16.19563878,12.69369407,11.25357403,12.5238528,12.64194419,12.7588967,10.61246507,11.97512785,10.31281427,11.84919326,14.00212396,8.86838548,12.06936491,10.9992887,12.82624123,10.21038724,52.18034549,47.27412293,49.24543784,53.54057569,51.06277018,51.99216745,51.66849854,50.15270222,48.87106793,48.16423211,58.0755695,38.16309325,261.202983,82.25223906,112.3349356,156.8206401,54.19504698,165.8060627,100.2365906,2.149302591,141.0271713,96.08843502,6.016748337,11.59146863,7.06692454,6.45723872,2.061152431,11.35042864,5.062618353,6.708965723,3.261784912,7.273168502,0.43567194,187.7242514,188.504651,184.3502593,192.4139726,193.0695778,192.3487722,187.7786663,184.9524051,193.0612483,184.0419368,189.5611778
Chr1-2830078,LOC_Os01g05900,30.72861263,24.82924613,29.92795722,18.05089432,25.52334342,20.32263636,18.74798168,16.76271909,23.19315506,23.56449204,22.83710325,32.46591696,29.0497054,24.15998495,28.51209218,3.47492071,6.331678414,38.53645161,39.13529338,7.535323551,32.48236279,16.12605787,8,8,8,8,8,8,8,8,8,8,8,13.12331223,0.657102176,4.605719135,5.127695805,5.541918215,6.325267946,5.195762176,3.543795883,3.948853923,1.609846797,6.01507995,1.713985845,0.793770585,5.189907177,2.590787949,6.456905326,3.061994282,4.272244243,1.640360087,1.00211605,3.033851209,3.153951634,2.548306226,0.351975564,0.853769181,0.523232301,0.451031438,0.058854692,2.592899587,0.013259257,3.110364043,0.799565945,0.277369236,1.963367078,2.184280921,1.299686352,2.100214514,1.647765561,0.835423147,2.205052783,1.744581629,1.832835765,1.563082175,1.714973994,1.833559442,3.201371895,2.474740913,2.668281891,2.127181051,2.407847594,1.860289388,2.544265204,2.509936877,2.288360947,2.060914783,3.742631468,2.418923369,1.074873937,1.217594607,2.953276489,1.47965268,3.203900326,0.196866457,2.259203004,1.260971868,4.59416316,2.685652424,2.293481476,1.599579636,2.370949168,0.524629426,1.597277935,2.825577363,1.133694557,0.378135986,0.905847529,0.468287057,0.58768754,0.185544275,0.246946263,0.497854284,0.178874117,0.745860862,1.277800604,0.417903412,0.160708625,0.099800118,1.027669781,12.92798281,5.689761629,18.42354891,5.094106941,6.704806945,9.77306801,3.885454689,5.111545698,4.823558108,18.3585859,6.147592825,1.859755414,2.463757557,3.50827676,1.81834583,0.986111805,1.956208433,3.190754383,1.462838827,0.871256666,0.902933702,1.862538913,16.8511685,21.35413861,14.17979035,16.35289591,19.45140765,12.7894744,25.54506097,21.05826465,24.43326099,21.6987846,27.2377742
Chr1-2820091,LOC_Os01g05900,63.50120601,56.45335452,49.5050654,71.14476387,55.88019559,70.82906168,34.10556636,59.42560128,65.34641945,64.84715877,49.64352287,65.63490246,96.60699592,39.55436374,77.66674565,72.87714588,66.08181346,97.24132587,96.94213247,74.84026019,69.221219,63.28271874,55.54998289,57.12953299,58.02260578,41.94757105,45.35190145,49.14423599,65.11937415,60.06461705,42.23880262,19.15155653,32.86864366,138.4925922,128.5943809,134.8395642,135.1653488,132.4389283,139.1586326,133.0218098,133.8834081,142.3046366,136.1735971,137.2499223,26.70334089,30.18613543,26.69956543,27.43337293,30.22353357,22.3897955,30.68774297,31.18906776,39.92577988,29.77803579,38.05051867,30.50465766,35.30434207,33.25347222,37.0174075,28.68670474,30.9422502,32.48644237,36.13212164,31.96250221,36.88552198,36.87009439,60.95653892,67.04044379,63.81161082,70.0698488,64.01088128,59.87815632,55.04451994,64.60213717,68.05652934,63.89705356,60.39802566,139.5258067,141.3522678,159.3511126,128.6623421,139.0602793,168.3775491,158.5461731,122.3163289,159.0485531,139.5470998,145.6418011,129.2064019,155.6535464,134.2934866,136.1587384,149.9057745,139.7387227,124.3969508,130.8168585,136.9894258,129.2528249,147.7337421,53.6541794,50.32625271,50.33127199,53.08488374,46.78250048,52.12881896,53.99766526,56.16872846,51.00191298,49.69456729,56.98455527,55.22763301,46.71599952,45.00764298,59.13704311,57.89665699,49.52288506,52.66966898,40.0305897,40.84448113,55.95845139,42.82739278,69.42729725,78.66376714,173.41102,106.0590748,108.5065363,49.2200123,108.0906027,60.41872969,100.70332,102.336775,28.9847653,87.08751998,77.59206407,83.36003792,79.17017662,73.82246343,90.34000507,93.52389592,76.85256554,79.31613388,79.09246545,103.7286302,23.84760399,23.89204867,20.29749336,22.00007366,22.9652067,24.92895041,22.33363822,25.88098139,24.56966099,25.26027355,24.70202568
Chr1-2828357,LOC_Os01g05900,1.773744736,6.265456478,21.74155496,10.30870309,8.039834776,5.360634215,4.425155634,4.416436716,13.35833356,9.999629836,16.09316216,13.69688361,10.97538323,14.25126334,19.36125045,14.87149696,11.46838404,16.34249127,10.98045815,12.21759149,14.96455464,16.78818272,0,0,0,0,0,0,0,0,0,0,0,0.673010122,0.032510379,1.166749372,1.889051377,1.402830116,0.243911426,0.760635544,0.175782574,0.461498202,0.718576198,1.603042532,0,0,0,0,0,0,0,0,0,0,0,0.386684092,0.345814141,0.379545712,0.529491608,1.15716777,0.200533395,1.166994744,0.016147807,0.672481711,0.559115426,1.22912753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524268297,0.094098185,0.301999948,0.504640007,0.417658272,0.290037512,0.474238238,0.070804924,1.147909689,0.592936495,0.418439182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.059248054,9.209818689,9.763978005,9.788145751,9.374311434,10.58823878,10.00519225,8.214504629,8.539294649,8.913427442,8.975225584
Chr1-2837849,LOC_Os01g05900,365.5681625,313.2245924,324.3080733,268.6621741,325.428891,268.4306108,290.8304033,282.532655,331.2889209,306.7469591,297.9928064,361.8424739,342.2557318,351.905661,269.1686813,415.279078,356.9409487,392.8986232,336.2251167,403.3580272,310.7214779,380.0294503,993.5747389,915.6728868,1018.622588,980.3125689,901.035734,968.8960415,865.2687229,989.5371001,996.2426993,862.3141192,968.6272477,584.7151874,666.771754,726.6997512,646.678197,746.0135115,742.3642629,705.6864079,654.4458762,595.6878909,578.1457114,688.5271369,330.9717342,336.1781164,334.3680309,340.0124787,321.5854807,363.1207586,320.0772244,307.2836095,346.2923774,345.3493108,324.0007903,254.8863814,258.1354684,280.7295888,260.5232513,252.8442965,251.7270511,245.1249975,279.5313958,304.7211049,261.7700278,266.1874716,481.874162,466.1154027,459.7377878,507.4658189,498.7742469,407.9773163,442.3219293,447.6470383,481.4501448,436.9063522,416.1597332,851.2011984,815.2218084,913.9173168,814.8418053,820.2212676,809.260584,762.9169279,800.2340619,829.1541288,817.8492127,831.1829107,685.9116726,671.7453994,558.8147368,784.1875415,604.8301424,567.0428926,595.2788736,602.0227836,588.5529164,592.0600482,545.4112902,408.091748,413.1451898,308.2780473,393.3933281,382.1298806,447.3147503,430.0841699,436.5140352,365.2897997,414.2791198,415.4577792,388.416205,385.1810444,491.0311556,476.8180356,426.0890332,397.0942307,410.5530886,496.2250926,485.5172696,446.2647897,400.9834196,772.5940177,919.890432,409.6012618,574.8341673,521.8836738,631.9859252,877.7178956,874.0565322,842.3376128,940.0014765,783.5512154,303.4312569,318.4096119,356.2458499,367.1179302,329.9992988,366.5802264,384.630959,383.3711266,334.369195,457.3634885,358.011223,221.9886889,206.8032956,197.2126662,185.3447828,225.7602291,135.5644444,209.4460519,222.9814914,199.4376881,264.8455563,259.9672281
Chr1+3648483,LOC_Os01g07590,9.066420358,6.641469459,5.181827346,2.54028244,0.007030711,0.427391633,3.026735403,4.212924888,6.752219932,4.891719286,5.529061811,4.030397965,2.170527339,6.896136862,0.105197306,3.582116478,0.890873376,2.342442028,4.196010715,1.022360232,3.542937115,4.150418501,4.450164089,3.638857601,4.077501554,3.507721709,3.294377702,3.659118944,3.088867436,3.877980087,4.13878155,3.702211636,3.185475723,0.158831906,0.727419926,1.603664822,1.126942953,0.871643643,1.480954117,0.997826854,1.775479084,0.850289038,0.973125674,2.146002815,0,0,0,0,0,0,0,0,0,0,0,3.439129945,4.083640997,4.329180524,5.524102104,4.011947585,4.600577821,4.66232173,4.383861387,2.579722808,4.855794551,4.251266179,4.32077895,1.194001552,2.804079508,3.993268048,2.259818189,2.534553577,2.501930541,4.307459553,4.317126877,4.439945921,1.826253746,8.624687217,2.890126692,5.216210269,4.509760388,9.776495004,2.377652934,1.709792702,5.459175316,3.731244965,11.02206266,1.322697553,1.044077734,0.798049589,2.24492084,0.472353158,0.250343114,0.298739425,1.420111712,0.29526911,1.061012005,0.023816972,1.699367237,4.342918809,6.792431593,8.871442269,6.70752911,7.155364972,6.803228567,5.731977977,4.415877657,9.178678801,5.411797069,4.435795051,3.255575375,2.084585356,2.471058584,1.66800136,2.784197131,2.617373449,1.468322342,2.188694542,2.229354104,3.099824836,2.488814662,3.701565755,4.347245234,8.709951897,2.98654175,6.205338854,5.894575245,5.940759845,1.190212441,7.56263457,2.069147973,1.132705595,13.02055353,13.61478022,15.63794398,12.24158282,13.11233236,14.72384259,11.75870635,10.90535255,11.57687724,13.34536057,11.32518161,3.581749372,5.895263856,4.417089364,1.754023094,5.394670417,3.403519177,5.386053822,3.081716496,0.872418035,2.714706977,0.788675682
Chr1+3650606,LOC_Os01g07590,17.60854123,26.11521927,24.91915554,22.91120435,22.56693918,15.83734005,23.35880574,30.24292623,34.45860316,19.70241043,21.34976252,17.67851846,17.68065059,22.24854846,17.70558117,16.9043935,22.25257178,16.07967429,21.29055978,17.19175096,17.51437685,23.36204349,5.398131118,2.335074488,0.166475446,3.399474576,2.849472864,2.951053639,7.445580261,10.17560034,6.93539368,3.810383655,4.836930707,22.47273475,29.33646727,23.89936949,13.95990623,24.58746985,29.85751117,32.86004546,18.23189279,25.33155658,27.70582333,28.97198829,2.086208428,17.33081632,14.98243796,12.32847027,18.16009018,11.7589795,14.01182863,10.1658697,12.9695237,16.52854511,18.18237775,86.50640067,98.70120765,87.09898705,84.7383873,93.13654026,97.94760107,74.62364519,90.82173725,80.50444009,76.1690635,87.30712806,89.90724577,71.73303043,69.84540674,106.3204656,82.06126609,102.4473046,68.47479485,76.09333756,83.58095904,87.45655579,98.76489235,2.160200365,1.992830896,2.549040031,2.959325708,3.369893085,2.114682738,2.168091762,2.274687289,1.39363978,3.191552761,1.467753093,1.679368772,2.035982233,0.141538694,4.212945228,1.689306607,9.172184037,1.946633992,3.721867101,4.703330613,4.828284038,2.006674043,20.10099635,26.31611122,21.39941569,22.64611357,22.5655072,16.6386074,24.04103233,23.12861627,24.66560954,28.09142548,16.63329987,3,3,3,3,3,3,3,3,3,3,3,11.27649208,3.624865618,20.81795008,9.423923963,3.433076403,14.38782251,17.48616602,13.97242003,22.24925188,13.47941608,7.309871388,12.54689907,2.671061702,8.114573619,5.373500727,6.705499859,4.483159597,8.691892003,7.867459287,20.42045832,3.178345126,2.966836872,41.19177691,36.08606843,37.98782553,41.64490855,39.34064508,40.99468024,40.67746942,45.38685494,35.63605942,34.3919135,44.40785186
Chr1+3648397,LOC_Os01g07590,32.17037901,10.1957573,26.8101026,25.06384072,13.38552975,15.13973352,16.66099497,10.12260587,16.96336084,18.04134535,10.18640768,3.510841618,24.0376212,11.91019849,0.08165518,20.31750696,20.29383885,16.48337278,13.78964207,7.598451545,1.53208013,1.794224479,17.24149372,20.36190725,10.66274043,9.926462136,12.68541103,19.68619602,11.37169353,5.147074648,18.45414829,12.04523643,20.19479971,3.090329574,0.133362603,2.725641767,2.515994499,3.053876888,1.350100148,3.154141867,3.198835739,2.831367398,2.08443083,1.189416683,16.10208517,11.38060961,10.79049009,10.13065604,10.1425215,11.78059089,11.26825247,15.61294064,12.56752771,9.275914464,8.257406358,3.035278157,4.993205786,3.485568751,3.246755646,2.553334883,2.793669043,4.114471482,4.182897424,4.181021509,3.329237241,3.404228799,6.227164551,5.388394001,4.775798043,3.050667608,5.540641039,5.08045749,3.735083179,6.113064985,4.681443513,4.882341978,4.534885507,7.807083002,7.898101113,5.179597724,7.102468547,2.188646363,6.900016993,5.886918516,8.441710131,4.601401528,4.51127366,11.88129631,0.176878447,0.8556287,1.38630707,0.291180442,4.71270856,1.201711014,2.344528792,4.329076847,4.486816493,1.795023618,5.933454254,15.88790192,9.618890724,9.719848613,14.6601892,11.25073706,5.027123104,2.469920091,12.73379971,9.959642003,11.26152037,12.84865096,5.248440349,4.920560499,4.423846565,3.572637183,5.259730413,4.157667454,5.574968052,4.37899786,5.405647335,3.972184323,4.680414296,0,0,0,0,0,0,0,0,0,0,0,18.51857723,20.77229092,20.85000562,23.44146692,22.26627793,19.63125197,23.16725199,22.58177694,20.02307367,19.50159169,21.701108,25.7017878,25.6748314,26.65348184,26.26994891,28.26493579,28.53006661,27.15175924,26.3576805,24.78851156,27.94697184,26.90774536
Chr1+3650692,LOC_Os01g07590,0.973494832,1.470019459,0.769913226,0.32688754,1.453578013,0.467327527,0.355876632,0.153578482,1.105460898,0.924949059,0.286241336,3.451482077,0.690881216,5.998415773,0.867791653,4.682690147,5.828327159,5.706713378,2.666973231,4.171063988,3.671554023,0.51942652,1.234380932,2.200700993,1.102254689,1.504295207,0.23681413,2.503176517,3.248183117,3.838177221,1.069243976,3.388916202,1.247460699,0.060665748,0.591496891,0.500048187,1.659847614,3.128825347,2.886892653,1.563748453,0.920932829,1.249073999,6.238784044,1.364214474,0,0,0,0,0,0,0,0,0,0,0,6.229433449,3.026408661,10.20745595,3.40243086,7.533366903,6.82579642,6.298700297,6.765516381,5.775599966,4.833732037,5.6650389,6.324987726,7.00819726,6.227122713,6.86700608,6.143174567,5.276556639,5.671474333,7.075336512,6.422758364,5.836228064,5.780291893,0.270429914,0.452690576,0.117345005,0.432576069,0.356971371,0.459015975,0.807977518,0.113037023,0.344331411,0.227763859,1.419139692,1.655031167,0.885812903,0.156429354,0.905150361,0.611448274,1.968094815,1.829357083,0.547634733,0.616223046,0.908430062,2.303729604,4.006471877,1.399354059,4.620740592,3.581628563,2.623104925,5.260892342,5.421557607,1.246858666,3.336406368,3.898952959,5.05144653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277309544,1.259625869,2.056275602,1.806042546,1.492956539,0.990031695,0.595434318,1.398898327,1.097527226,0.988502725,2.332869314,3.653062482,2.451950713,6.653718079,7.431363325,5.507603608,5.079454947,4.087661275,4.340549359,8.039445935,2.926792412,3.525934577
Chr1-3671562,LOC_Os01g07630,1.017423365,0.648962055,0.993627809,0.498018698,0.506904658,1.819370055,2.280356903,1.224843289,2.111260544,0.301791414,1.057235739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450309118,0.106392246,0.800842564,0.161522236,0.357275093,0.706007292,0.035951999,0.402231686,0.064217221,0.146329536,0.785241292,1.054711324,0.328254577,0.519321222,0.212574146,0.893309166,0.595982621,0.613735552,0.516629638,0.332691025,1.0096277,0.430223309,0.148754605,0.241524893,0.249352922,4.484101738,1.066090266,0.197228739,1.131513231,0.903039957,0.280490976,1.063345532,1.057680479,1,1,1,1,1,1,1,1,1,1,1,20.87864325,14.96434469,47.81809657,17.21050388,36.26952238,4.622290423,42.09996822,24.1004908,9.828707101,12.39343098,15.41936068,0,0,0,0,0,0,0,0,0,0,0,0.501422778,0.229022957,0.572694478,0.088953475,0.892702062,0.137283633,0.331954456,0.568769988,1.031191349,0.140126688,0.26447891
Chr1-3667505,LOC_Os01g07630,30.52187494,67.96874598,29.32736564,17.4228546,39.47933449,38.98791666,36.26724695,36.37415703,64.81544857,41.67254418,38.32852691,41.38335229,29.47873169,19.18452031,25.63922366,31.44711353,23.83354977,30.65887474,34.43608263,21.19101651,28.8399318,6.730750605,8.663584037,25.60115936,17.12085289,31.45751073,27.37972629,24.11681577,23.55547974,42.82772044,29.89893549,22.08889861,38.69939202,83.10428534,75.15623239,76.44239761,81.90765675,77.46679574,81.48117783,74.70246468,71.76449172,81.01376791,78.05482344,73.19288958,21.86795866,6.255375591,18.10452022,21.05678091,2.740250838,22.20165384,30.60962655,22.03389305,40.91766885,25.53170155,21.9063654,13.94228065,13.17076852,14.85470269,13.71736305,13.28492741,11.2752547,8.929227926,13.11509015,11.3897828,13.54142727,16.82228327,34.36772549,20.32150705,38.94455948,18.92867636,25.45050078,29.06157193,28.121523,29.47065003,26.24832343,23.72195841,15.23466875,44.60778714,56.76860808,57.93130006,53.08068507,51.63903185,45.59049764,52.34163558,47.30873907,53.70904773,49.66141687,53.15346082,23.06369981,13.84000357,16.2062498,12.202392,17.13369846,17.64582418,14.600094,19.28081085,12.53651867,24.54470596,11.42227286,71.21599212,68.51518033,46.77170985,53.34959384,70.44863568,57.8699298,30.71990642,74.07146003,55.01106181,58.86095035,51.82429149,24.52410432,23.77323429,21.43148658,24.02628693,23.10262533,25.10868478,22.80711273,21.91133562,27.00865681,20.66536151,23.30006745,40.25356358,50.5901668,44.35540677,23.32971764,56.39314067,24.01789548,41.66127566,3.746411719,27.7638298,19.07332437,14.15100531,60.84594966,75.27928096,46.87337091,60.92308237,47.93290141,69.43485541,64.2115956,83.23220822,56.48455655,56.24483658,55.16226546,36.26183095,28.41526867,57.8443557,18.20319208,27.27059182,44.38444835,15.47131089,45.87441107,42.42311392,45.93947375,41.62705575
Chr1-3667570,LOC_Os01g07630,5.365261517,3.500137617,3.253956846,5.697135555,2.284036026,9.930929681,0.161855071,5.162908989,0.272085178,0.253443401,4.283335187,3.21427397,3.644247843,4.720070794,2.965970897,1.683219741,0.87121886,6.02963963,1.051082651,1.068666691,2.500003949,2.567458837,0.686239857,0.69610302,0.738060966,0.241948707,0.195093177,0.016072455,0.581334036,1.312374188,0.605287661,0.302050153,0.028411532,4.092833583,4.237567657,3.156122492,2.693676572,2.807376837,2.57929285,3.089831025,2.118639849,4.220571165,2.28804984,2.650109959,1.213754063,0.082950344,0.680795992,3.431915866,2.286012929,2.61732348,2.356209442,1.154128834,1.30772226,0.862002416,0.044238864,0.054728613,0.146708903,0.499129644,0.545696369,0.200750343,0.045614915,0.977995814,0.48629882,1.184438658,0.83284146,0.127268622,3.140730605,3.915512475,4.997156734,3.301059896,1.372047456,2.163775681,3.742004516,1.160542691,1.730938279,4.275449807,4.240319035,2,2,2,2,2,2,2,2,2,2,2,0.643400274,0.025261037,0.995090703,2.095450965,0.379445666,0.053031398,1.105114133,0.860456084,0.44642942,1.739390758,3.511615343,6.200327968,2.534432567,2.753327123,4.746205623,4.309805367,3.162819695,3.932525258,3.277689818,2.227617934,5.664418643,4.211311733,0.46935116,1.29768343,0.36136694,0.94972486,1.661465932,2.309578649,1.60262986,1.677772846,0.759784539,1.156152306,0.19169541,0,0,0,0,0,0,0,0,0,0,0,1.688207961,0.571105023,2.679798472,3.008837848,2.484454329,1.006502181,0.278616571,0.676078977,2.034340662,0.134964266,2.874109914,3.171178726,4.307935236,2.061386158,1.233833785,0.5109064,2.003002786,2.818392586,2.155148217,2.055954265,2.90197248,1.242828981
Chr1-4622011,LOC_Os01g09200,3.482976683,0.142200477,7.093854464,2.610415977,3.154019263,6.727242289,6.768544389,7.021513888,3.945033955,15.30529183,7.053338301,5.811434898,11.54746702,4.39529264,6.714873956,15.06610277,21.77943485,15.51574982,0.228152387,16.33695836,22.5888151,4.340421173,2.086987595,1.573695059,2.166239182,2.335156622,2.600946998,2.189110392,2.073017011,2.663013742,2.37902636,1.796571028,2.244492704,0.533098047,0.310000612,0.432144075,0.90571511,0.187571702,0.384379749,0.661101477,0.232237598,0.086237476,0.127755299,0.383022783,1.927952197,1.013281893,1.54236025,0.487219969,1.64374477,0.852839989,1.851629996,1.38069939,0.931769526,1.038877771,2.433363528,0.882146953,0.251048015,0.423738978,0.494910991,0.628599271,0.47365614,0.547480135,0.271269293,0.388447253,0.308739658,0.925208989,0.704947284,0.462027562,0.465982756,2.832146278,0.723326679,0.320848375,1.293325775,0.966632267,1.575373062,0.616571413,1.528538205,5.720273277,1.992896684,2.082107219,4.122080309,5.602476455,0.504706379,1.3476616,3.548486322,4.572526085,3.283135231,5.734613066,8.702909932,7.559479446,10.26756818,8.627682066,5.778149402,11.16021122,7.525032576,11.83368781,11.67694361,7.178657241,9.846263247,4.488291498,7.081958994,6.125003158,5.821394186,6.499155252,0.558722713,1.954634879,2.345918818,4.479011473,0.896318165,0.927604112,3.945017081,1.53678843,0.809948477,1.490259689,4.548749072,1.678014097,4.235065412,0.832068819,0.818453465,1.709403939,5.870021499,0,0,0,0,0,0,0,0,0,0,0,1.959078248,1.607438941,0.77486089,3.032943869,2.200904889,0.400128617,2.412896814,2.906239276,1.446168824,0.874147591,1.090584353,5.432987335,7.832738848,4.046836119,3.764072512,10.73993047,4.608652017,6.96114606,2.637575056,2.263673161,5.604476135,10.59343275
Chr1-4621815,LOC_Os01g09200,188.5589571,185.4867205,152.1439458,191.1898455,179.7368846,176.4904712,164.1260521,148.2143906,163.9765851,131.8623481,165.1012612,128.57229,91.69554921,206.177063,172.4020932,131.7448252,134.4878029,70.18935514,134.3518492,123.8196176,161.7728008,150.0726034,84.38986617,81.77280613,94.68702233,148.6204432,78.23252532,117.1521659,151.9393997,146.390144,159.4388416,73.80031976,100.9882005,170.2748855,172.5057543,160.9498689,182.9746488,198.3025746,209.32369,187.8804125,190.2268714,182.1501292,189.8707795,170.0586762,156.6910073,148.6043711,158.1661652,172.5143484,174.6520908,178.6705507,148.8038165,189.0643395,187.1143712,188.8369468,195.7538277,176.329771,197.6744849,173.5024995,134.9377093,198.4106959,180.3716779,174.9368235,166.7853319,165.5790124,108.7091365,194.6486923,168.3931586,165.1856117,134.3688945,170.5871896,148.9761175,170.5861475,190.1213566,186.9808878,170.9704174,166.361002,156.7795261,588.3543713,390.4603511,471.9654015,412.6232985,303.2569503,360.1674273,400.0127136,512.3558023,350.064336,431.8154176,456.1919024,936.8281163,960.6320748,999.4089729,1033.359168,1024.966935,977.0964585,985.023706,931.7863693,1000.548831,1015.770853,1013.875983,134.6340909,135.1743908,158.5386606,141.8171689,151.9352251,137.4584138,155.567882,154.4933733,143.8824411,141.7217851,129.1063817,125.1653909,115.5692433,126.4562234,116.0774139,143.0377141,133.6182363,144.0771614,119.2813178,121.6412587,112.3284519,141.9067117,56.17986372,282.5667638,256.9968525,225.8974061,174.9274085,233.4478682,53.27386053,257.1691199,128.8383698,139.6223767,150.9006557,105.2818281,124.6750013,126.6484199,122.3846572,131.420694,123.6984375,147.8791041,121.9079216,107.6811012,110.9273771,122.6673102,150.9540458,141.3825233,144.0372225,150.5242976,143.2593656,150.8710635,162.2822202,99.27616486,135.3038375,131.0220611,121.3666749
Chr1-4739277,LOC_Os01g09320,118.2560669,175.096667,228.4546366,255.7257226,291.0470304,296.8870014,313.8007159,309.2774196,217.8768778,247.7085553,350.9055293,234.8544507,230.2899534,353.9841218,290.2368237,287.7093581,346.0099855,302.3321612,379.3099343,182.7594867,270.5938864,291.5549712,367.7589962,345.5986115,377.0673321,380.9999007,357.8556853,372.8149252,361.6702786,360.748532,350.4036797,349.2224806,399.1547728,233.8551209,268.8002383,269.2088001,257.73,250.033722,248.3839649,245.6391256,245.006597,239.8850984,214.2983982,243.3767056,684.4099758,701.4182348,656.8184826,677.0006777,663.4954887,672.6404953,662.6210074,698.839412,692.9676421,694.6361334,693.2656275,581.9038667,596.1938497,567.3237816,618.0665817,509.9200951,570.9530593,617.7446554,607.9035071,573.378249,499.9888422,482.9153447,683.3468524,693.1944395,682.1543518,608.1370675,566.1240378,701.3428887,668.7985742,688.6688746,614.2854679,710.6809615,616.0237867,224.9189967,223.7848203,236.7546635,220.5172513,230.4103111,228.4512923,223.0048424,230.9771353,229.012924,222.6425302,226.8100107,865.9412746,862.1186897,948.1902338,784.4797229,849.4755087,894.2557755,815.0512751,934.1784023,856.4686044,840.1820292,772.8201311,498.3540351,461.0069211,479.1443945,476.6104147,452.7792421,474.2685298,478.3562313,473.0244369,496.074623,484.3273221,499.1628387,197.0952305,198.4224819,199.5360073,198.9479896,195.8458579,198.0174697,194.7360681,197.607307,201.7890582,197.1659854,200.2271021,319.87816,304.577346,485.9858875,5.428154517,255.4975675,175.2146777,220.137406,161.7462339,251.3331788,215.8506612,399.3493146,258.6816207,251.1755532,255.6074197,254.1441375,246.9420688,259.5672514,248.9888332,251.7396216,253.8431012,238.9203264,256.1314007,295.4820536,304.558529,288.6119677,300.8654529,290.3185041,289.0291647,288.0037435,287.4104753,300.3253476,288.257979,290.6333822
