chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10
Chr1+2795487,LOC_Os01g05830,264.6052583,568.3114331,225.0811759,383.347879,378.5570953,305.7061076,255.3687662,404.4470555,480.5148793,372.8985834,382.3806143,228.8366887,340.1089756,347.3215029,337.7820429,414.441997,367.77024,327.453463,366.148214,405.645027,64.36029173,10.61847065,96.3033327,6.34950946,82.57766433,63.83595182,24.64918315,55.99945712,150.8932916,65.5849115,10.23599039,6.953673002,11.7980154,12.27033038,12.80947543,7.396588457,8.514763115,10.18106895,11.21973177,9.632458958,13.7646412,17.26807983,7.742483002,14.2555741,13.03385544,26.20127796,20.65550293,21.12224217,21.45524063,16.89440203,7.176163884,11.76545161,15.97788044,18.63354499,17.39282377,6.492902517,14.05085449,17.51278812,15.15156629,14.19115678,10.3442453,12.52855977,8.272327849,11.49797299,3.994642323,13.14573717,8.409069859,10.09457789,13.08294858,13.72462579,14.24399394,11.32257097,12.14522074,10.54070477,14.0334161,15.06450588,11.46425975,7.413424897,17.02057499,16.70923444,13.32974878,14.78744293,7.169027854,11.05618857,13.31038206,11.51645545,7.515300081,9.327707502,13.17606819,11.22825951,10.54135989,12.40337543,11.50857529,9.897793498,11.07242826,11.50620328,10.81043848,10.01035414,13.01903109,11.1683086,54.37913512,51.52250874,52.9183992,49.18488218,47.2072496,51.19920623,50.58917916,57.77121433,55.31248274,57.18184783,232.6336741,73.93648369,189.1515543,80.70916861,103.6603703,152.8162667,20.79178326,120.1305626,32.18963234,146.8762957,7.801050077,9.423819602,7.611728672,5.333156939,9.735064305,9.410597991,1.382741395,8.188958517,2.927609592,10.20694785,190.4083358,191.591482,183.1112397,186.5012767,188.4155332,187.0590103,190.8829663,189.9433284,192.9787909,188.6205516
Chr1-2830078,LOC_Os01g05900,26.65636342,24.35775761,24.55063315,26.17642011,22.43040032,25.36086532,28.0042094,30.36960383,21.27457328,18.62380527,18.1997752,58.17312,57.75832484,23.92811914,24.85652957,65.08766405,32.55341212,17.79283927,19.24505515,18.51877898,8,8,8,8,8,8,8,8,8,8,0.318308735,1.139867465,5.58546594,3.590957205,6.38413321,2.78083014,1.671414291,0.694048093,4.175060518,4.279112349,1.541395048,5.860552272,0.027807789,1.722589463,0.38339598,6.597492528,4.092877552,2.916684897,1.933564638,2.088101654,1.892687559,1.151369397,0.678405051,1.450686928,0.317729329,1.118332344,1.373089809,0.17056781,0.228912663,1.248588644,2.113979521,1.487854155,2.011970376,1.426927628,1.742328036,1.528534258,2.066566363,2.451294799,1.666180189,1.172209815,3.373294968,0.946944302,4.005567908,2.682917443,3.565071407,3.183020266,2.400466632,2.891498264,3.210322173,2.196670973,0.838364849,3.597793223,5.093914502,0.610958845,0.410490724,3.739091631,0.37659178,3.024060806,1.487222913,0.27954382,1.825828934,4.164828652,1.024562212,2.159756417,1.774739359,1.209570981,0.750903402,2.108097824,0.140791638,0.103149814,0.344307553,1.701305684,0.051452697,1.383870282,0.605798606,0.674666247,0.14878325,0.400887383,1.032304558,0.323030021,8.28437092,18.00176904,6.688209539,3.422233044,0.53118441,13.27078029,3.667459816,2.544458039,7.790214711,3.603627353,3.532467781,1.12066501,2.247818835,0.460039721,3.25484116,0.990809938,2.137636857,0.830585987,3.20751787,1.614853181,17.73394112,15.90566866,17.3212846,22.11370663,20.85093635,19.41712494,24.05843418,18.52348298,22.99628824,20.3393168
Chr1-2820091,LOC_Os01g05900,56.56523405,42.66311598,53.42463265,67.30369694,57.6080348,63.39175299,62.84747594,46.52700262,39.48574584,57.39127541,75.96868482,69.08367228,80.23181762,112.5280003,83.45350077,109.5387608,86.89335252,67.57473771,75.90471468,62.9085652,41.7510664,71.64420398,54.00779333,11.23715824,57.11405175,34.12972719,67.00865821,47.48654189,50.24191098,42.12140585,129.0546882,135.8206182,131.4202065,129.1108939,130.0052516,137.1986828,136.3255555,132.5427753,130.4975525,136.9167342,27.63654298,27.74534905,28.48736158,28.90619544,29.96427248,31.1965647,29.90714635,39.90568611,30.00404781,34.4842599,29.21017812,29.62328347,28.7425295,31.64588398,34.24468288,36.54653546,33.05291493,29.43641264,34.04757885,37.66431198,67.33478658,66.2800124,51.4647832,59.76033079,52.48675252,66.58806703,59.51630149,68.42568857,60.72017672,53.70787847,150.488394,122.1567462,139.4821395,134.8867709,150.7871643,141.5573442,145.1517434,122.3431787,133.3707339,134.1529676,140.8169496,124.2577624,136.3075501,134.0415169,145.7350555,133.9794962,136.1915644,128.7815491,146.3071214,137.4726722,51.55670429,53.16351564,54.73341832,49.25413057,55.6987773,51.29334309,53.69973171,50.81479954,50.51895573,55.3228251,35.29070614,34.73877855,46.68064726,53.18507962,40.4477632,71.34572496,48.20574607,51.41458106,47.24339278,60.06610118,24.28581956,48.14573955,119.5681608,98.86307079,64.79975809,118.3022907,76.77382183,103.4450767,95.87444969,77.55459061,86.55274213,84.62192013,88.55952132,82.03424191,82.85811275,85.9001,91.00363052,89.58298113,78.43993464,76.11818953,23.43459656,19.88913069,21.78844472,25.73312761,23.4305922,24.34445189,25.62547488,26.04318748,26.54601632,20.78751936
Chr1-2828357,LOC_Os01g05900,3.199681404,3.411661635,14.28328078,3.530270659,15.82350382,4.947108507,4.067532215,7.645503805,10.70244898,5.366466896,12.70860723,13.82385579,13.42171552,19.77090507,18.84388277,17.59679062,14.71687911,13.94758308,16.20356912,9.161931297,0,0,0,0,0,0,0,0,0,0,1.117170167,2.670806645,0.916835001,0.142171114,0.584391055,0.239000753,1.919539532,0.894653916,0.553287596,0.524240924,0,0,0,0,0,0,0,0,0,0,0.981339166,0.3325269,0.335383855,0.017973557,0.236747043,0.613098571,0.141036999,0.602364209,0.004084651,1.44080114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.150112398,0.368450598,0.832132428,0.032797358,0.235464357,1.683350599,0.334905923,0.570296636,0.756407915,0.437575809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.093854813,8.937273795,10.074036,10.02670911,9.070846766,9.248441306,9.327712006,10.1060445,9.419980243,8.812243547
Chr1-2837849,LOC_Os01g05900,312.5115276,331.7131308,264.2607009,287.1781658,297.8005627,360.6616843,298.0727116,286.0912804,295.7997092,295.8379063,322.8318289,374.7652138,319.6161857,377.4964654,373.3841504,370.3638735,384.8444583,377.3247849,373.7452507,344.7092194,952.0081862,899.5314982,1012.079594,889.7189792,962.5484015,914.1517296,975.1004418,932.8791247,783.1675631,904.7464033,635.8086267,562.0491901,627.5221064,604.0207649,621.0680892,582.6029944,546.7339039,656.0482652,521.2204162,662.5648292,351.1344606,320.8643166,353.9997279,315.0015015,316.5753283,291.9405394,318.0818557,322.8814991,301.2951456,333.8954596,276.4590191,264.0029512,274.9532883,278.1214763,214.4402632,280.4513,263.3595568,260.9500109,231.9710959,254.8972536,411.9906756,412.3441043,427.4709153,499.9836965,495.5383111,477.5679716,428.7689379,471.5240096,490.0287185,463.8996148,762.031938,821.5943912,825.1064211,849.2896665,789.5514345,861.0249626,798.6838117,824.9699482,864.5762226,775.9020721,639.500276,616.7245006,729.0600457,641.6153172,666.6499837,630.8852987,655.0556562,612.2817946,485.0519581,522.8045012,353.8911551,375.0008862,492.6076914,373.3363726,464.5537205,439.4159581,404.0113441,372.4886393,349.509039,453.1527715,498.8133388,430.7243525,494.5841987,383.0040512,486.0090765,438.5172102,403.6552822,389.35712,439.9044465,403.036031,529.8273387,629.5943223,687.9557564,768.2091352,415.7703967,1029.555313,623.8306656,756.3175765,705.2002167,676.6577749,403.3069633,291.9408046,390.634808,359.8191047,378.8709579,376.3811152,424.1928402,374.9829578,440.7624487,418.1736374,184.5505464,140.3141961,204.7328737,213.2883202,181.2230176,204.8422176,160.2787931,203.7609567,130.1670494,202.1562841
Chr1+3648483,LOC_Os01g07590,6.58619178,7.830001927,2.749709458,2.340424012,7.832189537,3.945209052,6.660915298,0.732603508,2.274324504,3.325217095,2.765308463,1.605427926,2.482831652,5.340196988,6.037541889,5.664301953,0.227278344,4.054757834,0.17667118,1.632394874,3.166566057,5.212287764,2.787841864,2.453078024,3.984143943,2.769395546,3.672318681,3.999781254,4.356707755,3.04833797,1.81004796,0.367559157,0.396355564,0.895891893,0.786819428,0.430638699,0.173261509,0.436131863,2.083222888,2.501441646,0,0,0,0,0,0,0,0,0,0,6.072308702,5.341598074,3.872255172,3.557430494,4.995424287,3.56404111,5.786554491,5.399491561,4.912565755,4.61530146,2.682226389,3.060427389,2.872202262,2.66620168,3.85833835,2.014709873,2.962480724,0.227540639,2.249383471,2.899943631,9.025796272,0.255228605,2.948124957,3.141983052,6.632978715,2.27482884,6.641407299,3.526574952,10.48166348,6.324750312,2.041521542,2.718112364,0.412870939,1.113485087,0.224334205,0.626035656,2.531703087,0.695006467,1.479327329,1.165059331,7.154583765,5.787673172,6.726727378,6.910761142,8.094402976,10.68295337,6.818412056,9.929108132,3.965333176,6.873627991,2.914132293,3.238337738,3.19755047,3.002380865,2.295384505,3.095210542,2.092004953,2.37407009,2.950302852,1.814935204,5.02147004,1.263197498,5.42233641,2.987301362,8.282200061,4.723000364,2.099967986,3.167294505,3.765774275,5.293540275,15.94942931,12.3258284,13.96244196,11.15480847,10.77325737,14.03784952,12.87299892,13.36647449,10.32868307,15.74293952,2.50311882,3.687488565,1.134977757,0.213641352,2.566628593,1.095099125,2.252414206,1.982321112,3.03020569,1.698784782
Chr1+3650606,LOC_Os01g07590,22.51286583,29.21388258,31.13775652,25.41119502,39.08684276,16.67583456,36.91543472,31.26105558,20.47050413,16.48267786,20.51702796,19.84936821,21.31585448,20.11349381,21.19525403,14.74225532,16.9096257,16.38526847,18.72974458,18.78457582,4.091299266,4.018767458,2.855735367,4.625733231,6.298485389,7.641467211,0.029165645,3.79375947,4.382753263,2.040115205,23.58865649,25.48092726,34.46304496,21.90604601,18.2199994,20.04359467,25.44309564,26.7374587,26.70209475,24.16029048,7.274664318,15.9125581,7.142435182,11.67858076,13.73373039,17.35937348,12.18165855,14.51470956,12.17900146,9.372171108,93.13977386,105.7253576,82.87010392,81.69531706,99.37856347,89.32185483,75.41319574,105.5504267,82.34192095,84.4201815,76.01913354,90.98123758,73.55517986,88.34625647,90.13686599,77.28847516,87.82754365,94.64967703,77.52377966,92.70598068,3.325335935,3.279666678,2.447811711,1.865331785,2.556403453,3.23328501,2.826898063,2.44323534,1.569625352,2.242992933,4.608013173,3.31856048,1.616638388,1.94373726,4.689884181,5.575156529,1.641198973,3.579562088,4.03669772,5.209496811,21.91948168,24.04100399,26.98347494,30.01430859,18.59694587,27.28267804,18.89625238,24.59483743,23.21690347,26.03215187,3,3,3,3,3,3,3,3,3,3,4.26562782,6.177406915,20.62551407,8.944875802,1.086013005,16.05869343,0.544124728,4.234378979,9.642972093,1.115814928,1.365390085,12.84026671,6.955892124,9.771690618,12.86005377,2.34950072,6.380942032,10.04947603,12.18035318,0.115321228,39.58720378,41.26379569,39.8117144,46.61062249,41.06527944,40.18995001,42.52573689,41.29886309,45.96034374,36.62324837
Chr1+3648397,LOC_Os01g07590,15.78170228,27.85973384,17.45501788,34.18176159,23.47653534,12.76198362,22.04615352,34.72108029,5.733463919,7.37894362,19.93252231,7.32582004,0.804297876,23.33066624,16.96791056,15.84139715,1.393583521,21.97389524,6.72614882,12.21353988,9.741578076,7.063734294,14.01265881,11.4577525,10.07342139,10.7703247,16.62700042,5.704616927,11.17665336,13.23419921,2.208359917,0.770101107,2.946687267,0.767001786,1.172883713,3.2595223,0.92202466,3.443687848,0.960397068,1.632094481,14.97589396,10.96949032,12.07411265,13.43905535,9.600229736,8.603687124,8.620866232,14.30161635,16.45565746,11.98864057,3.377549976,3.444878283,2.900516533,5.060831931,4.94794322,4.119939927,3.375121461,3.310111565,5.15325813,3.857814385,7.073120675,4.959366625,6.259923638,6.296255568,4.95477945,3.373866387,3.971083153,4.600639713,4.523889099,5.629011528,4.787309631,8.367364118,6.801034475,7.791191126,6.16378448,7.319919568,4.624512617,8.912685697,6.937048816,4.749964122,0.002168409,2.290130359,6.766157594,0.668273142,4.641756293,3.64501474,7.971991415,4.215332707,5.758382641,0.829370409,10.35608243,8.327901176,14.13922772,5.987885689,13.10439928,11.70197623,9.891087552,5.592653926,10.76874125,10.0511291,5.924231887,4.904161358,4.814511748,4.480776301,5.462776579,4.208942778,5.070771661,4.160135671,5.054609902,4.29730543,0,0,0,0,0,0,0,0,0,0,21.14146953,21.7828459,20.12332081,21.94369556,21.20898134,20.3014445,21.23013714,20.46162911,19.93262003,20.45010368,26.50104666,27.0401356,26.03217593,25.96454341,24.0916158,26.9151615,27.70073451,26.24379058,27.06419744,27.63107379
Chr1+3650692,LOC_Os01g07590,0.95891712,0.756014064,0.317641914,0.953946327,0.029377945,1.864748017,0.098609086,1.800490398,1.484750435,0.393264483,3.299042936,0.935580744,3.377801268,4.460408074,0.077788627,1.135252997,1.569515298,0.353791169,5.259766284,9.216382591,2.189577193,1.495617383,0.969669394,2.204862821,0.355461818,0.993079144,0.007562476,0.503567477,0.212187062,1.557963916,5.677073198,4.558983246,1.454812128,0.266348799,6.572212963,4.697270312,7.359267169,0.297829292,0.473931283,4.726873524,0,0,0,0,0,0,0,0,0,0,6.66091981,6.522589762,7.656282214,5.136368927,6.904861749,9.861615166,4.596732582,6.409592374,7.450986337,8.734945346,6.449660845,5.376228116,6.436461325,6.445787807,6.18396395,7.167621868,6.485259799,6.242858772,5.845189176,6.242906158,0.001964582,0.378010094,0.518058968,0.157332797,0.080276974,1.208771924,0.026941723,0.409432455,0.111509307,0.930829751,2.35609657,2.070912081,1.777568547,0.105339729,2.055318446,1.965337194,1.327865462,0.520520033,0.102245125,0.764635387,4.647538661,2.771523155,6.428400312,0.101022464,3.633181278,3.707343161,3.939168545,2.679585144,2.406743116,3.523280398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98407661,0.964524404,1.829337604,1.608422511,2.080114067,1.616957227,1.490815009,2.584939332,1.337567829,1.286206849,1.382385807,2.944823236,4.556673569,5.721998347,1.371992462,2.967366508,6.491698718,6.146216913,0.333838168,7.728386231
Chr1-3671562,LOC_Os01g07630,0.468372215,0.825609748,2.209988025,2.33301777,2.012746631,0.771835711,0.572919503,1.325757901,0.93892729,0.67576269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345868933,0.107998822,0.141516669,0.620670661,0.246584258,0.142098188,0.346585191,0.456499805,0.357361662,0.027333502,0.847087165,0.383559324,0.348989651,0.400867204,0.877470804,1.250118613,0.804175096,0.808692873,1.553980861,0.556448094,1.681615051,0.271696878,1.496052946,0.896706218,2.014576399,0.545562081,1.685886798,1.464113631,0.650765933,0.521533964,1,1,1,1,1,1,1,1,1,1,15.9597495,11.71860626,4.600320115,5.052596949,48.83204548,32.0916714,34.73836316,51.00196438,35.17611562,22.5758506,0,0,0,0,0,0,0,0,0,0,0.026139074,1.00963031,1.291333118,0.017978138,1.059843898,0.895550557,0.951336582,1.768521816,0.70642073,0.27919136
Chr1-3667505,LOC_Os01g07630,12.67859528,70.55187144,50.36643353,56.02501347,28.43454169,1.005402776,45.76533007,57.13511751,60.89750843,36.86409635,36.51630808,38.41985637,27.84241455,35.46428881,30.55649248,28.36889593,26.9908234,17.92020359,14.51375434,22.83929678,15.74336327,15.30347761,26.8227706,36.18020774,26.47086524,9.895047815,24.78590024,31.69157817,23.06012642,13.15007112,73.87485169,76.4856283,78.08785392,82.44858904,75.67045317,71.07591607,75.04584835,72.53778721,75.13912064,82.63613864,33.93711727,11.24994392,27.34914091,24.42795409,25.70056049,32.837454,15.12491146,12.98678985,20.98528302,17.67166172,9.158718761,15.28943294,9.537026639,14.49004966,16.41078069,10.67998003,15.21256283,18.12570777,16.11876655,14.76126941,27.32246273,29.53108887,26.52888395,18.46136904,20.33191048,36.14881035,18.56294863,20.43073103,30.80276961,27.80610868,43.13008782,47.4056607,53.41755767,37.60465404,42.45220865,54.13597215,43.08115808,32.5826918,62.62440374,49.04451596,20.40569932,15.66041552,20.3343037,23.33572107,16.85344382,14.70324155,20.499628,23.0253045,20.29224115,21.05403234,75.24507349,62.60068772,61.98835267,61.6898905,66.99395188,41.36661639,87.20933787,40.56704582,49.94495279,69.73229586,19.32186282,23.53644964,22.17713933,23.75827338,21.08157659,23.01766351,20.37736222,24.26938159,24.94653331,20.31676791,8.991507927,32.45500558,38.96921927,15.47924685,12.65636324,17.27448815,18.074488,25.57849168,43.44756013,28.40173403,39.63446956,55.84330149,57.07140796,63.90955628,44.53969282,65.15566675,54.1287428,51.02654636,58.45404454,53.29717982,42.44767743,19.50082539,35.25183326,35.00437638,46.40760382,51.46636317,62.5959049,73.01685623,37.98170255,31.02922328
Chr1-3667570,LOC_Os01g07630,6.701473109,5.826886446,6.916090024,3.17924627,4.396406668,7.616161716,7.514101412,1.60547092,4.828581967,4.508386927,2.922909257,3.104779214,1.30254948,3.999922766,0.820937134,2.246265575,4.108900334,2.124454055,2.49726899,1.196354096,1.383826467,0.791290857,0.582261516,0.787718247,0.089976538,0.550296307,0.160519076,0.821925388,0.537574817,1.279143745,4.12055177,4.101971403,1.948158852,1.829934702,2.107795455,3.575609389,1.779116984,4.071381368,2.45993685,2.503348191,1.534958119,0.157659435,1.157638062,0.748499965,2.315659506,0.615881993,1.633526357,0.635572819,0.472086235,2.935122054,0.244589562,1.101587848,1.127962135,0.059376924,0.027967689,0.780503743,0.055873405,0.185779028,0.25650071,0.130274297,2.168952577,3.264446193,1.957327829,3.497858632,0.385013837,0.981773247,4.885684639,2.731150332,2.530634279,0.46339146,2,2,2,2,2,2,2,2,2,2,2.760846655,1.054371763,4.23066297,1.769310205,2.461117246,1.792070691,0.942786231,0.472121964,4.185065709,6.013170393,3.122672996,4.260974937,6.166176091,2.290798868,3.823727124,3.807526047,3.403009553,3.592245666,5.881421357,4.124237747,1.457311267,0.115553876,0.90025695,0.19056289,1.216347764,2.757440759,1.073485162,0.000412404,1.289473996,1.246993243,0,0,0,0,0,0,0,0,0,0,1.040570681,2.82663053,0.752314305,0.404319224,2.180493243,0.367864079,2.621433532,2.63808662,0.740725036,0.274625,2.749764961,0.921054748,2.515628996,2.125935856,2.258085027,2.857779906,2.365187618,0.842129964,0.649712451,1.265292529
Chr1-4622011,LOC_Os01g09200,12.79417568,9.289126424,1.433346217,9.421872625,3.941721473,7.462779762,5.655278342,8.379912578,6.765156792,1.556224895,13.77486496,1.291147096,5.469529299,5.181052443,2.824319744,0.128774607,1.814553637,0.947461027,0.366161917,14.05128764,1.61850028,3.05238841,2.146931611,2.133785558,1.809990194,1.018694313,2.645416829,1.671657866,2.139961554,1.86654347,0.390678343,0.401811846,0.314410855,0.050318598,0.685061855,0.829566056,0.619631518,0.358555264,0.512597059,1.13811151,0.615104933,1.471613991,1.217552472,0.857692278,1.521411642,0.766885,1.997946275,0.463100369,1.735817595,1.24750961,1.108799041,1.177021788,0.302071135,0.900997817,0.639621629,0.445243582,1.119327291,0.947709207,0.646633435,0.975019688,0.969768452,2.980104684,0.293293682,0.67589528,0.181805215,0.315060465,1.263128849,1.341544888,0.840054336,0.45445485,4.102293782,4.24592146,2.029390806,2.926427823,4.069531548,5.839876155,1.271125495,4.32503066,3.55981134,1.972021629,9.005106092,11.47310527,11.49002434,7.02527995,9.145487701,7.582171339,12.65323298,9.077927374,7.995099675,8.501165082,4.394315426,2.773138938,5.513248081,2.654536113,0.435363978,4.708280153,2.597459536,0.393193296,5.483299155,0.657837555,2.05384455,0.287575505,2.270096853,4.918400503,2.791086165,0.577663771,2.901693619,4.033637006,0.768746806,0.592528833,0,0,0,0,0,0,0,0,0,0,2.160850434,1.097290054,2.602933953,1.719310778,1.533197389,1.900393052,0.178302382,3.703787995,0.810629815,1.061151795,5.361580928,8.183016944,1.42079485,1.658071502,6.008847261,7.577854012,1.011663868,8.452674473,13.3368697,4.828251888
Chr1-4621815,LOC_Os01g09200,178.1248805,181.0772659,251.0250311,165.8134504,115.5998765,126.4435164,175.8183436,137.8210759,177.5581529,111.0633403,146.7423771,116.3695559,201.4630774,98.0227823,140.5565781,160.4535692,125.4690642,178.6989708,109.1577838,141.1902167,154.2750368,166.1990074,140.3356668,146.3956039,82.43651534,148.7185722,108.672868,105.5339047,166.2554212,164.2512198,191.0861293,176.5505047,178.5557346,221.4566947,180.6639797,181.3341263,216.2511573,202.4607871,192.6308876,198.9336277,153.9888086,197.8444498,157.2327764,111.5383559,186.9939633,146.9899345,221.0233433,144.0904941,129.5578718,217.5474088,194.0153832,142.899287,206.2489789,158.0034319,208.9278881,218.8232077,211.2919838,172.6744423,152.4130171,175.5571055,176.6965346,181.1835727,159.6838126,138.9743338,143.4718673,164.3751623,155.6441405,172.0866782,147.3697344,168.7721793,449.2521659,279.9310161,337.5063927,262.8714005,371.3060243,531.0500919,418.3087442,434.35926,390.8190889,348.0769421,917.7645829,1040.183763,975.8278463,933.4710829,1017.085511,1011.63361,988.7190208,998.4919148,914.1481196,984.8717608,149.0808278,153.1568341,150.4244373,133.5314445,171.5389221,152.9405743,151.6278966,140.9629202,145.7237432,149.476474,125.2830928,132.4121481,151.8978085,117.9438156,99.20980007,136.3911992,139.6981032,133.6021242,116.0772415,154.7677597,70.84121427,212.7004997,291.5021482,316.3657744,170.5561316,149.3144043,214.0580264,228.0591415,169.4413085,241.4647854,116.6684384,103.5075197,123.4985301,121.7253869,119.4879891,125.4933136,112.8816717,132.8862526,116.6614838,99.02467344,157.6573791,138.6371878,164.1409254,137.9876982,160.8934957,119.1353897,141.8546187,162.1939415,155.930057,137.4568116
Chr1-4739277,LOC_Os01g09320,212.561669,198.922556,237.2704526,206.8310581,234.603826,252.2299152,240.7902742,239.2923689,244.0177275,219.7056199,325.2958691,293.395649,270.2504353,282.949911,348.3930223,188.6532702,252.5714835,320.6646186,360.0334053,273.5001726,385.416796,365.7100175,314.4912284,346.3644549,386.5996389,363.4925186,328.6272416,350.5454203,392.8029786,360.4629049,262.7430248,254.3863468,241.0657682,254.2324302,246.6981458,259.9522878,241.3495366,237.6764374,256.2823445,262.4209186,702.6147993,674.2436296,652.0927356,671.4411988,697.3883094,710.1423663,692.8980963,721.1905693,708.8291935,664.2729917,540.4377861,596.1516331,609.6377463,599.3664184,580.0677405,531.4649815,590.776852,510.3754082,535.0383572,578.6981758,625.001482,658.8170652,720.2584922,499.8123882,604.2805414,663.2403887,607.8505394,651.5763243,729.2999053,590.3143071,220.1854357,229.2095785,222.4351934,225.5903515,226.084896,215.9321499,226.8135118,227.3752759,224.3247056,232.9385462,867.8452528,781.4063404,805.4444619,860.2079904,897.0098246,867.215842,885.8049803,840.9972477,956.8503673,682.9048725,476.6755495,490.0473654,488.1736714,489.3278335,519.3611376,465.1891155,484.1469334,489.5843472,477.1397263,486.2767299,197.8791445,195.4315275,198.9939104,200.0919766,198.1803391,196.481407,200.2917515,197.8751425,197.8806398,198.3634216,304.7231191,299.3724864,185.526555,313.6168047,35.41906873,210.3061611,348.3712612,400.1317982,18.95894283,520.7966193,244.532769,253.5151578,252.3985051,253.4241161,247.9720491,253.5646161,250.342228,253.2985041,247.166206,248.8076886,303.7385198,298.4010885,302.7156103,293.3584192,298.4260293,297.0033391,302.8131962,298.0322468,298.5754452,296.4598192
Chr1-4738981,LOC_Os01g09320,0.499914877,0.170887669,0.890283583,1.097809211,0.16317944,0.380789302,0.095102772,0.30580632,0.104337127,0.008146106,0.383925059,0.157040247,4.73633928,1.052885511,1.566695565,4.037885312,1.363244805,0.642761956,5.39958568,1.794701533,4.832186086,6.005479055,7.208058998,8.980863698,6.958327925,6.885410347,2.160095306,8.574289452,5.258468246,6.670079078,0.712550502,0.007068329,1.405645492,0.139910184,0.261016673,0.468217998,0.744239165,1.42181476,0.35210777,0.660924676,3.047701319,1.131975569,1.39864236,2.444268203,0.944459527,2.289745466,2.434764045,0.301007965,1.863646428,3.997655797,9.126292963,7.189024588,3.361304046,4.764711982,6.490504816,11.67145558,12.92189246,12.9505836,7.005195369,6.571795977,0.337385159,6.25844924,4.587541619,7.616072525,3.29416866,3.948387655,2.010039241,0.191633176,3.795938501,3.198671788,1.358705682,1.021782645,0.932373094,0.837130807,0.471903438,2.74609088,0.219301001,3.178121203,0.744023215,3.496839959,15.8392536,15.36877043,15.35969475,14.57022632,15.14960425,16.6738345,15.52405558,14.49923621,15.13515807,15.69807961,2.454021612,3.781575313,1.271808136,4.710732487,5.96742039,2.84509063,8.612291886,6.926726745,6.64284377,7.900169258,7.180676275,5.519685033,7.534484473,5.135162905,3.751641544,6.329709306,4.691404912,4.70034647,6.076945255,5.571018842,0,0,0,0,0,0,0,0,0,0,0.62825144,1.267410031,1.029883829,0.819738807,1.425484363,0.930935658,0.17232582,0.272943683,0.079365992,1.189200426,0,0,0,0,0,0,0,0,0,0
