chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,endosperm1,endosperm2,endosperm3,endosperm4,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,shoot1,shoot2,shoot3,shoot4,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,stem_60days1,stem_60days2,stem_60days3,stem_60days4,root_5days1,root_5days2,root_5days3,root_5days4,root_60days1,root_60days2,root_60days3,root_60days4,husk1,husk2,husk3,husk4,anther1,anther2,anther3,anther4,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,pistil1,pistil2,pistil3,pistil4,embryo1,embryo2,embryo3,embryo4
Chr11+12851919,LOC_Os11g22396,0.089807114,0.686207955,0.03009269,1.10255251,0,0,0,0,0,0,0,0,1.997472443,1.59554301,0.713765434,0.975802533,2.683853998,0.85407825,0.149245955,2.421426198,0.718964132,0.793734009,0.724244912,3.359827833,0.45604879,0.009552511,1.162716778,2.044962219,1,1,1,1,0.036799115,0.355709755,0.475499819,0.798033239,1.315371493,0.294808552,0.548330088,0.951970252,2.274544216,0.231612681,0.053299156,1.03627958,2.815344129,19.47707896,7.21468673,4.357244937,0,0,0,0,0,0,0,0
Chr11+12852436,LOC_Os11g22396,0,0,0,0,0,0,0,0,0,0,0,0,1.345326235,3.89962967,1.742511147,1.603540271,2.706946403,0.916540127,0.177945897,1.673214441,0.607675429,0.664497847,1.110226546,0.493033769,0.879749648,1.299318331,1.239903864,0.040312335,0.632938261,0.193973235,0.764389036,0.079138049,0.425814332,0.13812131,0.149370392,0.11627479,1.193606133,2.854734047,0.253027361,5.858215299,1.481025845,1.535031184,1.242485158,2.111619149,36.48318948,17.27833197,5.577844293,10.84808067,0,0,0,0,1.354509106,1.708188069,0.087709381,0.092721166
Chr11+12852621,LOC_Os11g22396,0,0,0,0,2.711153783,2.430746222,0.794839728,0.970207719,1.752842843,2.948725323,0.84683668,2.037503632,3.95271644,4.177616518,0.552019978,3.915860203,4.715435687,7.639611793,0.116051293,5.308939003,1.91405091,5.301419064,6.330791295,3.535283677,1.110994117,4.161795751,2.97365054,2.590099733,2.733755838,2.553778181,3.020632185,5.086910248,5.331348791,5.1265238,3.904088353,4.283655987,8.270562728,3.624164167,10.56299262,3.699319302,10.67243288,12.89978792,5.228944119,12.26274066,37.5036156,29.96459371,42.13268,34.80307711,12.4521875,8.745415008,0.245369124,3.559956141,1.742243311,7.86425383,6.418628224,1.337233972
Chr11+12853198,LOC_Os11g22396,15.91515234,13.76380079,16.33924849,16.72104523,16.72295945,14.33098648,14.49167917,17.27526667,17.47011295,9.549441409,6.427185609,6.025219364,21.68010383,24.14486576,23.69381437,24.05109875,31.12180317,19.35703899,11.80856969,34.81061177,11.9272108,18.03171576,23.93779053,11.15846381,24.11982846,31.28891915,31.41829092,28.62626222,20.62450459,24.55322659,25.12490001,18.63324181,21.02307017,20.77526538,15.15175805,18.94353338,52.67292206,52.70255665,56.83883277,55.34995336,46.48972706,44.38520965,37.79818199,51.92059074,7.480298089,33.27107037,13.34931308,3.213105996,28.23119502,35.41682326,36.64038948,26.82211128,28.75417419,29.35270414,27.41450367,29.25523521
Chr11+14332024,LOC_Os11g25160,0,0,0,0,0,0,0,0,0,0,0,0,0.980629628,0.635002001,0.199413289,0.028712018,0.153680485,1.493372209,1.976164059,2.070805969,1.315920886,1.613513475,1.246810299,1.811076194,0.99462544,0.330053844,0.460249421,0.959054093,0,0,0,0,1.300401916,1.638882924,0.38883339,1.94399671,0.38888681,4.134035673,2.691600186,1.530238198,1,1,1,1,0,0,0,0,1.930413324,1.865788688,2.857883983,3.296376628,0,0,0,0
Chr11+14333260,LOC_Os11g25160,0,0,0,0,0,0,0,0,0,0,0,0,1.292943792,0.006048194,1.782588178,0.658265659,2.765064064,1.828533628,0.212860755,2.729700919,2.373757736,3.109592533,2.251092191,1.441616601,1.172166426,2.709120749,2.418427884,0.841366006,0,0,0,0,0,0,0,0,5.020974345,5.044934507,8.361746868,3.194791102,0,0,0,0,0,0,0,0,6.60440599,7.21137832,4.76499549,4.527539413,0,0,0,0
Chr11+14335279,LOC_Os11g25160,3.812652759,0.785815504,5.165249103,1.534036588,0,0,0,0,31.61307376,29.42074843,23.09745999,16.31534865,73.82219289,91.08208846,90.53275457,97.50277293,69.03994221,65.20997074,89.23736351,85.3449137,98.957976,95.50606978,94.8782067,106.2623768,223.7577231,197.5477764,177.7096401,191.6564394,6.359969083,6.650265033,5.504884303,9.70271094,18.57558885,35.62275868,19.45500991,33.14841288,180.6515963,174.2907891,212.5124815,158.8725832,32.25640352,28.16686053,26.37552252,28.43088814,175.491758,110.3658445,104.3931838,158.0946983,105.1288241,94.10553973,82.18440835,80.85486662,10.99786828,8.016794007,5.207349448,7.313811942
Chr11+14336158,LOC_Os11g25160,0,0,0,0,0,0,0,0,0,0,0,0,10.88320335,13.74229269,12.61492186,12.14604015,88.74133066,78.83248636,85.94463937,80.79805546,229.1693327,227.4603094,239.5947769,239.0404408,89.15100595,57.64529028,70.52884875,83.05253777,0.265384137,0.007881772,1.145725809,0.288676817,1.505715183,0.967750819,2.726785145,0.162109093,72.3152645,68.91570136,74.24246981,73.60236747,5.529650798,11.27174075,16.49077651,21.14521598,42.47641676,29.88107578,16.28682572,64.31329972,12.19128444,13.22734073,13.02039671,13.88976254,0,0,0,0
Chr11+14333784,LOC_Os11g25160,0,0,0,0,0.725718282,0.314810746,1.426719765,0.228035271,0,0,0,0,0.041643203,0.9746967,0.212605289,0.206357803,2.893119136,0.557220431,0.093327554,0.951136276,5.448100623,6.072000687,3.395676542,2.032936229,10.680452,4.337384465,3.285484164,8.142486499,0.001882389,1.351924013,0.567022796,0.669690842,0,0,0,0,4.827673595,4.255096593,5.509148542,5.321486298,0.258278224,0.274741933,0.774759776,0.997375708,2.701377978,1.878309698,2.467230967,3.309485275,5.893021603,4.491480449,4.397928178,1.52587482,0,0,0,0
Chr11+14844512,LOC_Os11g25980,32.1017495,36.25458787,34.17893215,41.00367156,35.57105029,37.3565988,34.41398098,34.72032615,49.95029821,41.05591309,45.22765456,43.42484029,59.41733735,51.41422948,40.23007043,45.65349209,81.850186,86.55186662,64.0063274,63.12415533,53.46082304,35.96622149,49.69056941,44.52229497,48.7037785,51.49205453,48.46228115,47.95789423,49.00978076,61.9214177,45.69183155,53.10778075,83.04485233,61.82807772,78.55329237,89.90973434,47.01372556,83.63165773,72.70993384,62.83293497,53.40323106,52.76406812,48.02263651,57.8228509,16.48411936,30.45087842,4.666888929,27.29630784,51.85464065,53.40776666,58.28337561,55.51191965,54.60716673,87.01644352,60.75363538,122.1387745
Chr11+14844935,LOC_Os11g25980,1.289121565,3.574506554,3.899924261,3.667388628,5.036422527,10.16842426,4.321470493,6.481746576,1.712389046,2.942859211,0.667962788,0.228490098,2.45853585,1.42543055,2.499000386,2.697923799,2.438818663,2.85836893,4.630769198,5.580557198,2.106147416,2.988702603,1.160122434,2.495675612,1.8521455,0.286289745,1.808411245,3.042078653,1.15040382,0.711986063,1.121330766,0.753563287,0.788858864,2.086857849,1.26749006,1.145078626,2.097819759,2.236326832,2.787430314,2.11130365,0.446524425,0.461186839,0.279196862,0.398669638,0,0,0,0,2.965514202,2.337168977,3.175282432,3.654046194,1.878474662,3.798975841,5.917709191,6.168955009
Chr11+14844872,LOC_Os11g25980,18.71043667,17.62854231,10.08204641,25.04441566,20.52041596,18.67886055,16.30604699,15.30208998,0,0,0,0,0.978478732,0.55065529,0.861178071,0.515221778,0.195146086,1.084688645,0.287351345,0.72018228,2.362987264,2.862494523,2.118372079,1.288186376,1.249163784,0.016258717,0.477646608,0.027569826,0.998262138,0.236417173,1.239881351,0.838309254,0,0,0,0,0,0,0,0,1.426265873,1.320998487,0.105700142,1.628084612,0,0,0,0,0,0,0,0,6.405513551,7.871783535,8.510771557,12.26361656
Chr11+15460358,LOC_Os11g26910,2.07847054,5.136982191,2.24926178,2.548975225,2.264895447,3.580403698,10.30368765,5.19711408,2.957578505,2.755734462,4.0101719,3.389065226,3.316521329,0.460011387,4.319124121,5.46106713,1.345414922,3.901183929,1.122384293,4.150056687,3.954932371,3.62320135,3.525338893,1.747548407,0.346798566,1.435749753,2.726113492,1.679914405,1.945570766,4.125428812,3.178419994,5.269121703,2.866218453,5.290242547,8.908565987,7.871034407,13.1875857,3.839889817,0.731388399,3.90568667,2.525407545,4.29259453,4.529730484,3.422828174,0,0,0,0,1.793400465,1.831500865,2.021327816,1.882033303,2.851601786,5.761044042,1.672171648,2.434811849
Chr11+15462352,LOC_Os11g26910,1038.193088,1028.05956,1037.815195,1032.924977,984.1792292,922.4363667,1026.371846,1024.928356,935.2729691,946.0692341,752.2076704,997.3453521,1004.582498,1033.709867,1064.42047,1026.826301,1183.768636,1165.733736,1157.146036,1187.588273,1052.355717,929.847015,1148.902315,1227.814723,917.2013624,921.2526515,930.5551992,929.5665737,1411.756091,1357.224914,1234.559491,1254.827527,1373.122442,1268.024072,1313.538856,1118.73299,972.1874759,985.8326682,883.8549266,959.7904929,1384.09434,1284.239432,1481.248072,1223.650036,2047.47351,1111.151524,1214.348521,1179.992582,1354.123639,1474.156999,1288.329997,1332.177447,1320.959857,1332.966911,1220.966067,1206.335083
Chr11+17940936,LOC_Os11g30790,5.480793594,1.51041366,4.238861086,4.299325303,0,0,0,0,0.192413372,1.824221411,4.572475644,3.749911833,5.513526087,2.505145451,11.74363604,3.777421675,13.18763138,0.487519257,0.16556922,4.306144049,1.031494684,3.342066158,3.878343254,0.294910287,3.060856898,2.543840544,1.162612116,1.482840455,8.583186094,10.22344747,7.46513668,6.47376526,5.778655289,3.003954091,6.610915983,5.141490111,2.966522772,1.306231757,1.790648372,2.862160739,7.477217216,8.835838951,8.140376955,7.53494671,0,0,0,0,12.42143328,9.468628341,8.101021081,11.6356172,0,0,0,0
Chr11+17940564,LOC_Os11g30790,0,0,0,0,0,0,0,0,0.834010969,3.83564717,2.557262432,1.41090901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208941279,0.038250203,0.691328329,0.661522181,0,0,0,0,0,0,0,0,0.801963638,0.671529126,0.761714972,0.162133537,60.67811,67.71934971,23.78775137,45.00646976,0.196775705,0.685647441,0.906624292,0.042885443,0,0,0,0
Chr11+17940776,LOC_Os11g30790,3.405184019,1.435568171,1.88771546,1.369758883,1.103375482,3.279201045,1.320345204,3.046317626,4.079598662,4.16636566,2.825384112,5.131493386,4.281106756,7.740568052,3.775400001,2.214949751,0.808306615,0.049070419,0.327696218,0.021621488,0.213680346,0.197326665,2.055273385,0.715049236,1.508893796,2.925947775,2.338935185,1.822349437,7.21953781,0.307461371,0.578301802,1.144277715,1.564772088,4.461819038,6.24560627,0.021483273,6.312789011,7.140031869,3.972140946,4.622340414,5.148710873,8.356554421,6.255796048,7.752489264,2.440590823,0.844176604,2.141008811,1.713390575,4.818600129,5.79595376,4.905740894,3.944937736,0,0,0,0
Chr11-18695200,LOC_Os11g31820,0.227388036,0.471336759,0.405293411,0.36848308,2.342205573,4.359150666,3.066109684,2.254622221,1.194105264,1.872399448,4.021514992,3.41871161,0.625731905,1.381261865,0.134868856,0.033634773,1.3941035,1.427606867,0.735450782,2.737497488,0.266572779,0.568499008,0.424762573,1.442391227,0.001115706,0.679647222,1.152473168,0.899859661,1.336677481,2.575373557,1.664985005,0.736206638,0.227928614,0.923419349,0.225675245,0.366452383,1.856712527,1.065509582,2.242401448,0.360108043,1.034066454,0.063779483,0.21772498,1.644682773,6.100947268,8.897688097,6.571311305,3.418137418,0.039729153,0.800079154,0.879316144,1.417519039,0.102485434,2.001940659,0.79512239,0.718496885
Chr11-18690350,LOC_Os11g31820,0,0,0,0,2.181249658,10.9557932,2.800290897,2.586122431,1.666974836,0.925542373,1.557945159,1.083628238,0,0,0,0,0,0,0,0,0,0,0,0,1.020115656,0.712330251,0.724722572,1.025444088,0,0,0,0,0,0,0,0,2.572340451,1.143485398,3.242808163,0.041830967,24.61420431,22.42139365,17.20695631,28.55651897,0,0,0,0,1.215135531,0.524038516,0.092030695,0.68473985,0.159139278,1.711029925,3.047934374,1.268976057
Chr11+19172439,LOC_Os11g32470,2.707918213,3.796583963,5.768891171,11.60022498,0,0,0,0,1.831011145,0.643592228,2.922366837,1.469021011,2.111052382,3.473118094,2.027551218,3.529183285,3.81168635,5.377921916,1.35231276,0.918476978,0.90496092,3.393600475,2.264002354,1.61514023,0,0,0,0,0.837577922,5.232095989,2.531452048,3.560085567,0.451273362,2.018286064,0.031342927,0.998186756,1.737504532,1.557053349,2.024974441,2.134100919,1.582572146,1.850543935,1.404579199,2.256465871,0,0,0,0,2.958549805,2.226243409,3.789778157,3.168888932,4.044156044,0.615836559,3.239333504,0.811262773
Chr11+19172632,LOC_Os11g32470,3.5315008,4.589200264,0.240473715,5.641902772,3.169078877,4.532070704,7.719790657,1.565470392,4.716166405,0.574903391,5.727480386,1.929891183,4.036985019,2.607565196,4.068166896,2.647999989,5.214375566,0.580005532,6.500529602,6.525825245,1.390552526,6.826998998,0.947251673,2.759567284,4.099971584,2.719782478,4.419275018,5.441991909,17.98946126,15.27185694,26.66887379,13.52870748,7.417930674,3.129828226,12.79283838,7.49826089,13.84018728,7.975338397,11.3181058,8.063447931,21.5004504,14.25908944,20.18263895,20.90623115,3.206398423,4.764291584,1.076501343,7.236769946,15.247374,8.907176054,10.67886001,12.83826884,15.38151911,14.30767609,13.38341095,15.20838744
Chr11+19172702,LOC_Os11g32470,1.303669822,1.14327984,3.147616131,0.336378112,2.002565975,0.728092325,0.967477131,2.877997865,4.149587029,2.761745314,5.115496631,2.75019088,0.866107315,0.180212611,0.068381889,1.588225643,0,0,0,0,0,0,0,0,0,0,0,0,3.069398762,2.064826396,3.201955964,4.618217811,0.327037198,0.127189045,1.895225704,1.277178364,0.238076174,3.362014327,3.412830808,2.956263428,4.747893725,6.359677118,7.392533801,4.802859507,0,0,0,0,0.411566181,1.454685073,0.285480937,0.351648378,0,0,0,0
Chr11+19172307,LOC_Os11g32470,12.74649246,7.626707485,32.03498273,45.20661428,6.88274097,8.776742564,18.16194423,19.2944822,20.7784134,22.23118315,20.19422609,28.51965055,30.98680598,31.45810534,30.61176886,30.36514925,41.62958822,42.8762444,43.87855272,37.68310568,46.04569917,39.29959142,37.65581425,47.03858539,36.13286288,47.4061784,40.46204636,38.79606365,48.11814573,46.79649724,47.90824269,50.53337483,45.62954281,50.87696561,46.04028133,69.00615418,28.55035578,21.43749189,25.48881278,22.6510857,13.79960323,29.62074248,29.60429556,18.22529964,4.063337503,9.502379771,4.157554219,6.626638635,42.84754194,50.96502117,31.44571607,42.96109919,40.26136766,39.93002483,41.11027226,40.62917643
Chr11-20533191,LOC_Os11g35050,5.055236168,16.816982,17.07375832,21.64984458,0.75287392,8.055581831,13.42723438,5.814765472,21.29986685,21.55611778,21.50744271,21.07277183,1.091874308,0.697561282,2.077037696,2.43944834,0,0,0,0,0.23056224,1.70222497,0.494819223,1.85274855,4.833613285,4.241213827,4.794317273,5.263134488,10.24952171,9.19413526,14.80165321,8.929159681,7.673261432,10.92047871,7.874813179,3.574958413,10.32237508,8.568301844,14.24653868,6.33331351,37.96026366,43.05912244,29.82860816,43.30037716,59.81632709,7.859779721,20.48704597,17.43254305,53.29120932,89.39752049,99.70141187,134.7227002,30.99340703,27.73123454,31.47531706,21.4750636
Chr11-20532927,LOC_Os11g35050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627088999,0.209047425,0.659697873,0.659087679,0.451570653,0.737956539,0.557003992,0.001263017,0.023761505,0.48535041,0.145197053,0.699949484,1.818295296,6.682839543,5.890732596,1.621561291,0.339869243,1.136573234,2.739655767,0.529225257,0,0,0,0,4.095362745,5.139205075,5.082247297,7.489002177,1,1,1,1
Chr11-20537089,LOC_Os11g35050,1.443593228,2.016128217,1.078305274,0.374997932,2.976185872,2.65480841,3.314826683,2.329080523,1.908655618,1.215978902,2.319929984,0.111220691,0.034094917,0.45968999,0.150262271,0.66522977,1.503680774,0.391092083,1.555874375,0.515691836,2.278878253,2.248078544,5.223721988,4.964026902,1,1,1,1,1.138407297,0.874550975,0.9667813,0.394837555,1.90635328,1.967555268,1.670886673,1.032593229,0.868988104,0.272427326,1.508825474,1.671510624,2.630306166,2.163410546,1.784743429,1.378462343,11.43542229,11.37032546,28.25090855,23.94414565,0,0,0,0,0,0,0,0
Chr11-23913823,LOC_Os11g40100,156.9020262,162.178867,149.0546111,149.8386899,122.0061725,136.7312357,126.6929256,136.3686216,135.5695539,142.7265657,152.3347405,152.1118764,59.22011806,69.32040634,55.18480873,66.56984645,22.31939197,37.64764061,33.09773099,17.41726541,31.65813921,36.14964815,30.64116646,29.74661612,49.91046003,41.54145223,37.15721223,46.58092653,50.25750541,56.5488937,55.52030875,64.25431013,45.82340085,45.55215118,50.9644852,50.75042861,64.69602237,65.05444868,74.09734454,86.57110367,30.16317219,32.75379796,38.15206849,32.80843737,29.81038693,108.3851032,30.14515405,28.94412067,108.997631,111.1878334,93.59356523,95.83375756,133.8524663,100.0347493,123.5178927,129.3838632
Chr11-23913631,LOC_Os11g40100,7.27405999,4.75787578,7.520623807,10.36691523,38.37088274,8.001777909,17.56755212,16.44345541,33.55077765,2.988836273,3.461012321,13.62688809,12.30910474,11.53165545,18.05250771,14.19656691,11.42861655,11.65514023,20.01383378,18.77099308,2.6582572,6.900154126,4.508872453,7.73256844,11.25065946,13.95808408,9.521058339,9.236574757,13.79477544,17.16626846,14.11880522,21.92779303,8.56751642,1.345628398,10.98304868,4.847359741,4.40772335,10.05520327,5.944778212,5.480724736,4,4,4,4,0.260629163,2.440618938,0.817627468,3.642102126,5.461222894,4.835696447,4.877033491,3.732710469,4.092928101,5.131610173,6.071478156,5.864901861
Chr11+25399464,LOC_Os11g42160,32.1000733,29.8406911,30.77607956,32.21840791,28.25642451,52.83566133,34.69927988,51.81889007,60.07359699,50.97832645,51.84850434,45.50724418,32.45180978,34.47359518,30.17775004,31.19565144,19.95760153,4.810380144,42.23706338,24.90950926,49.59329943,26.49799354,39.04133952,30.01068658,23.80024528,23.59438757,22.31731882,28.31664917,22.55747308,23.77168927,22.01780645,22.73933339,22.28158136,25.32728036,17.42297459,25.44990224,35.34282579,25.12916179,39.9298928,34.66219828,45.33704123,70.74247015,63.20995526,64.00348141,39.26611701,17.09798596,34.29389607,30.41727752,39.375392,38.93201462,31.45869016,37.44219001,18.98825897,36.1146634,19.36483439,19.45771405
Chr11+25394774,LOC_Os11g42160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.087813753,3.505579029,35.54490486,17.72044772,0,0,0,0,0,0,0,0
Chr11+25399382,LOC_Os11g42160,8.772304787,7.012229869,9.246204753,1.641433146,2.414186719,2.017218327,5.495470416,2.804416491,0.13846442,1.602897619,0.499454873,1.115718926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025191516,0.062663309,0.91865695,0.271262484,0.306102355,0.667450643,0.640129143,0.036869521,0.362303455,0.083835803,1.048665799,0.29612828,0,0,0,0,0.140859449,0.744139744,0.949226964,0.02364909,5.91193993,1.350212302,2.76888896,2.034614372
Chr11-25877636,LOC_Os11g42930,0.946454729,6.914838338,9.974661571,11.33582498,0,0,0,0,0.139916555,2.015402235,0.724012542,2.525244232,0,0,0,0,0,0,0,0,0,0,0,0,2.511954258,3.733821977,0.267905795,4.950669483,0,0,0,0,0,0,0,0,9.788622064,4.489506378,4.933740565,5.640723156,0.18565566,0.03073029,1.447860208,0.12967143,0,0,0,0,7.159164265,4.384332044,3.695235835,6.473349916,6.714872627,4.264597498,5.701257608,4.868157034
Chr11-25877769,LOC_Os11g42930,71.74232439,55.45083845,71.3909744,75.01931602,134.6621377,146.3336226,162.6600983,122.2015456,38.0446436,64.76326121,38.67939525,58.18237614,0,0,0,0,0,0,0,0,5.654562971,6.804895441,6.833233916,6.44204636,23.52891501,25.01356397,19.33321103,23.62959418,0,0,0,0,0.424217741,0.486244153,0.456728075,0.755338145,34.4231906,23.80331748,17.27982088,24.91030814,27.10779016,25.18784833,21.69761335,25.80540597,23.62303306,44.34309717,16.48383834,27.06867612,48.2907596,52.66786825,61.75340663,60.76448993,56.48272821,13.58823616,20.38519501,14.31445215
Chr11+28806322,LOC_Os11g47760,12.38445061,8.592387593,3.997078835,18.13437091,2.528424301,3.266383295,3.000224683,2.514160529,5.442745361,2.663455028,0.64408008,1.944692794,1.422009539,2.526881301,0.415206905,1.164535351,0,0,0,0,0,0,0,0,0.172321708,0.974160253,0.452043792,0.464608842,1.096719583,0.006303797,0.577469152,1.843618654,0.842878441,0.124193505,0.425563903,0.707427815,0.53356677,0.992397378,0.173906552,0.611657077,1.875609699,0.178168553,1.655638723,2.470869355,0,0,0,0,0,0,0,0,27.32100941,25.23594475,21.58795579,24.63478956
Chr11+28806110,LOC_Os11g47760,28.0801312,33.11196826,40.59477173,41.80028218,24.87395125,26.00081543,27.2946877,25.05862828,2.860069739,2.883552523,3.157240298,1.904569582,0.80989206,0.558718268,0.560027961,1.037384637,0,0,0,0,0,0,0,0,0.06883472,0.549342989,0.196649973,0.452746634,0.095016652,0.407157006,0.413345689,0.484281521,2.25397729,1.468704441,2.171354725,0.262048744,0,0,0,0,0.753455993,1.074097443,1.958936626,0.959679616,0,0,0,0,3.9971569,4.519572422,3.566235454,3.307451465,124.6180823,122.9881038,131.1964882,125.5461545
Chr11+28808406,LOC_Os11g47760,13301.78784,10495.08246,11976.83062,9989.617999,8520.892615,9522.910688,6802.17593,7727.876351,6128.065312,7391.950925,5258.048652,6106.062176,2560.036186,2508.888962,2573.005713,2514.850488,4942.307877,4718.919464,5351.769295,4572.556522,5202.982541,6363.588062,5229.359263,5625.443652,13867.79526,12983.40944,14990.44516,18368.88761,3238.43042,2941.875985,2933.675533,2914.056083,3879.952469,4442.55323,3599.59525,4349.32369,4813.577958,4989.574775,4858.856466,5797.575127,1756.367155,1771.663898,1730.458773,1695.464775,1904.855994,8243.509272,5792.281844,6839.383336,12656.31528,13405.59676,13937.8234,12759.34347,17911.72465,18431.13514,18088.25406,20473.61116
Chr11+28805537,LOC_Os11g47760,2.841203899,26.73276708,18.60682606,41.01714773,1.92687334,2.030937688,2.706436021,7.347921387,12.00793739,13.1776912,5.971772409,6.781181612,0,0,0,0,0,0,0,0,0,0,0,0,0.470837784,0.525737494,0.694111338,0.493198341,0,0,0,0,0,0,0,0,0.880944942,0.832334519,0.786698469,0.757930166,0,0,0,0,0,0,0,0,1.106175418,0.282568964,0.3889353,0.110989332,31,31,31,31
Chr11+28806986,LOC_Os11g47760,3.75307714,2.373637615,6.197838571,1.200723428,0,0,0,0,1.166215524,3.231160413,3.359899015,1.428759385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.08155385,14.87956053,6.946430976,21.0506583
Chr11+28807075,LOC_Os11g47760,5.488043886,6.06233765,0.721095427,2.808667132,0,0,0,0,1.380928127,6.155349859,5.910406422,1.086547158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.222816007,5.808541032,6.452404341,7.606983449
Chr11+28805152,LOC_Os11g47760,6.940389065,11.66639285,7.886244156,11.7800543,2.136640428,1.784766905,3.215823685,3.026071345,2.853636713,5.404539119,3.510568132,4.604465918,0,0,0,0,0,0,0,0,0,0,0,0,0.593256798,0.305371021,0.297266677,1.236676059,0.071855939,1.068522463,0.17539702,1.049627838,1.188403492,0.145910207,0.357005154,0.59380705,0.025083819,0.019548705,0.715835707,0.143496251,0.257033668,0.518688921,0.466018805,1.745727882,1.249507981,0.17615867,0.758919492,0.125926026,2.350587101,1.818017137,0.989378164,3.273046435,36.91966938,47.70520798,29.01882001,11.70474308
Chr11+28805972,LOC_Os11g47760,15.39772837,16.39676082,11.39780949,18.64897431,9.258713027,11.15657835,1.863877641,3.731396688,14.3527343,10.7001871,15.72799684,15.48893799,0,0,0,0,0,0,0,0,0.105223693,0.09489063,0.192413151,0.380694474,0.115576582,1.465927802,0.704938286,1.302394603,0.794291212,2.294081249,0.384148076,1.597120506,3.701328092,1.272369336,0.221362516,2.498011427,0,0,0,0,4.153992346,3.543473638,4.047771512,4.540631216,6.394597016,3.3404037,4.793247167,0.272283107,0.214127082,7.872777607,4.106963955,2.790687919,35.18824682,32.45249023,47.41926857,20.34330912
Chr11+28806453,LOC_Os11g47760,8.428563612,7.546923874,8.646931929,7.541295896,0,0,0,0,0.651169691,5.24623908,2.138514012,1.667967351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.196394378,0.167422562,0.304083394,0.259577404,1.691115354,1.067191424,1.518566642,0.296748608,0,0,0,0,0,0,0,0,0.180857022,0.364332542,0.647153594,2.36993444,0.005697662,0.155181755,1.037905609,0.948730638,0.287000162,0.670091834,1.928603627,1.022808683
Chr11+28807415,LOC_Os11g47760,1.93234084,11.85999836,8.847796075,10.59059773,0,0,0,0,2.405215554,3.423088734,2.266737628,0.403172115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293250699,0.720990521,0.36951102,0.033859341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.543303772,4.484674083,8.185737465,4.372880031
Chr11+28805333,LOC_Os11g47760,65.71863829,57.89437297,69.17339897,64.38009562,29.85151025,17.37178851,18.69002257,13.54197816,8.749188704,7.644800182,6.753145652,8.290234714,0,0,0,0,0,0,0,0,0,0,0,0,0.076035143,0.234446841,0.502479844,1.092179901,6.34346453,2.027614683,0.574406196,4.781868655,0,0,0,0,3.368979832,1.227551467,2.611429603,0.015589291,1.10546325,0.476911528,1.201272614,0.928437541,0,0,0,0,13.67960218,7.474048287,18.38445837,8.6428589,222.2811644,213.8454206,228.1369157,196.5587647
Chr12-320494,LOC_Os12g01530,58.86221777,55.89652893,57.58181119,39.12197332,54.05679534,49.56108745,28.44032582,50.24418553,2.185817487,15.61368599,17.52834636,23.61187673,58.39200662,51.1611263,66.79298966,40.23978252,87.1938905,66.88262481,78.39272913,70.4544659,352.6327928,262.1613227,319.1536989,342.4529574,223.5726779,213.2211407,218.5471699,216.8344731,18.30768327,18.61508534,17.09583397,17.15803517,11.91880299,9.832466906,14.19323662,8.844539112,123.5965297,162.2549416,138.8696896,119.3795023,74.09997976,81.51516494,63.3019004,65.50939857,40.03458506,23.7317364,195.8809025,144.4831887,78.52832178,87.74145342,78.73196427,74.83717849,35.49932636,37.37791654,37.61097924,36.85202763
Chr12-320128,LOC_Os12g01530,4.246386728,3.735084743,8.94243789,0.778752376,0.281284429,11.73081474,16.13862942,5.642551547,0,0,0,0,2.07892952,3.74021856,0.272836275,2.224091087,4.836642537,4.992163177,1.80689217,4.636467927,28.53972422,27.57155165,31.31534543,25.48138874,15.08361865,15.97665205,15.14392233,15.923621,0.877136815,0.825501309,0.154314509,0.181507661,1,1,1,1,14.40218245,16.468348,14.3092059,14.97662609,16.14171226,17.27652062,21.33197665,17.36705462,7.993042694,44.16128103,4.475064819,100.9502856,0.656959244,1.252160894,0.821255902,1.374154382,3.988302751,5.471616429,4.827065686,6.44787736
