chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13
Chr1+2795487,LOC_Os01g05830,452.4791568,133.4431956,513.308307,437.5171552,452.5841624,553.8716493,508.8545901,465.0695501,581.4391404,421.3265885,406.018172,327.0291741,471.9807402,409.534093,331.4432063,303.4794159,316.4669783,299.6718485,320.4837307,370.7168471,417.0729278,431.153229,343.9500084,300.8769732,310.8017129,285.4511703,61.90921623,95.36204073,70.18264846,37.82948007,33.911145,21.03451575,71.71523713,82.31446913,28.31406595,46.35933853,58.06272753,27.41971394,59.3537916,12.51452452,10.08070716,11.34114807,14.45011912,10.80619606,9.763285324,9.55782278,10.04837024,11.01784992,5.081020646,11.38485514,10.06453894,9.345435133,21.88814512,20.2533648,16.84074285,27.37886227,18.48089222,16.13538809,25.05352093,28.02474529,14.09339776,19.65776926,16.49372212,28.92135503,27.66361733,9.633925581,12.12096744,11.46038197,17.53809049,17.01135013,17.23644855,4.590538352,19.16254436,14.51310429,20.7932138,13.69215542,11.78940456,9.67840285,8.945122531,10.43129732,12.63251905,15.36015462,12.34311095,14.51435162,8.83286711,5.607572398,12.33678979,11.42668512,10.35186525,9.987644876,13.94264715,17.67522204,8.045431627,9.621430266,11.20944408,11.87934749,12.61436451,12.76250668,13.74258139,8.850113767,12.12580694,13.08442794,10.04513095,14.33597805,12.40357214,5.090425055,14.27269293,13.60389593,10.44881534,9.412682745,5.408154564,12.12855401,14.17879069,16.63233986,6.26377602,14.77824044,17.81876159,11.0620675,12.08659939,10.06381338,11.59188894,10.38340171,10.14190914,11.70169289,9.610534751,10.35068509,9.063626534,10.75024897,11.2936039,10.46982714,49.33114924,53.11962723,50.71861098,56.38518102,47.59294196,47.08146276,57.08079334,57.2155377,56.74623284,57.07235046,49.05247745,50.30824901,53.13598185,53.4954228,35.28604729,176.1771093,30.83259575,186.5001847,107.1134148,274.8792672,59.78156427,50.93998334,101.8855739,190.0125654,333.8164642,208.7967576,9.924663931,6.617841566,5.92314872,7.689795606,7.267542961,3.281492295,5.149263164,9.139029362,12.32358194,0.20847267,8.893690448,2.884660479,10.90713138,191.1049267,190.4924311,183.6654493,193.7835494,187.4799447,192.8169867,187.9320573,193.1603638,190.9064143,190.943029,191.5857992,187.3973691,192.1032823
Chr1-2830078,LOC_Os01g05900,27.17327644,25.63179512,31.78442763,24.33017432,23.05143155,36.2106572,20.43047557,24.30582799,30.0884247,36.18635491,21.10212822,32.45748631,24.36626024,57.18324154,30.50741932,60.79206333,1.239246743,17.12370619,17.9886165,29.192192,23.94636643,35.03229667,27.16636157,19.7016796,61.99422629,48.34703625,8,8,8,8,8,8,8,8,8,8,8,8,8,9.253539791,1.424551213,7.146299228,2.264014129,6.188434327,4.453941079,3.760274114,7.457750665,3.210368676,4.290175126,9.473067588,0.748382483,2.950769006,0.085941902,3.92063119,1.306070677,4.194773704,1.338786828,6.176762535,4.11360248,7.902279164,2.490750902,3.150855534,0.869375647,0.035056409,0.376907453,1.775418836,1.82305083,0.443452229,0.616531909,2.774640245,0.654800547,0.749195635,0.517574815,1.345519761,0.964794675,1.374550098,1.85070316,0.907115736,1.680118628,1.867685591,0.957892929,1.177257304,0.940215601,2.466391814,1.72489707,2.309982506,0.841913198,2.1478386,1.465397821,1.867391399,1.268177797,2.871615115,3.078199806,2.109285617,2.53246762,2.123322399,1.938450841,2.331619142,2.138796684,2.621924927,2.801302661,2.579854145,2.25096471,2.936294797,1.825866292,0.039186519,1.577249483,0.104180085,0.908998828,2.405146857,3.44882712,0.061526283,2.935516261,0.775074941,0.496926541,1.411465322,0.028523451,1.398575739,1.399582863,0.021350831,3.488446535,2.384729789,3.096482014,1.165610885,2.10493302,0.00336898,0.632394952,1.383278768,0.144034063,3.523121115,1.149184231,0.842718349,0.165674689,0.571759603,0.831543277,1.736233655,2.513872606,1.034597825,0.215057853,0.124367803,0.149820186,0.297551288,0.385436232,2.711367022,13.52559026,0.793175503,3.779205917,6.283915826,12.00997899,22.41961927,12.2505145,1.852646159,6.242565988,28.79825265,5.261655927,6.37607428,1.071901272,3.048654366,3.606022049,0.630423109,2.382590794,3.946906905,1.808722289,1.697381359,1.196286149,2.541352356,0.307200722,2.267677385,1.185671169,23.37098115,30.28531527,16.55597447,21.70922028,17.13296183,16.75013262,25.63665108,24.09733754,20.07033895,24.30127322,21.64553718,22.64536945,21.12789185
Chr1-2820091,LOC_Os01g05900,39.97934966,52.53614649,76.55936706,78.41072236,50.01335442,54.50868646,74.6768569,77.38536609,41.53578103,62.86884129,68.28109363,37.42301855,57.92989413,80.69090696,67.99472987,78.67152741,71.88470123,67.22801998,84.56894328,72.01767169,67.04301065,50.27208063,84.1054049,73.51843224,78.77626309,91.04524165,70.04375354,62.7422784,39.48407343,25.09078119,62.46153291,67.40958479,65.50929173,23.63918669,74.0553792,66.33775397,76.63849727,53.32987995,51.18729847,136.7415249,132.8344748,129.2692045,136.0048095,131.7309054,134.5053847,137.366488,130.3037266,137.2176168,136.8500237,132.784649,129.938783,129.2650598,34.74496397,35.33851671,35.11655339,30.94388524,36.19392981,29.75257251,28.70009741,24.50556463,27.67737581,34.17485006,32.64772989,25.77604806,35.04462468,31.97310298,33.22393333,35.45430946,33.49209115,29.52029783,32.00726292,35.79379147,32.19823321,36.41252414,35.36223907,33.23733128,33.52991938,30.08570792,60.22193013,69.3668082,69.30005724,62.33253046,70.0788777,52.14418355,72.04068549,67.38534836,67.11743832,73.61856307,68.24000618,59.31276733,68.87821596,135.1588268,145.0971511,145.3973421,132.8977413,150.2262532,151.4574081,131.5342524,139.1142929,138.4081099,140.7684909,135.9636805,146.7245382,128.6710127,145.9279404,137.2586453,143.3197383,133.57647,143.9227292,137.3015115,126.0786985,134.2418679,142.7949888,142.9577035,138.2381328,133.4654524,132.3949194,50.14755182,49.48401011,52.33505064,52.36547004,56.79706818,51.08541682,54.61648559,55.26141254,52.36409028,53.63431407,56.27371719,53.71850973,54.14678028,55.73648893,54.37133779,48.430061,46.71843021,44.40754602,46.53231216,48.74112052,43.46773529,60.30306649,50.26517666,39.03594929,40.4734664,51.58485425,16.15941574,31.74377648,100.3756174,88.44612683,73.08962893,56.32954946,68.42385918,125.899952,87.1258103,57.39599432,86.12624624,92.74123397,65.55024826,87.68742697,89.16964831,86.94796387,87.68364793,76.98057011,82.57956631,78.33572351,82.66007973,77.78742692,74.27392124,81.94554826,94.11005129,80.70387826,19.77080164,21.04739653,20.82176615,23.5944996,18.33113827,21.61540521,19.70761044,23.11052721,25.8790994,22.99584255,23.65861153,20.24316181,21.61622185
Chr1-2828357,LOC_Os01g05900,13.05295022,2.984832203,22.30081211,3.436853541,8.428190549,8.125438227,2.960886311,9.12859428,15.41890623,11.86393736,2.760220869,10.29526592,7.082768935,15.26829559,12.5357387,9.800606035,14.54326,14.52626504,7.479100853,19.67053027,15.0033481,13.45668088,6.879741358,15.5845739,10.43059194,13.41234003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521187992,0.046730262,0.968988491,1.079671661,0.44797487,1.449121578,0.155028739,0.580335304,0.040038937,0.031423993,1.231338747,2.306806909,0.06935184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869426785,0.956660372,0.930686283,0.180790175,1.265475665,0.990621668,1.003564908,0.130294986,0.018133652,0.272769472,1.124736699,0.408935765,0.016167829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421288102,0.196019708,0.272159267,0.006422054,0.399713769,0.573839128,1.168807868,0.294435901,0.991478306,0.904816882,0.162810526,0.435608903,0.275732976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.969791988,9.72033906,10.123045,8.966200573,10.34144058,10.07049376,10.99149476,10.30941399,9.4198816,9.991152989,8.306432005,10.1615468,9.853914413
Chr1-2837849,LOC_Os01g05900,317.3852644,274.4258975,314.8758301,285.0589867,283.2501273,330.8551984,352.1058208,275.7421937,315.6366343,319.7888067,310.4161168,273.8704426,280.9962052,386.2458651,376.2701848,309.5793453,344.0302051,410.079409,409.6710843,361.059236,424.7665946,381.1008882,323.9229851,380.4876867,371.7661868,282.2868113,836.3858136,773.1508435,951.1799216,930.83173,985.1186745,886.5955606,919.5017755,920.778466,905.7471816,952.7632955,908.9539897,1000.917433,955.1848278,510.330395,541.024338,745.1246281,629.9426818,660.4133918,552.1275905,614.1283592,651.6364857,629.2806431,659.5945856,593.0557484,605.5556468,637.1896678,329.9158371,347.197077,327.2944067,336.2070977,350.4634896,345.4985384,345.7335663,297.3853203,369.7879175,315.756985,334.2776867,325.5133944,335.3291282,278.9871366,288.5248453,248.2709114,295.3090317,262.1446797,259.86061,282.3154201,257.1860652,266.4857272,247.6355254,286.551146,270.0869717,252.1688755,447.8363428,518.3791642,486.6334794,480.1429472,484.7915737,407.617817,446.7368072,456.8090081,404.6012144,456.6672739,475.8621436,480.3297261,448.2015083,823.8634028,796.5956802,759.9271023,877.0093976,827.8183531,853.8946885,821.7835547,745.4441544,856.3092912,772.6387136,793.7037534,747.3593725,742.5511697,704.9461885,613.8860544,829.9380938,634.6259802,746.9889451,610.0065108,678.8649328,645.0976263,703.4198948,667.3052072,604.5455069,722.0364182,528.2301281,382.2992414,406.8513459,395.7061143,442.3132988,281.2379295,456.7130461,380.7440529,348.0319651,385.967466,409.3080014,429.2636808,450.0798791,326.2594598,426.6233018,362.8153055,363.8146775,479.7940268,379.475547,543.989031,453.2878583,465.9021648,448.0457282,420.9289548,430.9692079,423.3219784,452.4559997,530.8607334,954.996555,242.3942509,755.0202229,859.2036855,644.6173678,825.3756185,829.4555999,650.00908,1136.122771,899.3587335,643.8504062,917.073558,243.0036575,412.5143253,358.4495209,359.1563381,434.57237,424.2778323,385.4052589,380.4816863,412.3688716,435.9867871,417.9030466,414.1985547,445.2961934,230.8722055,193.7924118,138.4120785,189.5735667,172.294183,192.2897013,220.9380842,229.2095463,222.3502295,225.6258409,194.7284124,191.6901779,226.472876
Chr1+3648483,LOC_Os01g07590,4.888600536,0.929530854,4.3113471,7.336060145,0.445535272,1.073404191,1.607971192,4.364657947,1.173038739,2.973457456,6.870375497,1.631869466,5.23468263,1.69217656,4.51459631,4.503556974,7.61606613,1.430582952,1.976590967,0.080622485,5.417180209,0.273151304,6.390632165,3.679368901,1.645088127,4.290905856,3.498626268,1.859866507,3.30921062,3.897178132,4.419056016,2.812981352,3.005579337,2.999225486,2.658271325,2.345832154,3.737674705,2.353720433,3.182072364,3.349579354,1.380389102,1.198165434,0.793871957,0.038151052,1.209287787,1.406680283,0.246703488,2.628850933,2.09351694,0.854083939,0.667734351,1.218659577,0,0,0,0,0,0,0,0,0,0,0,0,0,4.179901168,4.029364043,4.669125936,4.043839883,4.558540908,5.43589228,5.799461226,4.887140823,5.250534696,7.326860537,4.587294197,5.69688257,5.722997497,4.234047066,2.014781689,4.85165905,2.362375887,2.027438289,3.286181623,4.440307538,1.801247676,0.725807993,1.524173278,3.459855175,2.864608708,2.191647945,1.153151359,7.806368661,3.304933758,0.335020247,2.211374675,5.216635104,8.399256109,7.175240058,4.451560834,11.13574752,6.333723428,8.138651256,6.504634506,1.663032537,1.511993842,0.906256372,0.947853748,0.951141297,0.337660286,2.428511315,0.05009788,1.103872645,1.17589711,0.863506676,0.267108647,2.593832045,7.362255552,5.264823044,6.267624567,7.304531821,5.07688008,10.37009838,5.596311501,8.096922503,7.56693788,5.174488497,7.75431563,6.115477406,6.158972198,2.447959924,2.928400973,3.101406466,2.206307567,3.397334797,2.433450131,2.455570313,2.967971143,3.763269688,2.937119422,2.420468687,2.481576767,2.903697821,10.01644605,5.324317472,11.13496602,5.262590821,4.211253896,7.342289934,4.625028935,0.114851345,10.33147317,0.881059124,0.127134836,1.243678486,3.645784925,10.22957487,12.42181801,10.95638997,12.93079293,12.73994533,15.96301288,14.18328545,14.32979156,11.86481883,11.15463205,17.86896295,12.76818982,14.44696131,2.613101364,2.668701865,6.76279588,2.554348519,2.980800231,3.728412,10.34466966,2.250334266,1.255748619,1.040414662,1.594725426,5.825571991,6.229299174
Chr1+3650606,LOC_Os01g07590,21.63138171,32.98563215,30.65708563,27.77176327,22.00574368,29.77445269,44.19375444,21.99800545,17.54722689,20.8265852,37.22265408,24.27783575,25.29638403,20.36842699,20.90434653,21.04186894,22.19326274,18.46656272,17.21615135,21.06581188,17.60932107,18.82382849,15.07904013,17.58498825,18.12807783,20.10031057,1.448470375,6.616050249,4.360252066,2.865762876,4.203775003,7.203516615,3.960869046,7.054754774,11.65783532,9.485985029,3.517920688,10.2871011,1.294389012,19.84123652,27.37218666,28.8020647,31.81370713,31.83049945,28.36109668,15.42782641,35.3129771,28.12616263,25.99928448,21.75587064,23.09460658,31.81393127,14.2654677,10.28570001,4.362942677,6.062883808,12.81909332,17.51633235,16.48000346,13.30549029,18.12874809,19.68496277,17.68631433,14.90679914,14.87865637,86.49947217,94.47729639,86.52941212,91.93928048,74.13878927,69.3914759,82.2482846,85.77605558,75.92854129,74.56792747,80.72008178,90.306499,89.320341,88.13819075,90.87195372,84.67284836,91.19412578,79.41876667,67.86788309,81.20453197,80.89394808,81.9825166,67.94091539,84.96712928,99.82633439,87.44245128,1.244311094,2.149988184,2.460218168,2.771987955,2.619633047,1.802273143,2.358568311,3.108643325,1.541631272,2.779805063,2.5930787,1.404055471,2.446894563,0.822110776,0.514535856,3.655260772,4.797344008,0.793204242,2.284703644,2.525588138,2.824303594,3.133870482,2.55621971,3.39126906,2.265732237,2.352660485,22.99049437,26.94244192,29.7384505,23.38635495,17.92160489,23.45256226,21.12831272,20.93136726,19.71732957,23.55041993,24.7888417,24.66863553,18.68441585,3,3,3,3,3,3,3,3,3,3,3,3,3,8.016202164,1.939689428,14.65235493,14.17459019,13.62609968,12.98895442,17.23368296,5.579799419,12.79306306,1.776878215,8.789564925,9.824024734,11.67111626,4.710507792,9.890344829,7.612744415,8.407985658,8.218394099,10.67278783,10.85993923,6.896340384,0.8032172,10.9237934,13.31811894,9.285167269,7.419338564,40.34488603,42.18034159,37.38026089,37.61771668,41.52375805,39.16006307,42.41030162,45.68964772,38.27825343,40.06724337,39.39761812,36.72056223,40.44369373
Chr1+3648397,LOC_Os01g07590,22.40012137,9.011023748,27.61769334,23.55228189,17.933485,24.96014686,10.72691513,19.94876513,18.278761,22.62101954,18.93604823,15.8372218,20.64559092,2.957050732,2.616434638,10.68934108,4.390955038,11.34109542,19.77893536,13.27030548,30.8099943,13.21839733,26.09593706,22.96241587,34.85864444,15.98408215,18.56700439,8.805821773,15.48463114,9.888774705,9.667211508,12.82680284,10.55959607,9.904038577,9.107203021,8.677672389,11.5603841,9.596927038,17.39461311,2.971126298,1.465708567,1.631828988,1.794194219,1.526620551,1.70134842,1.500092835,1.021735589,2.125196103,2.608731855,1.808791393,0.638267065,1.777470108,8.31908011,14.45837541,12.87097999,9.389999062,13.86334258,10.51059826,16.88933152,11.45548938,8.477112993,10.33249008,11.30414538,9.71665193,10.75984321,2.820441906,3.864319883,5.37826968,4.454315869,4.16593301,2.552078139,2.534814762,4.37801044,4.387596396,4.435938275,4.205353599,0.647507072,3.386271392,5.502893315,4.852070163,4.841337655,5.217444399,6.088094579,4.783386672,4.076974582,3.798060731,4.206160146,4.577005791,4.339240524,3.564231317,7.196935852,4.404883404,7.31025265,6.89690616,5.357148414,0.925575653,5.617669622,4.895629759,5.161229839,5.593193912,4.533944869,11.19230128,4.523375192,2.861742215,0.988620099,4.803981572,5.284159854,6.012500413,0.203030697,1.791926326,6.287622143,3.965583114,5.977072743,1.289112177,7.47637875,2.432486729,3.199220784,12.85404563,11.72088601,13.67904593,8.111958411,16.84106672,15.69677824,9.545138625,7.462266048,7.785811879,9.273703329,12.26198286,11.96556619,9.823431051,4.933015007,4.203234071,4.579799882,4.338318293,4.714069326,3.697174614,5.221895495,5.431399367,4.207847169,4.612127988,5.425802892,5.419322469,5.478245486,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22650593,21.1212338,19.5776845,23.09401307,20.6040802,20.07399906,19.97904659,22.22801392,20.71229205,21.02740235,19.82275793,20.56604698,22.52288608,26.01071134,28.45409397,27.16875654,27.92325579,28.39488641,26.28066087,27.1761161,27.07951519,27.75303891,27.68111674,25.99261987,28.59014951,26.4716679
Chr1+3650692,LOC_Os01g07590,1.577425702,0.206928613,1.75794264,1.509466418,1.208263717,2.339843412,1.955455096,1.335259375,1.172570638,0.435654162,0.187163201,0.219333379,0.400783794,2.032630235,2.187308353,0.000479806,0.87999062,8.277575331,0.268139698,1.78806158,8.311016252,2.150979138,2.495095451,3.755101628,8.051120914,0.11440077,2.204158282,2.444526738,4.146253144,1.061448354,1.47748883,0.368381605,1.212172729,0.055407574,1.818790202,2.971219207,3.413928866,0.617580597,2.509874345,1.253166802,0.161612698,5.360151662,7.488140623,7.097041258,4.081118024,0.611455333,2.062198485,7.878562408,1.349226888,3.833674061,3.711816974,2.342033795,0,0,0,0,0,0,0,0,0,0,0,0,0,5.321043251,7.561723733,7.381234693,6.84986563,4.858467287,9.002751283,5.106601921,13.55471926,7.816863998,7.494095662,5.386595564,13.32633951,5.936147602,6.11474428,6.155136614,6.328468064,6.154523816,6.690966492,4.757569325,5.973299042,6.716386285,6.579879236,5.856531158,6.911499247,6.048228364,6.003881706,0.686216116,0.937219044,0.319945286,0.269371532,0.344374144,0.334395996,0.979282823,0.842136181,0.300651386,0.717859737,0.405694504,1.152355246,0.114692798,0.718387452,3.049667905,0.977780936,0.596138673,0.165801616,0.232806907,2.578241684,1.252465323,1.591255959,3.169426309,1.95155076,0.369724894,1.050320298,2.267334391,0.847291908,0.191040244,4.057454624,7.517547174,0.519044144,3.901578753,4.781586608,2.437359542,1.090020579,3.073261992,4.061852147,2.916692087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34952004,1.624014111,0.485555943,0.898578204,1.871386158,1.3712006,0.634530471,2.641219695,1.439757956,0.919199678,1.07628185,0.954974895,0.772935869,11.73647718,5.241181481,3.593021658,3.269069679,6.690499572,1.639829142,8.997810558,4.084408665,9.159481702,3.116072457,0.470294838,3.639926911,0.912388075
Chr1-3671562,LOC_Os01g07630,1.089087074,0.629401226,1.017728391,0.873122512,1.780999974,0.329408541,0.584458138,1.218644032,0.23614744,1.804933267,1.000734011,1.37474236,1.551632586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309524883,1.295361581,0.534430317,0.903777636,0.499578521,0.817450843,0.276957684,0.373058489,1.12869817,0.264736149,1.094161092,0.575988803,0.504978891,0.674357589,0.002132854,0.972130372,1.045813548,0.51390485,1.047752443,0.100701562,0.679015746,1.23786759,1.625179744,0.154809119,0.578568307,0.324996306,1.466483395,2.577946366,0.66122493,1.659572656,1.405462878,0.645180857,1.407844868,0.598097291,2.937728894,0.946253559,0.70047135,1.893033851,2.456457965,1,1,1,1,1,1,1,1,1,1,1,1,1,33.05903744,27.7345712,41.82145066,4.948061714,21.55641176,6.164271449,33.48208558,11.52607687,29.23926099,10.06561066,22.76563207,13.91677911,33.65807905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683107834,0.680651081,0.301794344,0.809043357,1.109221597,0.429026091,0.955239233,1.584641094,0.484733823,0.553372292,2.064376754,1.698687438,0.35420102
Chr1-3667505,LOC_Os01g07630,32.94354399,38.25673251,39.13293415,40.746784,41.31480999,16.34340719,41.96581398,28.96229053,46.11461145,34.0926374,59.90581777,50.23019886,50.17005076,17.68052787,28.50671982,14.28708096,28.55972212,27.73618601,22.82128517,20.25091854,27.90888366,15.63544237,36.68715837,20.69976531,26.84270318,26.09263899,27.22666516,31.45977982,19.15965699,13.50830958,21.89465479,35.55027749,13.92446396,35.31407439,21.12074166,29.75386563,38.46992246,31.68599662,25.21876735,78.30857445,73.48955552,77.55556675,78.75383197,74.83559066,74.17780574,81.10109809,72.32082376,76.21611462,79.97411416,76.1005612,77.53426075,72.45113992,18.83665157,20.38054448,22.39859777,15.95995378,30.48220088,25.35294538,22.34800988,33.6277598,29.14090671,21.17516973,20.14132961,26.86668123,20.9812734,10.94239623,17.32313966,11.98091317,11.81107783,12.003899,11.6063056,14.58410134,8.522216913,13.33224464,15.15371779,9.366719742,13.22819475,14.13740615,26.73919522,22.6476571,18.96874473,26.91692597,33.99556079,14.97428591,18.89387325,22.12503492,31.24834861,22.54629371,26.15144537,26.28283575,37.6170007,36.85369579,46.15431583,57.10442394,40.25844828,43.97444862,45.32275235,44.97663042,44.57909711,39.79482178,56.08311764,64.96820913,54.50580393,54.89985474,19.06905394,21.54887555,22.04780617,22.50913963,21.28572577,21.82875216,19.22448648,20.05446061,18.33960156,13.30626622,22.22075433,20.28049965,20.89486797,49.97318874,66.08378128,53.17605795,46.75106096,76.99466048,30.27398409,66.84706081,21.05986065,48.56044109,62.56834609,43.62010347,80.80396793,48.21759424,20.69766045,25.33813755,24.71568025,21.17581047,24.2037391,25.04223326,25.58147657,22.40216912,22.01474247,22.60207599,23.85559324,21.44830256,20.50020266,63.95071053,12.22883211,25.63386418,30.40373307,18.56713176,16.22113843,21.59780226,13.83650667,40.32016884,14.53023042,34.73196183,47.96997593,30.38884916,60.33328374,46.10344229,50.12558943,64.65223823,48.07699689,57.63230967,51.61756761,66.69432762,64.20832612,67.91490134,74.38496266,58.32974528,58.35942157,14.24303169,39.92193577,27.96141789,44.15689763,45.91924985,58.54360176,51.93903629,63.73279713,1.128648091,39.35285079,31.47147463,33.88339512,38.79624266
Chr1-3667570,LOC_Os01g07630,1.552531676,5.895182505,1.096445231,2.449142914,7.386971823,3.668992133,5.05065029,1.567237531,4.446988221,7.57572727,0.624979487,2.163807853,4.075878722,5.1032161,8.065263004,2.588529988,1.177908378,4.558459118,2.646619768,3.176209935,3.155017215,0.588027779,4.778702665,0.226175012,4.792025431,0.220411956,0.536195021,0.56683701,0.875141232,0.246140935,0.424257094,0.27039564,0.414059878,0.160887341,1.202226971,0.086630679,0.72516382,0.931873551,0.460633855,5.037972261,3.530847499,2.846766356,3.441171712,4.392337728,1.202671907,3.43631437,2.707966018,2.901967678,1.558556897,3.625515195,2.947243283,2.233741222,1.966801345,1.923903761,1.372698503,0.077322343,1.52275845,2.220681877,0.801615945,0.716805961,4.133892397,0.037592252,2.144106498,3.118150993,0.048323062,0.564562714,0.639475121,0.276414969,0.501820419,0.669055677,0.971758327,0.205284889,0.604902637,0.460553222,0.549421349,0.467248554,0.504362516,0.852728679,2.162050866,5.372934047,3.139751195,1.523654638,2.435522025,3.02560501,3.801210673,3.015932606,2.997839534,2.880663959,2.036748376,2.144545425,2.257199067,2,2,2,2,2,2,2,2,2,2,2,2,2,3.89089061,0.621716086,0.878946722,1.463064515,1.274842158,4.307723385,7.639314611,1.660753348,4.857380019,1.547935671,4.821336378,3.890377493,7.08120323,6.26939174,5.198682391,4.330608047,4.017678039,4.525504393,4.802546033,3.570639951,7.151689906,6.112380839,3.550862949,4.591221736,0.810711614,7.929793142,0.876068967,3.8865924,1.526252184,1.180265474,1.060998922,0.637681232,0.048988102,2.875406023,0.911069744,2.056272807,1.453163284,1.866123349,2.213148592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913565089,0.968709513,3.480984368,1.763268243,2.697700184,1.555774386,0.819061098,0.802148014,1.236084595,2.045967192,0.430597512,1.845674908,2.370979369,0.409773449,2.672087669,3.301339692,3.392384043,1.299526339,4.107949249,1.70338349,3.451751074,1.238293052,0.152704921,3.451070937,0.029587654,2.733720503
