chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,husk1,husk2,husk3,husk4,husk5,husk6,anther1,anther2,anther3,anther4,anther5,anther6,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6
Chr10-6080043,LOC_Os10g10990,50.32028272,35.0117144,34.55047979,74.20784708,63.24639102,61.41842078,1.414611306,37.60431443,66.87797625,11.35556552,55.84200404,34.6753116,29.21522214,31.93257721,39.53031517,30.47510836,38.4238269,20.78999876,5.277890478,4.335775445,2.060529813,6.068025603,9.822480604,14.69224563,7.838062228,17.08970498,14.5421,20.91836278,11.97014412,11.39071369,25.27937021,20.32002004,15.20903856,13.39308953,9.904345212,10.95547174,17.91216062,18.7664419,10.71017617,22.99560291,18.38735905,14.04953085,4.186094118,9.156489725,18.24350419,1.09260681,21.84263565,9.410472586,7.945000901,8.03237871,10.74003194,10.2571707,8.851380463,9.667335756,8.124873018,12.12440402,9.125281007,7.275311199,11.39042874,11.41564754,7.675248308,9.084177117,5.611175766,9.832438148,4.44173337,7.362560763,0,0,0,0,0,0,11.47729536,23.06793461,20.58747957,19.31207367,16.02076708,21.57206072,31.60117562,40.72600081,41.35712076,12.30066205,24.61688001,18.73446981
Chr10-11035508,LOC_Os10g21560,3.549105462,7.519877388,3.873900097,6.95651266,5.42932917,5.353235947,0.981770011,0.09192005,2.075938218,0.641082761,6.619812508,1.981070536,0.535091614,2.292258724,2.605535609,1.417963954,4.14099762,4.629750093,3.785711552,3.395057564,7.92950895,4.02138831,2.962510396,4.568453278,6.62565648,0.101197025,7.992823464,9.860491794,0.983093492,11.50660494,13.50539971,7.503255824,9.835392532,5.192189722,7.260511629,9.173276196,8.50162761,10.4432379,7.797340985,9.533048418,9.569961166,7.951063274,11.02140645,8.087114315,7.701099217,9.669447959,9.578622438,9.176250097,33.0559823,30.24772167,30.3626127,32.24114141,27.72975256,34.81055288,14.52032421,2.201562453,10.85334798,4.486446539,8.473120786,13.43221828,25.75168734,11.46217206,12.37532779,3.086949648,8.23219433,16.70050522,0.007897374,1.051868945,0.446125915,0.438769745,1.267775538,0.578967733,1.401824712,4.279477523,2.981049801,2.873068035,1.297680334,1.206485629,0,0,0,0,0,0
Chr10-11035918,LOC_Os10g21560,21.13784064,21.10457338,21.64768956,21.23246949,21.31184075,22.15424974,7.531990336,8.721158686,20.45582939,22.034171,13.30284381,17.19552661,0.38488786,4.734280074,4.618929167,0.526541457,3.081878226,0.313707932,0.197196001,0.050867825,1.460803588,3.046889726,1.356203238,1.226488557,0.036626527,0.507424547,1.437434661,2.419875219,0.803180863,1.552516732,0.396709203,0.162806695,0.708909244,0.498366754,1.683402852,0.707655528,1.287486102,0.437627222,0.603957392,1.112851637,0.531547446,0.560013891,2.767309844,0.496661099,0.174479579,1.690806518,2.277070478,1.55572722,7.775436095,6.033668484,8.153880566,7.155518356,8.755891507,8.073910882,0.535017542,1.825729357,1.103359479,0.776030208,0.219860158,0.41118859,1.542387897,0.96133549,0.755068986,0.251378657,0.023886944,0.853756688,12.41977354,9.791874332,5.072585053,1.806556565,13.77984191,11.93306777,2.489699819,2.362101904,3.267455973,0.193072257,2.885132839,5.078778993,9.254845586,8.615901582,12.59711924,14.17390178,11.26539922,12.291221
Chr10-11035739,LOC_Os10g21560,69.81141142,36.37061161,15.97636117,17.63533506,24.76165801,25.99572628,41.16497471,41.1205261,36.63197125,47.54582133,27.93990128,35.39036526,67.30284008,66.24423474,48.82866552,62.33847096,49.26401108,51.75786275,24.08805624,32.88609763,9.039361696,21.28350636,11.98524243,12.96254632,44.80040468,64.5872107,52.85749835,43.58631071,41.80279375,51.10165495,57.20906169,60.34848144,61.28308398,53.18814977,51.32658387,60.60326281,32.27435749,33.34577948,40.84488293,29.50965133,35.36520251,39.62445369,29.71295051,44.82826279,37.26260669,49.30361058,40.15295663,39.36547632,153.9974054,119.3140475,151.3145123,139.2410889,165.6990607,120.6333554,39.42542501,37.92402789,31.25994491,40.85439987,39.58910834,37.72822424,22.46137161,21.80085478,28.49935759,20.31855543,19.44992395,25.4309494,0.997681374,22.66523446,39.26863594,68.23279068,64.19537719,55.68686061,20.48940175,19.57489,19.98078417,21.96111817,21.06179026,21.31026763,11.28004318,11.14625934,11.75072006,9.257823994,10.92820467,7.665995573
Chr10+11984899,LOC_Os10g22980,0.498840345,0.294186696,0.571495242,0.687835524,0.252445902,0.970578795,2.486093878,1.228129171,0.807384649,2.267060898,2.390522256,0.384868459,1.693315205,1.141138932,0.098732798,3.995916772,1.66053172,0.895940547,0,0,0,0,0,0,1.680779086,0.471745933,0.063659322,0.065362221,1.546980739,0.541745397,1.613068098,1.097603854,1.777127477,0.523059616,1.247243818,0.39298333,0.041532838,0.472074469,2.178165767,0.547889332,0.566532787,2.351956625,0.676146756,0.033002754,0.764830749,0.541910195,0.421215501,0.622880257,0.740314783,0.637799919,0.833046572,1.098910687,0.869261198,0.234924964,0,0,0,0,0,0,1.131466528,0.776970796,0.57736281,0.881250159,0.92634979,0.991316078,1.963394085,1.418951007,2.092183713,7.901596398,7.451574185,6.855073704,0,0,0,0,0,0,0,0,0,0,0,0
Chr10+11986116,LOC_Os10g22980,83.20296293,53.68754287,80.53885665,77.74182009,63.54799606,77.23713534,77.60505102,98.54704727,115.7347041,87.7021802,77.04185409,119.5494989,41.79260835,26.09983297,47.55472883,49.99407366,41.83525545,53.46990765,70.33967991,68.20557367,68.05447176,68.94013622,58.8367242,69.53665814,87.60591049,47.84363978,12.81977958,74.34249905,61.33094431,4.897582353,133.1773392,136.407684,115.2650903,123.0921334,125.1003537,114.7681286,163.2642984,158.7708017,159.7996727,163.5382768,171.0347804,162.1623071,35.01782349,39.50015852,36.42907612,40.20680887,40.22232523,37.28660845,55.7344099,71.79135129,74.23375634,76.22383074,74.33960821,55.45202631,230.3856628,219.6515038,222.1976069,222.0995486,226.5526112,222.8284685,380.8071383,380.2939669,428.3410797,396.9004694,419.9311673,433.1021165,3567.275389,3071.177418,4874.601453,4450.46484,4149.873355,5366.063729,104.4187136,116.3219408,121.395552,111.5035528,120.6333284,93.18728713,63.02485449,56.59409153,61.48121411,57.5622555,58.4268026,57.13911873
Chr10+11984655,LOC_Os10g22980,0,0,0,0,0,0,4.604611235,0.486455624,1.591719257,9.909107386,4.195585796,3.214639064,0,0,0,0,0,0,1.915433085,0.567035444,0.703937911,2.108608804,0.708911073,0.149456824,1.243993954,1.264999044,0.055934818,0.594804568,2.399304402,0.834407282,3.858344646,10.64311332,4.568509143,6.962815461,3.281858595,0.984476268,1.36515808,0.222833344,2.946210227,1.28758618,0.540159823,2.061716377,0.091461278,0.173659511,0.182032723,0.675730377,0.718441033,0.829805148,0,0,0,0,0,0,3.134852604,1.762503828,0.218520676,3.476688393,2.063519205,1.955907737,0.268137096,2.800213467,2.850480587,3.367752628,0.271055956,1.473547833,0,0,0,0,0,0,1,1,1,1,1,1,1.217987357,1.164300062,1.163153092,0.211583159,0.847403846,1.851535941
Chr10+11985179,LOC_Os10g22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863476101,0.228518034,0.511359177,0.566893323,0.882762983,0.536886679,0,0,0,0,0,0,0,0,0,0,0,0,0.549363767,0.50516063,0.473232618,0.871367563,1.094397913,0.622343794,0,0,0,0,0,0,42.83332499,89.75373292,11.27027012,52.14817427,37.44054032,67.7775876,0.042451222,0.191063312,0.137423258,0.519579444,0.681707474,0.054961115,0,0,0,0,0,0
Chr10-12755450,LOC_Os10g24810,14.01139889,12.05199484,2.797424253,9.344992103,20.71620574,7.473233781,13.48774662,9.384350316,3.550939137,19.52584031,14.86525771,8.803250744,13.90333735,13.7029792,14.47015187,15.54574803,13.03653879,17.53544295,7.388881807,10.12922046,13.19549343,14.49258057,8.647395179,10.5650479,4.522328901,5.951114496,6.092746069,7.149998107,3.706315395,3.451766715,5.097117963,5.457753527,5.366877924,6.981155002,5.677524,5.243298348,10.80312085,8.951493861,4.586881838,5.051955951,9.3600906,3.84898092,10.48410489,11.32187459,5.855563523,8.507395092,9.844358228,11.53209292,10.19141859,10.93847626,10.91438791,11.33256043,11.17948582,10.21818821,11.18448948,6.591037976,6.614727673,9.475086067,10.24242018,9.343049599,20.83590748,14.89109274,16.89024657,17.13398201,12.56605701,14.76384702,123.2719575,71.93103557,92.93777164,103.5186947,46.61658915,133.707162,10.13549292,10.45738832,9.925213736,10.77958561,10.86911295,11.00699771,9.447757748,8.791542291,8.625802831,7.921094275,8.980417229,7.35884286
Chr10-12756083,LOC_Os10g24810,0,0,0,0,0,0,0,0,0,0,0,0,2.883342776,4.284131048,0.683706964,0.459900097,0.642521724,0.180248726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63950371,0.217547159,1.900223598,1.486500915,0.47914981,2.49798261,2.425195285,1.128379144,4.147007372,2.872873532,1.159416883,3.517737563,1.826804316,2.459230707,4.841827525,0.273735913,7.504747549,3.629455571,2.07845288,0.328184247,2.452822023,4.004251584,4.416243349,0.818715798,0,0,0,0,0,0,0,0,0,0,0,0,5.896580339,8.31412495,2.433070431,10.14457176,9.849117572,2.173879018
Chr10-13291592,LOC_Os10g25674,3.926951028,1.321598624,3.669397592,1.209398037,1.216530148,3.437985155,2.405370175,0.810737616,1.473757307,0.414535808,1.066910279,1.207784935,3.134796627,0.984272224,0.926515958,4.331179466,11.84194742,0.594312709,0.34992803,0.535294439,0.350619826,0.059032036,0.794000852,0.182243275,0.079342677,2.662623461,3.820966327,2.156781265,2.247987369,0.511665868,1.695177051,1.610594355,2.064306349,0.63977542,1.066602804,2.472120724,0.540235331,1.447634331,0.389261859,0.316223426,0.943131102,0.045784654,0.820783944,1.614835914,0.053078329,0.245557593,0.124711539,0.94505502,1,1,1,1,1,1,2.067680206,3.050763332,0.806708548,1.628013734,0.334730502,0.440433298,0.150176316,0.667858347,0.341475271,0.063926884,1.337464768,1.04874829,1.874498095,1.016250161,3.586598067,0.26006784,2.816229363,0.122665387,0.553784516,0.33484176,0.024099143,0.151890736,0.4444223,0.156763406,2.751545367,0.324973361,4.652782524,6.124175705,2.059540172,6.146792059
Chr10-13289999,LOC_Os10g25674,0,0,0,0,0,0,0,0,0,0,0,0,0.136403391,2.77063965,0.968734554,3.401292609,1.874589607,2.366229765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170440193,0.30960487,0.508786201,0.068997366,0.261528711,0.488928971,1.434953407,0.464417588,0.796418191,0.787950474,0.326968371,0.037443801,0,0,0,0,0,0,0.253302992,0.134055279,0.462573304,0.443482393,1.066403865,0.5230668,14.25332559,40.14475948,16.78661165,34.41603631,11.09781856,38.42592159,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-13289657,LOC_Os10g25674,35.6164359,25.99529502,37.42032525,36.12110365,28.76290777,33.10741329,38.85774309,28.1466827,34.49723731,28.81379061,17.29298796,23.73416217,68.89975931,48.97387656,58.45193076,62.73621086,61.8326806,54.21799867,176.1305969,207.4144598,203.2688709,180.2991407,127.6141668,148.2244252,21.83947748,22.5630541,22.7316823,18.9602242,22.01698038,20.77524983,23.00436462,25.82973758,31.10423501,25.2330335,26.68690966,25.07808256,110.8213791,85.78504976,86.71057145,101.3431589,99.0185282,82.38415841,151.1417567,184.088716,138.4098106,151.5449385,200.3996495,182.1555895,141.1858838,112.5116728,133.0241297,115.4364194,152.7524851,119.2788905,155.7278088,158.3739797,147.8528256,161.7025061,147.0087417,143.1633186,745.0941904,798.9486037,567.1015911,730.9299237,550.5522229,692.5964382,5052.042101,7030.273028,8112.818306,5783.901964,4818.870349,7041.193663,38.95130328,22.76251916,26.11912428,16.94607489,28.18487362,46.52693587,1.638297081,0.469483941,2.655956014,1.0203421,2.034216802,3.006914345
Chr10-13497102,LOC_Os10g26060,14.22574945,5.996011523,17.22022461,7.675398793,13.30330913,10.49815198,7.705411125,11.39382027,1.189816942,6.307669394,11.56151755,12.24388226,16.92068569,10.6138293,8.943063998,11.45756683,10.56427195,9.813000907,0,0,0,0,0,0,0.240209196,1.991091381,1.238491045,1.640133912,1.66663775,3.556534399,0.516580555,1.080372497,0.34712851,0.301827979,0.574259826,1.025308194,0,0,0,0,0,0,0,0,0,0,0,0,0.605458681,0.518367144,0.476214927,1.067968541,0.107227839,0.280539135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10-13497458,LOC_Os10g26060,19416.62873,27411.18397,16221.60317,21404.95141,23966.28777,19388.52268,30636.21055,26551.9707,27111.38771,26625.81566,27832.71471,33958.12899,33047.46068,32774.36551,32811.69828,30761.36234,32782.75591,32507.62206,4.476980442,2.637944859,0.978565744,0.79824852,1.185522699,8.6152962,5.050055209,6.092953786,2.754052589,3.004411228,2.56122159,2.763989653,16.00193005,14.87076254,13.44155678,14.87320195,15.36419697,10.88396376,4.570815129,4.775772314,4.765703163,3.445217101,2.807442409,4.490720079,29.01088571,5.270614053,3.777735513,20.34180452,5.186802563,10.02907813,88.45316422,39.96170708,1.870744555,32.94727884,41.1681824,19.32328361,6.527704161,6.639523392,2.776273111,5.402144938,4.307126908,4.262492176,1.21421894,1.612652356,1.52758908,2.629453407,2.790711373,1.689614271,3.826293841,26.80414063,71.3966297,95.82430594,110.0414629,40.1623476,5.683190618,4.896687516,5.312109056,5.386240215,5.568899852,5.752064125,32.03255421,24.676706,29.44357906,26.47389754,30.40805055,21.73638488
Chr10+14260848,LOC_Os10g27050,31.4426314,40.8819029,38.3606914,33.56583159,43.25391429,30.89895561,46.52511699,43.92441973,47.19106761,49.2588905,49.00234573,50.93327092,78.9151121,72.00143624,77.77781652,74.46188914,70.79707013,84.8040912,29.37335257,29.9174667,32.46248915,30.31357393,37.52875731,34.41649913,38.49627591,39.50025068,36.19741248,36.073413,38.45838971,36.62433424,27.0322597,32.88468875,31.5836783,36.68217525,31.61227732,32.91613744,32.41873308,40.48681057,36.89622143,28.66876319,37.49269535,30.94482885,38.26859996,43.93303353,42.96336494,38.91915628,42.43316192,41.46639504,34.48844393,26.95092921,49.57266926,38.32647499,46.46697638,36.04949559,44.8328107,39.7520898,37.90330265,49.59476075,41.25134191,38.47533355,81.8132615,78.09808807,74.53011641,80.6068284,75.95805695,79.04252111,60.16702517,71.74202371,2.485801041,55.57031068,131.9901382,42.19336033,49.54270877,59.27701589,60.60942275,52.91367968,61.43454045,48.77174302,50.66374275,42.84243548,47.50559961,39.65417158,46.91790428,40.54364789
Chr10+14256770,LOC_Os10g27050,8.580972676,8.123140997,7.708229155,4.622480283,5.443511112,8.716833683,3.860993156,4.229026228,2.32627999,1.785774784,17.20894596,4.803851803,2.881494172,4.234595318,6.538605239,1.936445299,2.77656939,6.233874374,1.984112134,6.069166113,5.882768617,2.491946932,2.767664312,4.048995132,0.287555632,0.646455812,0.668550018,0.079830268,0.256568876,0.248190969,0.787837497,0.374196516,0.464389062,0.275199882,0.51395995,0.292426462,3.116855395,1.051391326,1.893766311,1.035135813,0.13806476,0.292687713,0.67933035,1.188346791,2.368286866,0.082186463,7.01657863,6.895311478,0.103839024,4.266223107,2.042298328,1.06083551,3.199708635,3.589881082,0.500460979,1.819305606,3.43036985,0.51130062,3.518017706,1.604542026,8.308604529,5.82479439,5.708848191,5.654830231,6.892911776,7.161092697,0,0,0,0,0,0,2.175367282,0.388648202,2.105474692,2.274242783,0.683000093,2.530432303,5.045646342,9.157405906,13.73899325,3.008970955,6.453119335,5.891339903
Chr10+14260559,LOC_Os10g27050,43.63285596,40.737579,102.1219662,109.4439147,64.64865916,124.4738871,36.87302044,119.6079081,67.87208103,54.84710916,76.57429195,89.11105723,38.93738732,35.76140762,37.12567181,45.9929831,48.11265925,37.62551103,33.62887483,32.03703486,30.46172186,28.80560346,27.00136077,30.31328188,25.63457582,22.0936054,23.99928237,9.986537469,15.79035607,13.6740359,32.51543679,34.34439945,31.96723096,33.59455622,34.2312004,34.29492456,32.04951228,33.20084439,38.54943036,31.98909537,35.42721048,42.8547211,48.54331033,50.94582279,49.54773423,49.31727363,48.48738479,47.83314805,34.61173714,36.63349482,32.97708878,39.38972061,32.63990353,37.97600347,28.10031571,44.06076216,28.52511791,34.75609834,28.51003623,52.02940532,134.3996314,124.7041733,136.0674347,123.9994842,125.1346974,131.5108876,69.60227287,34.04326592,26.92252038,13.62623152,77.35491777,21.18208886,50.6943441,42.27471247,61.67684003,55.59270021,63.06145064,42.7115718,73.80205987,67.85309953,65.46123185,68.3948252,76.63629099,75.90662016
Chr10-14428477,LOC_Os10g27340,270.0178452,312.9342416,289.2366801,210.6498047,319.0422454,197.6080919,326.9324563,318.7216815,342.9621362,335.5628983,280.3440345,344.2885663,91.74645339,102.941904,132.5747695,122.7605963,106.2267587,89.7092298,108.2023251,82.51882765,92.34291868,86.73735973,57.16662993,124.0986509,168.1724983,174.9741844,114.1163748,164.2624335,128.147758,139.3340193,96.77639258,90.50920098,91.51230659,99.59853299,93.77103171,98.12192379,178.9558,174.2059454,196.9588305,199.1993919,189.4817746,191.0473373,135.0990928,119.6464431,129.3876951,123.0425636,124.5937903,130.7266727,83.04698664,103.6935157,113.8789835,81.82472429,104.5520075,104.5874006,184.3450366,186.8861255,184.069507,184.2301999,185.5223528,182.3879659,105.6769136,167.7578749,127.9023377,126.2533407,145.4607568,157.493707,160.0785645,106.2027273,107.9303963,128.3648623,140.6075441,44.66525085,151.7021012,130.576732,138.6293943,160.6635706,126.2806372,156.2722117,311.1734476,310.3183934,314.8960142,310.9108782,318.5259562,311.7965271
Chr10-14431320,LOC_Os10g27340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.92387246,11.29874784,113.8825465,22.32923804,29.97936561,35.14718815,0,0,0,0,0,0,1.464159439,1.097840754,0.348496919,0.424933987,0.448528766,1.049446242
Chr10-14428231,LOC_Os10g27340,18.62240015,1.239785487,8.618473873,12.71719483,6.44529728,7.864538281,15.85873583,13.34779404,11.43384997,21.74444315,12.38827028,23.21518871,3.322556786,3.622391478,0.482053654,8.177650096,4.345911048,9.81460668,7.858800472,11.56586005,4.960003083,0.800219227,1.295042932,2.441557547,29.11240838,36.19456808,27.92241877,25.64376343,25.40242695,32.28141496,13.66299679,13.00946015,10.48608227,8.739541435,6.455038533,10.93764027,22.40593163,45.28536138,44.76216248,1.463332538,44.19223964,25.26074982,18.16985644,10.06025378,15.01387798,10.86283522,15.8468669,9.713762813,4.23907669,13.44045243,8.352146888,8.207147097,13.15960985,8.185659193,6.265747631,6.471570198,0.335805749,0.408710747,9.551052303,8.286697695,10.0538268,7.307417414,9.378134584,7.142949492,9.635731599,11.86677074,2.355753119,3.680362188,6.364857727,4.45212845,7.751374451,2.616819864,2,2,2,2,2,2,7.532179768,8.684073629,8.566783523,8.349536316,9.217355333,8.372481563
Chr10+15423189,LOC_Os10g29650,6.332496299,9.090005385,6.434336832,1.763390901,7.412453185,6.167039217,12.25388571,4.628911667,7.198133496,14.7770485,14.71950219,13.4128676,0,0,0,0,0,0,0.381308581,0.295500271,0.597014042,0.272881247,0.065715906,0.731951778,0,0,0,0,0,0,0.626940032,0.615678934,0.467349855,0.874091523,1.235331442,0.561679543,0.173413386,0.358659796,1.485693798,0.112854373,1.806204023,0.423721146,1.531255437,0.070247969,0.050375838,1.589286393,0.234251002,0.135910687,0,0,0,0,0,0,0.449090092,0.278405288,0.304367573,0.492527665,0.814119296,1.23926681,0.325222522,1.6217386,2.599488636,1.362955716,2.391441335,1.866472337,0,0,0,0,0,0,0,0,0,0,0,0,4.598686679,3.552844426,2.926366179,2.963129314,4.407444942,4.140373082
Chr10+15423362,LOC_Os10g29650,94.04911489,73.24293081,98.12447659,91.25593546,98.05395461,90.42723786,105.513054,103.1875729,96.24561177,99.56921924,92.01498548,97.79016864,52.36672109,35.92266595,65.75997842,58.94793631,84.88465989,63.55582683,32.99653305,75.67255294,73.15159346,63.19303072,75.65898593,46.91333802,39.0372966,44.09318505,36.12878544,41.31340505,46.32090927,46.2573156,69.47519965,72.21772004,71.26792608,65.6461053,67.05118031,63.29509254,74.30076154,60.01811003,58.88578306,71.16050373,75.73686688,49.89751924,50.52026476,38.34893812,41.92451903,38.16461219,38.58751111,51.14973908,47.74529837,54.03227051,50.79786658,51.18086117,49.71127736,45.08444328,41.79586318,52.57630745,42.82403637,62.97221481,61.126647,52.5675883,50.86886059,32.69414228,51.51535798,23.77867876,63.21058752,48.92667299,24.75497517,24.11608508,24.07534152,22.04489685,11.15803366,30.82723917,42.48977898,36.99711463,43.16656229,39.5223452,40.75024817,45.48555984,66.60686,59.6778293,60.82764551,60.16916662,48.34561161,65.3236232
Chr10+15915785,LOC_Os10g30580,274.0754179,269.9454362,280.593342,271.0017445,274.6255689,265.9108996,291.2450475,275.071679,285.6739825,270.4790511,290.9424966,297.4301855,123.657882,160.4944007,143.6387997,206.7040197,223.884672,117.3021181,92.51910447,123.241534,117.9398739,121.0326997,120.2488773,108.1441962,48.97704663,4.154423718,72.63660671,72.0877592,57.00661262,74.77883239,66.88944914,75.85077617,72.09336271,61.79169077,61.09597088,67.2789347,95.83897949,97.77224969,95.70668768,95.54006507,97.04797133,98.02055761,159.9554742,166.1759189,158.8871574,145.8839846,135.5958368,172.5956595,155.1177152,91.66778419,125.0250065,147.7247911,122.6709197,91.91511627,100.4123051,90.98773069,85.40452184,102.3326228,97.45272486,100.6835555,70.20374224,82.8383427,73.95350265,64.9660818,91.81052621,73.24212942,21.85731473,42.77664411,62.91409116,13.37252769,6.827805035,37.21902358,76.27667808,68.54973922,60.52464068,72.13513596,72.90131286,58.36617929,127.6544661,137.7849045,132.825946,135.8247426,136.0210668,140.253512
Chr10+15915912,LOC_Os10g30580,208.1006032,225.3172412,178.85093,183.5830615,201.893802,187.6043571,144.6880126,157.8503834,158.7610592,175.7148469,171.1293833,177.7891868,445.1184907,415.5779375,390.7779484,188.065318,347.072948,203.0861263,435.0163787,437.8838439,447.338458,478.7704667,435.4072325,450.4244413,359.0807754,405.9607685,377.5107975,383.7695324,514.99499,399.4667187,404.1679052,390.4156881,386.0269835,348.795354,408.0145596,381.0727844,390.9742326,437.4867648,447.4665081,448.4551344,462.0620769,416.4355965,568.0158257,647.7392228,598.7466276,639.2526953,624.7514376,636.3659472,507.4538977,492.6421344,578.9793225,386.5666097,430.5514388,411.2362384,308.1443674,304.015099,298.7005569,287.2198286,314.9338266,287.5476493,311.2886697,287.2497615,284.0849455,292.1253424,267.3527566,302.2745853,279.02383,301.2559519,265.2139606,308.4480822,287.2388056,226.6452844,249.6724985,252.7850596,279.3064746,287.8831211,300.8309914,258.2398533,124.8093738,129.610426,191.9593553,126.7167499,139.3818348,174.3904683
Chr10+16093565,LOC_Os10g30860,0.734479855,0.247531843,0.232633669,1.236186925,0.674797202,0.122155889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12951992,7.290872892,3.950144683,1.314960511,5.975816399,2.740269579,3,3,3,3,3,3,0.174667148,0.109202876,1.868757135,1.34477264,0.540342071,0.065659909,0.162368358,0.191302729,1.308207609,1.158736148,0.058163877,0.821359792,0.088623413,0.715791524,0.034113164,1.28267805,1.697776018,0.63705871,0,0,0,0,0,0,0.063772394,0.42030869,0.415165329,0.476071488,0.494818639,0.205497881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr10+16096749,LOC_Os10g30860,15.98059446,16.77930691,16.24385791,16.43153973,14.97321438,14.69019661,27.82153554,7.709692044,20.10859195,4.712937485,0.417316506,2.426314751,25.24928474,47.65265459,32.72213769,54.22834752,35.24927803,42.75206125,95.09733502,61.92482421,70.0868181,67.00822349,49.13473671,51.89058368,29.53376604,12.23791828,11.61651466,19.51297147,35.01286451,18.6333097,20.9762898,35.88451617,31.26428963,36.12658073,26.01340696,8.117304277,44.55362353,40.39342968,33.29404215,37.63989608,31.01868573,41.82528252,178.9684837,172.2391575,245.0242359,259.7243544,207.6030024,233.2816624,220.0380296,87.16456265,103.1929219,173.7052099,139.019618,202.8401118,59.39592088,43.41709582,56.04096023,44.67375867,52.35738739,54.87704912,80.78623363,90.87148458,72.6957642,89.30866295,73.00973156,83.13976289,99.95513819,86.19891433,59.81267617,59.22419138,56.70839735,42.10348209,76.38774331,73.76606145,75.45484637,77.7088014,77.27722857,75.49343282,18.26482609,23.19620422,24.46985736,21.4505696,19.06621468,18.96765004
Chr10+16185132,LOC_Os10g31000,0.777982267,1.132467711,1.074062777,1.186915782,1.102041521,2.842100665,14.34519321,35.15494605,14.62251764,25.56383234,3.555091405,25.05327903,2.398703708,1.522816805,1.485599591,2.138582202,0.856969005,1.115988255,0,0,0,0,0,0,2.125914197,1.103862104,0.886853007,1.589444072,1.27496797,3.259508619,0,0,0,0,0,0,1.155942928,0.018492693,0.638885231,0.943464768,1.127053851,0.666153699,1.346217478,1.017927256,0.035181559,0.525056309,0.894563795,0.267091373,0.581444577,0.055601142,1.454230542,0.246992297,1.71393427,0.938903127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738814199,0.885524918,0.365196794,0.132890608,0.161804542,1.020082097,0,0,0,0,0,0
Chr10+16184930,LOC_Os10g31000,694.6210411,635.4683918,668.7281459,660.4711478,538.7019652,475.0120081,605.385314,658.8591399,706.1584726,650.6621481,665.4004611,713.2040396,412.1280834,500.845183,512.9357883,234.0339929,227.9166204,432.5869187,292.7153187,302.168754,281.5753883,291.9166171,299.38303,287.803901,275.5769248,273.7458929,264.1933995,265.3737165,242.2045677,252.0470947,235.4346562,244.1628154,251.8961492,218.0263198,252.668992,268.8098851,288.082662,257.0520004,296.3160568,300.0736811,264.2623594,284.8028807,422.2344261,423.7842363,404.8759176,478.8830621,389.2753942,429.9737723,353.517123,358.7168921,249.7263927,290.0214255,342.1077509,302.2059925,293.2573071,295.4288709,249.7616703,309.128707,263.6981054,219.9512684,362.5849188,380.8235211,405.2766715,385.3991627,324.9322543,372.7391348,107.8838207,93.39213668,214.311879,167.4059679,15.44061699,180.2158789,119.4597369,110.6470543,118.7904565,102.6124493,120.6083286,96.46956817,451.360427,450.1950792,451.8798957,454.7818833,456.1175049,454.5335306
