chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9
Chr1+2795487,LOC_Os01g05830,535.8422656,403.6479064,501.5114295,323.3041135,467.0071042,429.2059084,557.8296409,448.2268374,497.8637932,384.6937993,344.6307128,364.6352161,315.8531493,282.1802401,394.4290591,313.3115221,351.8179249,357.4242336,87.15449852,24.87523087,41.64630789,20.26218397,90.41058337,46.8089361,93.59351518,110.8781689,34.92650852,10.53632241,7.96191197,9.057425303,8.282906335,11.38038379,6.499935173,10.08479602,10.77053308,12.46766373,17.1101901,16.83118767,12.32171962,28.14788077,31.24010316,25.56430448,21.44306954,8.522327406,20.82307357,15.87191805,8.407109537,7.194989554,10.83046522,22.51367464,9.404359343,7.552215249,3.398566449,2.880104382,12.1198303,7.269638471,9.145649645,13.50652118,7.183350864,11.52060362,15.5944709,10.6211821,13.28426179,16.269594,11.80839933,11.426462,16.48727084,10.11557989,12.48256135,17.05957991,12.89690876,12.81533215,11.14065974,9.933061768,13.51205501,12.66003884,6.926335532,14.95198864,9.680350046,6.663048421,12.06050649,12.10171744,11.45815045,11.67456944,11.16456789,11.4846826,9.513264154,12.89808008,10.59429166,13.38970203,50.88443667,47.96226751,46.63078744,62.70143698,51.28824853,51.63322169,58.48828462,58.87107959,55.83630675,72.21985873,47.10324427,119.3486393,8.086195115,146.7799136,32.63678433,223.6984227,358.9392566,33.57581935,5.001789895,2.725312794,5.735435169,5.739409926,12.70546173,7.127022969,14.49859092,10.04470844,5.970238996,187.4260465,191.3114222,188.6260959,188.1132726,190.0998493,189.3417023,195.8744333,190.4560818,184.3434526
Chr1-2830078,LOC_Os01g05900,14.33355451,15.38981521,26.02373696,19.86246757,23.01738415,17.58478419,23.60198938,15.76046665,15.70945785,26.178664,30.21951469,17.15662803,52.66448254,65.57827698,31.57178626,5.418224016,17.24389142,40.136734,8,8,8,8,8,8,8,8,8,5.051893525,8.632740967,2.891386893,1.24142443,0.836623622,1.840287308,0.989056563,2.565524472,5.566725106,4.512387429,3.914304284,1.978349277,5.557583082,1.633255483,2.178574433,1.193221739,6.268265211,1.488115114,0.808290737,0.694038959,1.791298506,1.399496002,2.742037313,0.628610687,0.212049084,0.044765959,1.667549527,1.250398833,1.932408413,1.486524603,1.936684913,2.433586033,2.222743744,0.953188161,1.366007731,1.939170071,1.466664939,2.626302348,3.135915702,3.130352063,3.156911089,1.982340143,2.340458674,2.87261947,2.647284462,2.367956186,0.483407023,2.664923493,4.490378191,1.885109286,5.278747291,3.968588554,1.795114011,2.827020095,1.1475694,0.045672182,3.426340048,0.544061868,0.203929914,0.383653876,1.992199632,0.104221981,2.379350639,1.253700225,0.474934927,0.05464063,0.54184199,1.460976861,1.508196921,1.000903324,0.123462261,1.049800592,11.69138865,1.560501878,13.06361465,21.85396027,14.25121041,16.14659802,8.954837807,8.2293087,7.741572318,1.401438376,1.831651089,0.788117609,1.64061821,1.257592144,3.77111301,3.102815553,1.148924262,3.017551781,28.94935059,19.42774596,18.2197697,15.02721559,29.32250859,22.93439708,24.01182776,22.43656216,17.74391065
Chr1-2820091,LOC_Os01g05900,53.24247877,62.84531509,36.20208107,74.30647233,34.11963306,77.12507336,61.58068996,50.8348785,76.60372099,80.79563835,71.76555746,79.82865651,104.3123568,93.89898259,64.01669315,110.2847794,89.4286037,64.19652071,44.67438485,49.26952899,49.12610651,30.21454297,74.95550489,53.00918389,71.77006032,45.28318685,64.50671425,141.4377201,134.3785337,132.6457888,134.1236431,129.7534119,132.018733,135.2020232,134.7760168,133.3532376,35.01328244,30.62437545,33.68544993,30.13356688,34.60120127,34.30168409,40.66292548,21.81945465,30.96020333,34.74532696,29.09590125,35.9007014,37.75128028,30.4795278,29.15111463,38.33065387,31.87038102,36.43367184,70.12190243,76.66884995,62.98426033,63.84385033,67.06202337,61.25335314,65.55939803,62.64913569,59.22338054,138.6751247,141.0309065,119.7664466,142.069773,134.6071739,166.1075342,109.8428314,136.4312146,123.5071276,142.9761893,137.8809304,125.8783368,143.9821177,141.31638,144.0660375,144.6213776,142.6514982,147.5977209,56.43739581,55.31909081,56.94763311,53.92676467,49.45923878,54.45569476,52.68978269,54.81192323,53.85046271,61.05523126,46.08762154,55.82233882,57.60565911,57.98098874,47.97447873,40.22532495,81.92055851,52.92993484,91.74450927,89.68569068,43.36609626,112.7798136,63.96444094,129.0395951,79.37482491,110.1760305,105.2969047,86.11484448,90.72291998,71.80387067,75.87516874,80.94074466,88.77966366,88.71815988,75.18566857,76.6481719,21.22570837,23.41636357,21.91471793,20.83846627,24.9902536,24.06305708,24.04469493,21.13204546,21.80754349
Chr1-2828357,LOC_Os01g05900,5.948080616,5.758537464,7.026786074,7.259422048,16.76722975,9.252981136,6.782919839,11.66324633,3.175585681,19.88195221,15.21212565,11.09786519,15.49652246,13.49479175,13.18686751,15.73009132,15.15378181,16.19663697,0,0,0,0,0,0,0,0,0,0.238486072,1.780651462,0.193169007,2.342583662,0.666246081,2.291704286,1.077469327,0.260306768,1.621997271,0,0,0,0,0,0,0,0,0,0.341752579,1.084766225,0.51544093,0.568708963,0.148864644,1.301404383,1.108969819,0.509950058,0.234800598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536340347,0.022880789,0.64329002,0.650445218,0.067655626,0.291852867,0.494152898,0.134650209,1.163091552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.362104335,10.85444436,9.028892602,10.39002563,9.300832064,9.923981845,9.672345908,9.778426813,9.854217762
Chr1-2837849,LOC_Os01g05900,294.9868352,262.323309,246.7408543,366.7363004,309.9475,297.4903004,289.9274559,361.3549804,267.4598422,322.8567764,348.6596098,337.1070014,399.4384657,378.1878002,314.391665,323.1413136,397.509943,388.4260207,910.3868746,832.5381156,964.588936,931.1878625,882.2296498,907.9381477,834.9417206,924.6286968,924.4724684,679.6261502,598.5534486,718.5478019,666.3738575,596.8074032,633.4440203,631.3565194,704.1426184,564.5621189,327.033833,340.974713,322.730251,356.0236135,313.3794393,332.5072622,299.7142784,364.5011742,302.2437552,247.9218244,246.4732625,242.6536378,262.6905495,311.9174295,266.117254,272.3655838,300.0522272,274.5238567,455.0252927,545.589921,490.6917841,393.7921821,472.7919086,397.5217049,451.6335958,476.5389796,478.2720113,788.2992744,883.1276731,743.519713,841.2821797,787.4316359,848.334774,801.8143074,825.2879922,807.9655633,666.0788918,591.997301,652.9618552,731.6049869,637.2946976,546.4329663,770.291645,625.4567883,550.4337509,205.7606333,418.6176442,472.7846162,353.9117026,322.8049833,437.3279886,321.2766392,426.4556671,398.1211758,351.3962543,464.5137674,438.2878192,379.5737383,353.986878,383.5341999,471.9486838,405.0651637,504.9100849,763.7045762,731.950687,635.0517884,667.6608215,830.8844996,676.2347758,1015.409261,891.735496,601.9701332,299.0447857,365.9022054,385.7842908,363.0880581,268.5729577,493.4150715,400.3217956,240.2477436,508.8839363,178.7684635,192.5509129,260.3286328,238.0763589,191.9538215,139.0739051,234.374533,212.6917884,223.4898479
Chr1+3648483,LOC_Os01g07590,3.725404173,6.901874006,5.595592293,1.348222854,3.180622014,5.643700577,4.996176092,2.195488918,0.061581449,3.658002268,6.153374417,3.553396734,8.363219198,3.069358753,5.290189776,0.91060729,1.228044186,1.465064129,2.269357068,3.018633789,3.799601825,4.051681298,2.71228679,2.460441697,3.523012393,2.525651204,3.317917233,1.415260194,1.036820694,1.137653979,0.093306589,1.478591603,0.791324692,1.081626705,0.190172433,1.593105436,0,0,0,0,0,0,0,0,0,6.074942961,5.045022683,6.398972829,3.204838366,3.902929644,7.048435285,5.995423177,5.673450365,5.463741973,4.143814489,2.240349376,3.245803966,3.300766485,2.69305772,0.328139896,0.702466747,3.70508876,2.087525613,8.161915498,8.011921194,13.91703364,6.300653796,2.928617271,4.084266339,6.506213998,4.318253017,2.010841251,1.51645352,0.018830668,1.395421554,1.209307882,0.977923722,1.622106276,0.020959974,0.300625317,0.876316486,7.19361609,5.511181393,8.520736197,5.351860235,7.389058156,4.766789657,6.598039152,9.254123863,7.838179649,2.706010333,1.71242395,2.564334612,2.170546736,2.851071325,2.124671605,3.084901307,3.086445985,3.20630627,7.50921834,5.93276756,8.170782012,14.41720936,0.62477359,1.436794317,3.660892014,7.62525694,5.901247769,10.54333991,12.92862783,13.99290468,14.15697762,12.1623303,15.26507961,13.16128464,12.66593819,11.97713959,3.667671658,4.163725789,1.781009228,2.196159566,0.960306666,1.089047669,3.386886877,0.543197919,7.363208892
Chr1+3650606,LOC_Os01g07590,26.06205917,28.56735093,14.84321054,23.13345747,39.57150197,26.63535757,22.91347104,26.68261815,36.27883857,18.20559643,17.26546409,18.85273265,17.2819291,17.82898278,16.66385166,22.7269219,18.44690294,20.55667663,10.2693117,2.162486292,8.078922748,4.450327286,7.783388785,10.08354836,8.794919828,13.05527667,2.268261639,13.00637765,35.1492939,27.47845551,38.54028997,21.82234249,25.17117155,28.69288768,27.99049658,30.78552468,14.34928846,8.724618,13.71216219,12.10873125,19.5716422,15.63140277,22.91923712,14.45318836,10.90363624,92.92581219,81.09010281,100.8981937,91.44904951,78.76605683,71.92196296,86.31300028,84.62289974,88.96321712,79.28438537,90.58476544,83.49069235,87.90083022,89.31708674,88.04886536,64.74471996,86.07396883,78.9330964,1.849707714,1.198435902,2.728422851,1.35692275,2.21794292,3.397815409,2.957165962,1.72461174,2.89627628,3.117408144,1.19398816,6.936625579,4.936970694,2.802933978,3.354469947,6.042140575,1.098777203,4.870804076,21.74607395,12.93830562,23.49252765,21.59121455,23.76563526,27.54363235,25.41723318,35.36909197,27.29469703,3,3,3,3,3,3,3,3,3,13.26274109,2.951216722,5.559467322,1.395965941,1.250287511,16.26645254,7.606606451,4.860828559,0.527803476,7.206331553,6.268853601,13.55855897,11.07674791,1.31467405,0.802021708,6.271932745,8.461398544,3.02337226,43.61956684,40.66531593,41.888099,42.29761828,41.58488256,38.65571116,41.08111181,38.15745366,45.08196185
Chr1+3648397,LOC_Os01g07590,11.76434853,21.39597752,35.55946931,15.03156041,17.95418536,39.14809858,7.586873189,23.54232793,8.687171864,22.42733262,10.52645792,2.258362372,29.24022923,19.43514361,13.565145,23.236245,27.66399816,11.50301204,20.11695138,18.21471407,12.12350931,13.48933213,11.5517364,15.94313949,6.542838937,13.72029311,16.52808799,1.963898978,3.841290049,0.331852928,2.344930475,3.284607844,0.327649811,0.15481438,3.853915517,2.920348476,12.1384741,12.47405966,8.873789266,10.65365059,11.86361199,8.813572388,8.524147315,14.35950422,10.51064269,4.556914265,5.053794139,5.159838585,3.874329757,5.114103825,6.287455079,3.169530779,3.860364897,2.74467045,4.559608799,5.7303689,5.051649361,4.788485627,4.437240712,6.074910948,4.695958646,4.201427964,3.304650301,7.245738205,6.314555665,5.950447176,7.635482216,5.880636987,3.520153075,5.785188502,7.753649299,4.13824313,4.174514239,4.395592969,6.333859374,2.974440908,2.983012028,0.390139753,2.263057605,1.745715894,2.20627918,11.07764154,8.081192603,7.61673864,15.05332299,7.678385201,12.30198012,10.10342822,15.44179701,5.982627315,4.850117347,4.424538226,4.613935665,4.615235039,3.366466084,4.50215643,4.465029145,4.18223343,4.621669094,0,0,0,0,0,0,0,0,0,21.47468752,19.3825282,22.7393898,20.90802476,23.28541554,21.51670095,20.73518964,21.24072659,21.32557162,26.21165293,25.5097688,27.79204382,25.27999647,27.16290209,26.92441883,26.63370313,27.21565154,26.62518272
Chr1+3650692,LOC_Os01g07590,0.291202988,0.612075978,0.368860676,0.127498469,0.250701032,2.425669012,1.93870109,0.158886451,2.610217759,6.265925057,1.013294035,0.402343818,4.248342538,3.47887236,8.489107748,3.237367526,6.081114355,4.342885432,0.901635732,0.203492135,2.433000545,1.966355325,0.874359434,2.680329506,0.158566493,0.318037865,2.233330569,0.177180796,6.151685647,0.979425034,0.776629887,0.606921724,6.299603898,4.229132107,4.92336847,13.60649377,0,0,0,0,0,0,0,0,0,2.923590947,5.474445326,4.427894575,7.109727935,6.533336431,3.331499401,5.361836954,7.277917282,7.28313591,6.314823613,6.83648243,6.994708979,6.130338012,6.932238678,7.205944634,6.430513695,5.519698858,5.629547652,0.456532702,0.809105821,0.237727912,0.542550105,0.250943831,0.723908213,0.873790329,0.515709205,0.30314676,0.312574923,2.122650076,0.839420869,1.770620398,0.960157593,1.332421648,1.248451336,0.281026571,1.68723544,6.39610329,3.257229483,4.204861518,2.780197844,6.834532568,3.778931662,5.236494834,4.7575321,0.958565959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480372877,2.132549252,0.943993932,1.283766108,1.176294329,1.745291353,1.830019452,1.367664028,1.890395416,9.594597978,9.007448096,0.800438202,4.569312624,5.070701603,1.935163272,5.425581771,6.219832749,0.055628039
Chr1-3671562,LOC_Os01g07630,0.33370598,1.619749332,0.194395823,1.534095844,0.061550888,0.411018474,0.17134724,1.858132461,0.059257598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.605238029,1.284920781,0.500393488,0.373363803,0.588699856,0.793136014,0.367039327,0.681656989,1.295511175,0.115877175,0.523808363,0.522765904,0.045968355,0.869843042,0.266839193,0.341454494,0.337088579,0.164941259,0.59882165,2.652069341,0.488391672,1.06668546,0.476458217,1.43056365,3.673117977,1.151197238,1.151682243,1,1,1,1,1,1,1,1,1,26.53627198,4.67269261,10.85278294,4.318145142,21.72433409,1.830936516,8.747535622,53.64562259,3.544984908,0,0,0,0,0,0,0,0,0,0.251384791,0.332362202,0.828380473,0.054690965,1.002388065,1.94411953,0.450546785,0.699220405,0.301320858
Chr1-3667505,LOC_Os01g07630,6.905053492,0.271140458,35.59794205,41.98739463,30.78833474,16.1395676,18.38966635,13.05658581,27.31467069,40.04307282,33.76964545,23.01601267,28.08426341,43.34291169,22.21388862,34.12275602,30.84024141,28.69393359,11.86869639,30.00753625,22.00126743,20.98592154,15.5252143,36.31223129,33.35606867,44.1512029,12.05185564,79.7690358,82.12321164,74.17570153,80.51324362,71.481311,79.88316229,77.72261451,77.72249486,69.02330898,30.10089989,17.48701762,16.34128063,16.39663476,42.91587198,36.16678573,25.52580365,28.77799908,26.5187899,14.41408234,15.63946079,14.85248985,12.52254223,13.27631621,14.78992136,11.46844964,12.41246387,14.76441073,27.78620165,23.14212185,17.58571582,18.19339859,18.04872654,37.95354525,39.59569959,24.60946982,40.83883657,54.47929862,47.08630208,53.73748407,43.03359621,58.65331143,48.73530214,54.27104741,64.13982314,50.69595378,16.48953844,20.99975848,14.55867168,17.76544254,17.49665208,17.87821186,19.88694139,16.27434603,17.53246551,76.98766112,25.20059516,67.33109766,100.255007,75.48509649,11.2931748,78.13106818,44.06864463,19.13057026,22.50931053,24.68628798,22.58402233,22.86316514,21.04203428,21.45658417,23.08651191,23.34938332,21.38866067,26.17934,20.81956929,18.50497984,57.64987412,0.721454923,25.94064672,10.88712216,47.53063619,15.77812425,42.74809288,63.69335499,61.72136143,67.33987176,56.30626963,61.37470685,56.23253178,53.30905412,56.27788908,47.28668676,58.5007366,14.31129378,60.1061946,29.33176535,32.91068768,26.28697647,33.74119713,49.07161392
Chr1-3667570,LOC_Os01g07630,8.837282346,9.133427065,4.701284771,4.298637906,0.695991934,2.004278253,0.929091996,3.677726017,5.374353537,5.540182991,1.678446712,5.750563087,3.919323208,4.990267799,5.702600677,5.678742164,5.550331739,0.735931313,1.332581165,0.269057284,0.143213555,0.548931866,0.567643584,0.596445064,1.031182239,0.239937989,0.148609074,3.225922721,1.118380853,1.594882104,1.227450662,1.642541453,5.017290434,3.501375293,2.576096605,3.787565231,5.813830179,2.236643449,1.027392853,3.048724271,0.974913857,3.515138709,3.422228962,3.182762271,1.482509752,0.041119761,1.163006373,1.027683681,1.705064784,1.090282969,0.246574075,0.59164335,0.275340793,0.540823436,3.280581979,4.205193144,1.800920449,3.02325437,0.046592344,1.508518226,2.755196119,1.032408121,2.457537118,2,2,2,2,2,2,2,2,2,1.15013637,0.991384942,2.043565754,4.640886811,4.07302613,5.233231772,2.417990625,2.921468378,1.7348371,7.5217931,4.732709898,6.70999165,3.559559204,5.39203286,2.242389618,9.110039233,3.863440514,2.56159008,1.115532151,0.07795821,3.817381609,0.010584854,0.39480145,1.687853646,2.170556116,0.771473652,1.256130397,0,0,0,0,0,0,0,0,0,2.97946031,0.604635237,0.198581208,3.8375266,0.250968959,1.257580107,2.189983855,2.569271502,2.376227104,4.428688885,4.756900902,3.272222937,0.047446797,3.985531822,3.605414754,1.806213838,3.544510611,1.200768494
Chr1-4622011,LOC_Os01g09200,7.152143556,2.481376821,1.497536746,1.805608633,2.523177645,3.483250395,1.130840878,4.203565981,3.108842316,2.278133792,19.74729071,11.04983148,4.170325341,7.287443088,25.44964537,16.13457281,16.80798532,13.6039385,3.042192339,2.216133524,2.139742637,2.178545715,2.310092012,2.131555067,2.064769618,1.044412646,2.07811623,0.485575004,0.086759263,0.332884573,0.026738426,0.779595009,0.812809206,0.533829518,0.336804917,0.544344841,0.740277928,1.429243291,1.325799123,0.697513129,0.99374485,0.898258613,0.597231148,0.377130321,0.440215169,0.078917923,0.6084717,1.009660191,0.004500297,0.673920149,1.256597518,0.335430741,0.090546531,0.247527012,0.584423697,1.848123993,0.311327022,0.062774011,0.188578475,0.061424769,0.913119815,1.378592451,0.57763813,0.063890315,4.369699415,3.795494037,1.031682327,5.317344309,4.220319596,2.605329439,2.856834446,4.790591593,9.426387369,13.20117925,8.314102394,9.903058098,7.069959878,10.70657224,8.929809355,10.18626136,7.360392531,1.273756808,1.294519552,2.477207946,4.869108305,2.97062471,8.107968129,1.536714305,5.826801767,3.475281212,4.102542067,3.137903273,3.026459625,2.40917852,3.006856289,1.396867658,2.202010493,0.544689458,1.638926761,0,0,0,0,0,0,0,0,0,0.60665018,2.510701509,1.868506574,0.297858865,1.783612761,1.486369602,2.355008028,2.392365442,1.091517658,4.914021814,9.434065033,10.15570313,7.168972923,12.33945803,5.106710665,5.535355216,8.567047885,9.400059223
Chr1-4621815,LOC_Os01g09200,197.2466984,124.3173915,81.25621114,158.4565382,145.8404548,172.9835824,147.9387248,216.5030496,217.035763,145.9928721,189.7503612,178.9167891,110.9773735,123.9457651,123.4911204,160.9927987,129.82062,148.3764163,77.44711348,166.8620401,92.63995678,127.9537952,126.1140177,102.3117073,105.0023651,134.0111703,91.60209025,149.9845717,167.9579682,174.1433866,193.9563253,183.5994749,192.5978896,162.8432983,158.3343048,181.7215423,122.0133738,140.5179605,158.8267939,173.728845,215.9658619,148.9451517,129.1837608,181.7652762,129.6352166,169.7560055,197.6028346,175.119424,99.69265743,159.1154943,178.1055529,145.1658617,161.1716722,168.1248415,156.3909051,196.0071701,165.0151465,185.2970576,169.5116243,157.9288248,178.3460676,167.9275092,144.36162,509.4195919,341.4470417,527.6831688,479.7720646,349.9779795,387.6268197,406.1881084,492.8153673,439.5907732,967.7138123,1016.900136,992.6282344,966.4573586,965.4096465,986.4248651,978.7241647,989.3663838,945.447967,162.6992428,162.1197659,146.0292217,121.7351064,133.8349737,152.2750188,143.4784627,157.9344222,117.2340534,147.573168,120.3991122,153.3515034,149.3264022,145.0306169,132.52505,156.3043237,115.8248868,133.9453971,111.9721682,122.8343833,84.65357558,160.7473077,11.20772251,233.1898835,217.90339,28.07474599,268.7964064,141.66574,131.7580706,129.9600119,120.8503511,108.5970711,123.1944432,119.5204154,123.5269413,119.7826617,158.5497655,150.5855591,115.9046605,139.8840842,134.3436592,124.0216545,130.8021403,139.172495,170.4978799
Chr1-4739277,LOC_Os01g09320,162.6971887,227.6478452,308.8229491,215.7116359,252.7583679,241.3807529,277.5487403,244.2286651,295.0220032,331.4622362,276.3232469,228.4512363,226.2315213,284.8560258,183.3749632,346.1184799,213.1446077,263.7568028,373.2936322,410.7580579,376.7827569,396.7814117,370.187899,383.0078144,393.3246826,347.712424,327.7145787,249.8945019,243.9355364,253.2259704,249.7114855,268.0130844,232.2873986,219.2603652,258.9278574,243.6180898,709.8233077,637.272698,678.7431436,706.5053466,696.4674468,631.5809043,684.3088268,691.3718109,683.0037528,539.0427839,545.355319,618.9637195,561.6335141,595.6526017,509.405924,541.8626417,481.8765394,540.3771693,601.3528435,617.3613909,621.8526632,671.3280377,578.1560847,753.6417592,637.2278047,723.2941589,613.3239761,227.6228273,224.1234836,219.3701616,224.7362601,225.2507321,233.5981755,228.3147646,219.7574399,225.0779709,899.3672057,933.5148253,875.8789869,926.7551877,955.7385755,938.4261065,893.2329105,915.1995286,879.3683027,474.613002,503.7268146,490.6826997,472.9951573,473.285629,484.3412514,481.4816946,483.8618406,483.8700133,197.7592373,200.6567102,198.9936556,199.8896839,196.7577621,199.4205442,200.1156443,197.7058934,199.0027317,605.7770144,444.2025634,119.9334537,664.3689964,95.71357934,24.5021368,287.894298,476.9261692,371.2531555,247.6981828,241.4674049,250.9626171,257.5243132,248.73673,255.9615782,258.8989298,242.1137104,255.477607,306.05314,291.0976941,292.8828585,292.2174423,292.5279196,295.585058,289.3907308,300.6826507,297.097878
Chr1-4738981,LOC_Os01g09320,0.917558731,1.604071662,0.075292337,0.2157843,0.341211608,0.147953992,0.963634073,0.474976494,0.434179858,3.709281548,7.262457014,5.619887723,2.331778563,1.06287792,0.114093282,7.816402511,1.313536179,1.941850303,5.207835237,5.046618302,7.591062115,6.360634271,4.654375852,5.042302923,5.936007187,5.881742146,6.335010423,0.368838969,0.493233027,0.182383488,0.096595662,0.47860781,0.733858362,0.134965092,0.862835539,0.20702467,2.21771189,1.575629217,2.008712349,2.558492175,2.133502529,2.861057893,3.679966799,1.55058728,3.356517341,1.969017249,5.237006633,8.327067562,5.820624797,3.400504879,4.424139244,8.867511453,9.787089034,8.303559525,3.551764655,2.733217712,1.406131415,5.31915795,0.287668625,1.678419858,5.137770981,2.806654852,0.426987647,2.037327078,3.920852222,1.050527132,5.672776991,1.581969387,2.807014735,0.597437418,1.505639709,4.762703217,15.97630315,16.1646643,14.95844345,15.73426918,15.25408082,15.55071715,15.79259891,15.25706275,16.48932321,6.876061839,4.13231561,0.202631136,3.883314343,4.87386268,5.991691815,7.365431625,6.811404687,4.174983536,7.248696088,5.083480957,6.624478054,6.213001111,5.018414322,4.287113371,4.774825936,4.312188951,6.743680606,0,0,0,0,0,0,0,0,0,1.89552106,1.867031574,3.230431057,1.955212791,0.918644652,1.016995221,0.503543099,2.734349175,0.102497742,0,0,0,0,0,0,0,0,0
Chr1-5215747,LOC_Os01g10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3312541,0.292407033,0.345233299,0.831027891,0.93055465,0.00921284,0.229570706,0.155972731,1.016507576,0.989155281,6.206343557,1.103815703,2.117164763,1.137057692,3.42786619,0.9499406,0.33131003,1.831106337,1.055407976,0.040256293,1.058805691,1.448879964,0.975767756,0.532570303,0.389457459,1.083768705,0.012193475,1.225617214,1.313123525,1.567638722,0.57680512,1.196584389,0.081465418,0.171180666,0.566010124,1.659865492,0,0,0,0,0,0,0,0,0,4.330786917,7.686909098,5.833231186,1.469969739,5.293667416,5.59100277,5.684993496,7.585533517,3.628593514,2,2,2,2,2,2,2,2,2,2.822579746,0.443073861,2.613110641,0.973214696,1.484698399,0.233657539,0.978392316,2.392118659,2.033430113,1.186817143,1.540359668,2.249709261,0.449560561,1.067800925,0.32477142,0.49727837,0.305471479,0.437539495,0,0,0,0,0,0,0,0,0,0.982679729,0.066717622,0.195503249,0.444915089,0.497919004,0.222875041,0.115004542,1.148498956,0.351307349,0,0,0,0,0,0,0,0,0
Chr1-5214017,LOC_Os01g10010,24.26063124,27.50833711,26.31749982,24.81415163,25.40352861,29.10124945,31.101404,23.26669472,31.32463652,17.64176291,17.88604187,23.77355915,18.43600399,19.71732848,20.49595808,19.36747783,17.86006135,18.82155275,13.22844397,10.11592508,39.78305347,16.4030074,21.70386812,23.73681094,20.91769225,17.07960943,11.29204664,49.16160299,48.7306528,48.18417981,49.18976645,49.25059872,49.41792685,48.61266451,48.49222233,48.25429668,44.80380228,41.45410548,45.66456355,44.5387881,39.33709755,45.20319648,45.85777696,43.07962036,44.66612558,38.43359505,25.39273254,44.5026607,35.07501621,27.43164875,12.48941533,34.34326112,35.87758756,34.97562338,40.77713926,38.92396884,38.13043364,47.8516101,28.4421813,26.8875017,38.76412199,17.08357248,36.25001915,38.3301981,57.43114975,41.02335003,45.52473803,48.26606788,44.5879642,35.23427773,47.51121481,49.91093802,31.39757815,27.49319106,30.78312535,25.91011375,34.92602367,29.48256702,26.81029247,19.02960983,27.62530663,37.67875196,40.73254999,41.82978946,29.63749271,34.56161861,39.50991706,32.72284403,44.66109664,45.26636491,75.7758785,79.14858038,71.91156688,75.24409343,65.89719861,70.22462827,70.08902932,82.14077208,50.04364483,6.262528175,88.99300514,11.18033155,62.00010349,81.3837944,13.31310485,28.63326583,38.44555891,2.522844018,57.53749379,48.20609446,52.58635297,48.3949592,48.17715037,49.70608711,53.32294656,53.50053094,51.36929666,33.4353438,34.15353212,33.41327923,29.80885578,32.85669684,31.81418449,31.52566713,36.32297012,33.32975805
