chrstrandcoord,gene,dry_seed1,dry_seed2,endosperm1,endosperm2,imbibed_seed1,imbibed_seed2,shoot1,shoot2,leaf_20days1,leaf_20days2,leaf_60days1,leaf_60days2,stem_60days1,stem_60days2,root_5days1,root_5days2,root_60days1,root_60days2,husk1,husk2,anther1,anther2,mature_pollen1,mature_pollen2,pistil1,pistil2,embryo1,embryo2
Chr7+29227665,LOC_Os07g48840,0,0,0.954562152,0.789233322,0,0,1.763590079,4.371588146,1.109061324,1.55742999,0.50689664,0.908978471,0,0,1.405699438,2.203818684,0.746975753,1.453177458,4.750231389,3.359344121,1,1,1.114750591,0.04696899,0.325920902,0.231504395,0,0
Chr7-29292454,LOC_Os07g48960,5.644389303,39.53430687,0.127034173,21.71997328,47.5547799,4.385564118,15.78164268,19.51861737,7.337147174,5.386841106,5.341887693,5.515032782,27.55509531,17.08252073,48.72834264,46.53246372,38.92989272,36.856255,20.62471668,14.37596156,27.17099513,31.42340214,19.61158725,64.84457871,50.85873838,38.70092111,80.45912905,81.16223038
Chr7-29295224,LOC_Os07g48960,2.634924325,2.752827245,0.052035422,1.610631909,0,0,0.994910843,1.852887312,5.377315415,3.963806911,2.449235205,2.064573458,3.149010285,0.04487119,0.343334922,9.07356454,2,2,1,1,2.860622089,2.663436216,16.98340771,12.40132342,0.044378271,1.150319202,0.22892131,0.710461877
Chr7-29292322,LOC_Os07g48960,29.01369123,116.4794595,88.6893185,57.21935275,51.99253226,47.68454915,47.39425682,24.39715236,3.834937073,13.0323194,13.87265057,27.3886532,14.09918565,28.07033717,78.62041754,77.90115002,53.76549104,60.25352038,14.54377463,33.31298291,22.76964165,24.76415815,8.823751006,34.19259409,42.6134215,49.58686178,107.5751003,59.97184736
Chr8-63845,LOC_Os08g01090,1.409705048,0.764378989,1.65403063,1.158237213,0,0,2.610751661,2.228335381,0,0,0.204843416,0.267389648,0.63327603,1.37633115,2.09556521,0.897640359,0.409916965,0.458998579,7.62998881,8.151859795,8.373417055,7.459575679,0.06924398,0.262164864,0.768621381,2.344155294,2.138258799,1.350595766
Chr8-63628,LOC_Os08g01090,267.9387462,188.2219212,85.55160259,73.35302639,148.2854869,219.4903479,311.7897067,325.0337534,194.0920257,198.2691166,236.6434051,229.8879265,170.0906015,269.43576,87.57834637,66.7813999,75.02552602,72.93669622,205.881805,205.1203902,650.104646,646.3671635,487.168564,357.4513476,378.197476,388.2998955,186.9724481,168.6435264
Chr8-115033,LOC_Os08g01180,17.58593301,5.445646895,20.25197757,9.984017328,14.30635398,11.86003473,17.75532756,18.78959474,18.24492555,19.69274643,23.38112465,19.9215273,15.68711783,21.4948299,30.17067952,24.84103273,16.78331629,23.04361868,31.86649665,18.50999648,11.05094092,10.82451042,19.04226653,43.23369031,20.12599919,16.11939749,13.94793625,4.523231793
Chr8-115225,LOC_Os08g01180,250.0074891,253.8205291,282.2418183,181.7116478,211.840743,188.2774544,201.8371846,167.029676,83.16151901,68.80848629,97.30578923,84.96599216,54.78686735,91.15183945,313.1562406,295.2182309,137.5098085,145.6539703,138.6244381,128.7145027,118.2088125,113.3719848,23.26217278,20.53632951,149.4466472,137.5049688,318.2310581,270.3828303
Chr8+450093,LOC_Os08g01740,4.035935585,3.466715337,12.94319897,9.187558622,3.058036939,3.312880624,0.096070103,11.84448517,9.997558359,6.418855696,10.05449468,8.509003194,3.101845747,2.516902169,5.325236323,4.804314131,3.199877762,5.403521665,0.208546091,13.17134902,11.35945273,14.64671142,0,0,6.126285794,6.678828794,1.631766377,8.133002999
Chr8+450402,LOC_Os08g01740,8.580614003,9.081609273,15.37400731,10.99756809,1.974490263,1.905318656,0.88404815,2.252933868,6.14888092,7.106842992,2.317389372,2.50506378,3.68820748,2.209353994,0.990915694,1.80075503,0.076150266,0.589092678,5.847449657,7.397636014,9.437184092,11.38363264,12.60739869,5.351612398,4.199750909,7.917749378,7.019151162,5.919956543
Chr8+449856,LOC_Os08g01740,103.3693217,68.40555089,87.93586084,85.16484319,120.7731412,108.802738,52.27776743,53.58587627,75.54962009,76.0326102,68.45101401,56.3072169,37.60857616,31.01151438,44.78242562,37.43335991,46.12021058,46.51599618,79.67108319,118.0498194,83.19475762,82.08743416,44.23281039,9.741123024,120.7664399,107.6016782,125.1776133,115.7031372
Chr8+531698,LOC_Os08g01859,142.6354803,87.87932091,146.1377236,131.1829395,60.83777159,77.77555602,47.28827536,44.62164869,28.65378654,79.60364517,62.56304085,59.00788646,81.58399357,75.40553362,84.23504028,57.61367381,74.31619994,66.91425083,46.63959278,36.69579877,50.12261474,21.55551154,29.27015638,12.68456605,40.52196453,49.14084147,146.6979143,142.102534
Chr8+532146,LOC_Os08g01859,5.116769141,6.713797718,10.11176509,3.945904024,10.168557,11.97937919,1.592168965,1.181850754,1.585427699,4.62043947,2.665978717,5.034961596,4.832005527,1.134779683,7.443500542,7.626659254,2.416476247,0.738531712,0.561590619,0.348248362,5.108485887,2.042852472,3.727784341,1.996034963,0.258095468,6.136318226,13.67117564,7.83543819
Chr8+532029,LOC_Os08g01859,4.906483044,3.361069202,21.32533128,19.00013552,9.573988693,9.347698357,12.39054302,9.706789994,5.570728689,6.19829244,0.529692506,0.864818737,8,8,18.27715046,14.67555645,15.01898974,13.795442,5.137004023,5.110287982,31.36965491,24.94617565,16.02283774,15.47897261,6.017065803,5.016606857,5.66130383,7.467215357
Chr8-540120,LOC_Os08g01880,16.01084952,26.27337779,13.1469437,15.80732507,4.463092684,7.647776764,9.662039382,3.937389667,4.706038846,15.86320202,7.954658055,7.250214279,13.77295798,12.92935097,10.54191979,10.64381802,34.40335647,44.02599612,9.011167086,10.11809401,12.58848902,14.36660265,0.595333474,0.041616672,7.2437926,3.152310613,12.08332313,10.5556513
Chr8-540064,LOC_Os08g01880,0,0,0.470234448,1.246192293,0,0,0,0,0.121666396,0.778966638,0,0,0.563206306,0.938705735,0.717284095,0.3834607,0.654577809,2.039612199,1.04698737,0.886567421,2.006056259,1.749893866,4.467413854,1.97771868,0.034804148,1.187547427,1.670285132,3.419543567
Chr8-539854,LOC_Os08g01880,24.47832176,22.85712465,24.44811212,28.41154904,14.58581611,11.01877102,26.48642996,34.67954669,39.05868146,39.13726589,46.60143539,43.62393992,39.63040084,41.14867566,23.73819346,13.69678863,72.51179001,74.39343689,38.61098789,36.05322278,20.02218189,18.97226712,62.71527273,26.32031622,19.30909531,20.29204965,13.14000923,9.892184438
Chr8+698624,LOC_Os08g02110,0,0,0,0,0,0,10.81282098,7.334154101,0,0,16.56353901,13.15987553,53.82115972,50.90671993,60.31777428,64.35718977,28.56363368,30.23965081,12.16361989,7.409283738,0.233464692,1.426576613,16.5390932,79.26034804,1.10689706,2.476817624,0,0
Chr8+698310,LOC_Os08g02110,0,0,0,0,0,0,5.465225586,8.082180718,2.101507786,0.346819767,22.65524479,30.46114667,115.5225301,114.3541969,85.11855468,89.60469032,83.17384102,84.43077339,7.340098146,16.90806711,0,0,7.497969425,29.58084766,0.058894613,0.277829119,0,0
Chr8+698542,LOC_Os08g02110,0,0,0,0,0,0,2.077638321,3.366116874,0.038833855,0.274118094,0.545889491,0.807932024,15.00399574,13.17896605,4.536015278,2.115401899,0.277354998,2.932582476,2.287145064,2.845392081,0,0,3.203016626,0.499483853,0,0,0,0
Chr8-768390,LOC_Os08g02230,1.760054715,3.092043286,1.660717324,1.610764915,0.12893533,0.172477426,329.1450587,310.6755102,422.3151484,361.2997069,1.353448859,1.139747309,157.3708617,157.1925563,152.0880698,147.1135626,792.58174,638.6406489,22.63395787,14.10509481,1.927390997,1.008373375,13.44465022,45.59297044,0,0,0,0
Chr8-768511,LOC_Os08g02230,0,0,0.076857932,1.048125765,0,0,46.79490952,68.9420447,30.04472813,24.87922848,3.156551154,1.370350216,24.5012747,22.33766194,21.05921332,13.1765304,90.94836981,107.7026664,0.045940158,1.320627353,0,0,0,0,0,0,0,0
Chr8-768102,LOC_Os08g02230,0,0,0,0,0,0,16.05996461,17.42031824,73.66155007,82.0014186,0,0,6.299978071,3.947687257,8.485164102,6.426608199,55.18653097,67.08015555,0.034361013,0.51954618,0,0,0,0,0,0,0,0
Chr8-2173530,LOC_Os08g04440,18.47281233,49.41919876,34.64577721,43.607141,85.03522415,74.97771686,8.839588931,11.41028104,7.71679915,4.226110864,12.92533291,16.01734639,37.94213369,39.95473347,43.24866168,28.35366296,48.62813385,33.06058119,25.0861536,25.85546238,11.9683536,12.54278298,20.44293806,2.588214508,25.73926118,16.07234061,35.76576469,50.86306102
Chr8-2173717,LOC_Os08g04440,177.761229,114.9605205,124.4382782,156.8921366,239.6329071,269.4439107,35.11672851,39.63773627,106.0990411,113.2265341,180.6874747,166.9662761,334.0201972,525.5908083,166.2181183,169.4827483,224.3725083,195.565413,119.7248391,116.3886773,57.68316104,50.11010825,199.788797,577.7031337,185.0731358,180.9885159,328.1963658,235.0003073
Chr8-2508447,LOC_Os08g04920,20.93620603,53.9029675,15.6246764,19.03930162,49.86532893,47.32668457,34.00233903,23.02233686,28.80725352,20.84385104,35.31228672,32.04808793,32.6482776,42.25853389,30.56714213,29.85361603,18.7219728,16.55934131,20.85268602,26.95105179,50.64967426,29.70878675,73.54171725,27.39051123,33.12783882,38.46855167,67.40269058,68.02921051
Chr8-2507344,LOC_Os08g04920,9.695242204,19.51120679,5.72069653,3.552289527,24.33501974,37.51592989,5.82503558,6.460920564,4.787461003,5.809897608,6.017672645,5.103888421,10.2644724,17.40385369,9.461678499,12.79617262,4.546747644,0.580079872,28.26392159,29.85774986,15.4157162,18.73830309,0,0,35.95312557,35.31079791,29.28293859,40.46693153
Chr8-2508195,LOC_Os08g04920,2.889391059,3.957570169,8.852145908,2.254247009,5.174920455,3.850848019,4.840779938,2.235027399,10.67118159,1.210991747,3.67947776,13.06226872,1.544737797,1.4820287,9.110906579,5.992959074,8.164933464,4.706989812,10.13175929,5.200132885,1.771762278,3.050164864,3.65195088,1.18675174,8.750063013,4.890785865,14.51123567,7.110021173
Chr8-4505852,LOC_Os08g07970,19.35159634,15.8447179,7.881046653,6.363296651,17.92428353,20.37411652,16.2620558,18.81497611,3.246800465,1.929235969,0.15772019,0.079239102,8.706318878,11.25591843,41.66950394,40.0684104,1.112638302,14.6249469,4.000029302,4.711916396,1.834122122,1.130518183,0.985420726,0.291179504,0.725171267,0.427854465,0.876823885,0.482035565
Chr8-4505744,LOC_Os08g07970,3.790578787,12.27268309,0,0,34.67294278,11.35416279,65.72464882,49.94137739,11.20991347,12.8421526,17.09952956,10.14036151,45.71994865,28.24230857,80.04534608,66.18692721,43.13325303,20.06081147,0.936007578,15.8915275,5.275052057,3.798511275,16.05818819,13.89123719,0,0,0.657746102,0.501735064
Chr8-4509032,LOC_Os08g07970,0,0,0.56442954,0.874817928,0,0,0.14943576,0.323297419,2.683336842,0.563947027,0,0,0.027376133,0.791912378,0.32398643,0.640611898,2.113434417,1.264688157,0,0,0,0,3.389665966,3.624644345,0,0,0,0
Chr8-7568738,LOC_Os08g12780,23.79813553,33.83127142,23.47264967,13.28002938,6.073142611,4.183921605,1.39261306,5.684635231,5.57547936,2.334531399,1.324725159,1.799462661,1.533175615,0.381546674,0,0,0.639752288,1.239036043,2.162985436,2.671503784,4.099785195,1.465742481,0,0,2.16996615,3.953321477,28.09366282,27.33896933
Chr8-7568573,LOC_Os08g12780,54.15249458,54.68718333,53.43190871,48.09733157,26.18363823,19.27310614,64.82754953,61.91070897,56.71357108,53.30403504,42.61342424,52.31487986,10.75997793,0.724214624,3.668849385,5.351644001,1.29157213,2.551148011,27.37456735,24.35299624,22.46282248,21.48562823,0.104652771,5.570398341,45.24604247,47.2071841,83.42602532,83.56484337
Chr8-8880022,LOC_Os08g14770,21.04132956,21.53581155,8.225753751,9.283541369,10.28200213,5.608217103,6.073704503,7.144526231,5.456133032,4.832394374,8.079633374,7.12914133,9.240622064,2.94208227,16.13187423,13.73171737,6.64782429,21.58187301,19.0251237,22.06296557,15.93250284,15.85370837,6.757081266,7.517712997,12.61853788,22.44256352,24.56940144,30.13415521
Chr8-8880167,LOC_Os08g14770,1.752665723,2.1436671,17.40692794,0.618734465,0,0,0,0,0,0,0.796464765,1.091343064,0,0,0.38839657,0.341834945,0,0,0.009399864,0.689673487,1.962459843,0.504471885,0,0,0.43683859,0.224452863,9.421060944,9.34744842
Chr8+9099806,LOC_Os08g15050,0,0,1.076268344,0.950175883,0,0,3.784204926,3.131360468,24.92516503,19.77351714,0.596554352,6.10062674,31.23556715,30.9694602,9.625506695,2.908484127,8.5249411,6.968767398,14.27517325,6.366746636,0,0,0.761981386,1.252999282,0.45307004,1.565573561,0,0
Chr8+9099880,LOC_Os08g15050,1.525798046,1.787804849,0,0,0.250773681,1.771134426,40.8331223,55.9467613,559.2358477,514.0267467,96.09386707,128.2016654,349.7934274,305.692488,123.7598585,98.84530286,121.9730246,120.3700633,282.3318701,277.8088782,20.0969909,18.78353415,83.34759145,175.2295002,18.31362781,17.10731869,0,0
Chr8+9428474,LOC_Os08g15500,2.426104926,1.614934431,0,0,3.376711262,2.894480838,5.527080133,10.75837003,5.124187573,1.466460018,1.228419001,0.271293885,1.721715178,1.425452049,1.59546203,3.797128263,0.822585849,3.245567302,1.146860859,1.194789664,0.285884306,1.140650916,0.278580906,1.193263907,0.247904338,0.022838904,0,0
Chr8+9428293,LOC_Os08g15500,31.15300337,40.6579822,29.46308578,23.91263233,16.47543802,6.774249364,150.8646299,157.8634375,80.52062123,79.31382799,76.92677781,74.74206198,30.00524437,30.00062417,22.69562872,23.0744022,7.853069903,10.60897548,45.04448676,42.99794913,28.70498638,30.19433309,29.92763869,47.78223426,19.8279727,31.33241122,31.52408653,34.55205465
Chr8+9780868,LOC_Os08g16030,0,0,0,0,0.249142878,3.125245405,0.927789175,0.647358839,0,0,0,0,0,0,0.370732032,1.440030015,0.143609704,5.162242275,0.036000993,0.257367366,0.455419715,1.231457362,0,0,5.201314215,6.559542892,0,0
Chr8+9781880,LOC_Os08g16030,0,0,0,0,0,0,0.55118449,1.798810393,0,0,0,0,0,0,0,0,1.506558438,2.929459782,1.236641099,0.3945106,1.060249944,0.577407174,3.360599249,7.96880028,6.306394009,5.167363595,0,0
Chr8+9781985,LOC_Os08g16030,0,0,0,0,7.600842884,15.55440479,15.31500754,5.649921472,0,0,0,0,0.490591411,1.404293906,13.99964729,9.243087608,7.926525571,8.261646264,12.37498518,15.82198521,15.24065605,17.68530183,0,0,35.72515901,37.35983955,0,0
Chr8-10296922,LOC_Os08g16840,64.10545916,69.45575932,131.1926202,118.0662989,57.03067544,99.53999459,40.100231,39.22367396,152.4874351,125.0763393,141.4648282,137.9975249,92.52961176,89.27477764,10.16915153,31.66860016,21.11934287,22.11086747,45.55425056,27.63321337,29.400574,22.43909389,22.47986588,50.0687389,21.20655127,31.29099094,60.74323766,51.33335996
Chr8-10297139,LOC_Os08g16840,2.646410054,3.257881378,1.291681207,0.673171826,0.674955532,0.28376308,0.3010526,1.056214718,1.229522609,0.556576544,0,0,0,0,0,0,0.080390657,0.324815978,0,0,0.275437059,0.035249336,0.11732498,1.095495067,0,0,12.59558596,9.557919069
Chr8-10296777,LOC_Os08g16840,4.468969219,1.514020482,8.812569172,1.822215585,1.799080013,1.585436219,2.649977724,0.748090888,0.82573474,8.220517324,0.095265327,3.226997098,1.683788667,1.112904751,1.591459613,1.451590909,3.883243918,3.261831274,0.470801478,0.929061658,0.778073344,0.896926683,0,0,1.440743337,0.882299983,0.255963546,0.122039367
Chr8+14366669,LOC_Os08g23740,4.350674834,1.666465217,0,0,3.523490054,4.823995621,0,0,0,0,0,0,0.480650786,0.017201519,1.233609846,0.84753561,1,1,299.3712629,300.049536,3543.813315,5051.940906,204.0398887,1990.86027,2.558272587,2.766418252,2.544098062,0.440578326
Chr8+14362935,LOC_Os08g23740,0.408989789,0.761280529,1.765580794,1.563808584,3.080684361,2.28087036,0.173973881,0.226104113,0.554420437,2.451820992,0.267366628,0.312796374,0.32637724,2.027804926,1,1,0.434757408,1.496348212,1.732012261,1.073565898,0,0,3.041889794,7.187614472,0,0,0,0
Chr8-17214178,LOC_Os08g28214,0.606879464,5.92485229,4.467977697,0.878557224,2.203036019,1.125534426,2.047448741,1.456658587,0,0,0,0,2.067144019,7.062859279,0.779736221,0.067178493,0,0,1.933041222,1.55139687,0.079382612,1.69059401,1.554927989,4.43076948,0.608382088,4.712717035,3.127722795,5.368643067
Chr8-17217573,LOC_Os08g28214,16.61008219,19.40613212,26.24532988,24.97568003,26.02879231,18.20213895,4.686937266,4.327611109,7.786143082,7.867905071,14.9580456,15.68899803,16.91148606,16.44917418,2.042023047,5.990605114,4.592842668,4.777495793,7.294799294,4.826244221,17.78833637,17.83837839,13.76743021,6.237249145,6.167036232,8.473073844,28.63035806,28.92658586
Chr8-17214289,LOC_Os08g28214,0.887150355,0.318950505,0.931688833,0.452557017,0,0,0,0,1.115085537,0.827368901,0.05781181,1.094902337,2.866268774,3.452933697,1.350095663,1.216823432,0.80715005,0.248817049,1.426853766,1.149964625,4.188071421,5.350920729,4.444332192,5.836785233,4.00551212,3.035900962,2.510959049,3.34165959
Chr8-17214564,LOC_Os08g28214,7.98640604,8.431467116,20.286524,7.812842408,0.875086576,3.635815203,3.384099748,0.48267197,4.713121681,9.375385299,1.208710191,6.215113146,6.775218844,8.93973426,7.437991536,5.509806887,2.408920435,3.065300115,0.454394771,3.966634006,31.1905137,20.74629117,17.40842397,2.257908576,16.71986627,15.14803038,12.71390424,18.47970288
Chr8-17217633,LOC_Os08g28214,8.73507146,10.33300028,5.066448402,5.403651812,5.187890631,2.640246751,1.291641595,0.343922367,0,0,3.111644826,3.546862719,4.513264039,6.555654184,4.728922959,2.822751048,1,1,3.268902343,4.348903897,3.120437849,4.042080156,1.124814124,4.088680706,1.249620148,3.271384831,8.132280269,10.21494098
Chr8+18252872,LOC_Os08g29720,9.387763825,0.434291581,0.008009227,2.235798631,0.37429412,2.048505512,0.803377079,1.491158011,1.973000603,2.010185677,1.989214387,0.881004375,1.262540813,0.699649678,2,2,0.75998973,2.47147932,0,0,0.446411755,0.670152397,0.634953147,0.710869346,1.628750713,0.731217159,0,0
Chr8+18252537,LOC_Os08g29720,1.096221394,1.344216513,0.298212379,1.906638328,2.622472162,4.553505743,2.400836621,4.205106601,3,3,1.021887035,2.449537421,0.442993453,0.033123308,0.87905805,0.877903243,0.938824529,1.565666275,1.631666016,2.929381398,1,1,11.80826871,33.74584738,0.657629091,0.989068758,0.943563004,1.119152945
Chr8+18257382,LOC_Os08g29720,5.912521744,3.40044551,14.35214148,3.098088945,3.354533178,3.062428534,0,0,0.125327736,12.45883337,1.901915165,3.089291481,1.874800665,0.651189448,0.938686098,0.59984206,0,0,0.014719553,0.336866716,2.270423256,2.191365545,0,0,0.034714215,0.313816276,7.586258472,9.34874483
Chr8+18257494,LOC_Os08g29720,355.1656855,441.308329,343.5334905,282.3435206,256.7519116,231.5351587,85.26468806,62.98894339,488.4345124,555.6034576,571.6567301,624.3308329,334.2797379,339.4168824,87.80807977,91.61032321,87.20775959,110.2901761,139.3095375,184.2022704,115.8667378,172.679811,215.6614492,312.3634285,256.7925688,259.5284754,869.6510662,851.7472878
Chr8-18449832,LOC_Os08g30014,27.90890065,25.53322816,32.23906701,42.83438993,19.17713695,29.22085097,1,1,23.72478845,25.52264427,15.74687693,5.982500857,37.29302215,33.27584643,0.257829456,0.334275026,1.285240057,3.355426489,6.19989058,6.285224077,11.41502362,10.44604851,26.02269495,72.13640327,0.760226473,0.112065705,0.512554817,1.801410553
Chr8-18449684,LOC_Os08g30014,9.142590127,5.500284093,3.170698071,7.672525548,4.981011431,5.231265664,0,0,4.99196339,0.246386925,0.738296988,1.060155642,0.266737269,1.466390292,0,0,0.106321361,0.106806765,0.44826435,0.509854257,0,0,0,0,0,0,0.157595074,0.451572119
Chr8-18449631,LOC_Os08g30014,5.426038859,5.51368154,8.716720917,10.80298135,0,0,0,0,0,0,0.355203112,0.432355087,3.220863337,2.71399657,0.326168706,1.00358512,1.325751131,1.122839862,0.765733037,1.140259458,0,0,0.508923991,0.202381529,0,0,0,0
Chr8+18959593,LOC_Os08g30730,23.11925215,45.88052677,74.99284908,58.68812763,41.29509728,41.49680423,114.8074179,98.06876124,283.5771697,348.4688315,531.4078587,500.8986556,291.8977915,358.4740707,50.56814359,30.18211304,44.0348844,48.6131247,57.9495789,68.87680511,39.59055668,23.38324981,245.3603984,128.5709029,64.79237408,87.25945089,27.37832911,23.07774307
Chr8+18960942,LOC_Os08g30730,4.81365017,3.043418748,1.41399594,3.907408642,0.874613865,0.060901784,0,0,1.808910603,3.185607395,10.41850343,13.08424297,0.788709982,2.003227062,1.036576966,1.201796376,1.161570736,3.250386478,1.797209908,0.299741687,0.405749538,0.049674916,0,0,5.109255433,3.008389059,3,3
Chr8+18961118,LOC_Os08g30730,0.665841434,0.122465983,7.954220564,9.122706119,3.110934445,0.311334003,0.116759596,0.179890212,23.97495335,2.75397591,7.395572509,7.678098208,2.165039877,3.162522789,0.525227999,0.997962922,0,0,0,0,0.674007329,0.975519591,0,0,0.731732132,1.103624392,1.818717855,1.380258353
Chr8+19808721,LOC_Os08g31940,8.171380849,17.24171964,13.37120436,0.709180158,30.32461053,29.57771956,32.40377536,35.25389143,25.17742058,28.59004824,11.1993544,11.91859602,21.26053803,10.11243426,28.33013831,30.99605393,18.68638191,54.84778143,31.8847002,33.83035407,21.37205823,18.27529651,26.88644038,38.88293376,17.26321756,1.116882302,1.025739643,14.31232277
Chr8+19808576,LOC_Os08g31940,0.890058314,0.496057684,2.230792679,6.56219618,3.165576441,3.184414457,0.92047128,2.745044405,1.257191618,0.067664351,2.025814468,0.54015853,0.666378649,0.480371513,1.321532699,1.520465251,0.078240312,1.378117611,0.712073251,1.630457023,2.106543317,0.92625308,4.236812482,26.04544857,4.036978438,2.828155514,2.022396013,2.41954115
Chr8+19804639,LOC_Os08g31940,7.094154951,5.486538438,13.40933432,1.166525358,9.764436189,3.111857729,7.379028259,11.29640925,2.495350501,4.685688038,1.268874971,1.928344726,3.037753649,0.546642366,11.33743528,11.67984434,8.044803904,5.782373624,6.985903879,14.39703602,4.186606796,5.671018183,84.40046178,112.2857304,3.749411386,5.293171081,0.30349515,0.264653338
Chr8+19808461,LOC_Os08g31940,1.728137078,2.685470744,0.990728194,2.897640179,2.850227615,0.101734112,1.213424001,0.072400481,0,0,0.682443308,0.644889694,1,1,0,0,0.386893268,0.690214483,0.240327657,0.385282371,2.313277431,1.507259643,1.688777975,0.344026865,4.165488962,3.360052838,0.118367541,5.064556291
Chr8-19898826,LOC_Os08g32090,0.573211678,9.627255245,0,0,8.832414498,13.99862366,7.578007154,5.25417182,0.08302152,0.655820546,0.880083406,0.031301518,4,4,1.547490171,3.364639838,4.061108475,1.466714841,6.736401946,6.967063843,6.644886708,1.080259221,0,0,5.701767861,4.93350442,6.732226268,9.688485253
Chr8-19898591,LOC_Os08g32090,73.33766091,59.83344977,122.5226886,107.4229459,102.6271599,78.0796803,14.6733757,20.12212374,9.466313596,4.004646686,27.40470946,20.1045283,55.18963737,37.01147452,26.05852435,32.06275746,22.28974429,17.06641751,20.73105625,24.74536991,27.16210724,32.45658687,37.13410196,59.28027035,69.9581433,75.76094279,57.02727488,54.64438377
Chr8-20666463,LOC_Os08g33200,0.289193357,0.695708179,1.418998204,2.513759765,0,0,0.783247577,0.465392402,0.631941092,4.006274267,2.54432464,2.462209763,0.089638568,1.192228533,2.9360221,1.305406783,0.405572414,0.884012606,6.964800843,7.860026073,0.495851201,0.32500384,0,0,4.579906582,4.472588578,0,0
Chr8-20666237,LOC_Os08g33200,10.15636832,13.46725166,21.49548927,20.40888263,8.748668714,8.605596827,39.04807453,36.05994936,168.2999585,231.1366784,96.61368218,94.87213351,76.57429489,81.74967262,23.06180137,36.25317585,24.46061716,23.35366185,231.9887923,268.7551887,23.6098306,17.17769774,35.06521527,34.2089261,57.50818376,59.54381007,8.092995511,10.97582028
Chr8+20831323,LOC_Os08g33400,54.46323467,52.79313329,51.49689199,91.67384112,57.18138962,51.84157266,18.66621283,16.39537795,21.28326728,13.7966379,13.94128437,17.68976478,10.7405406,11.81425996,23.88214082,24.9815472,12.07325874,12.30569533,38.68051067,51.72413324,159.9821351,177.5995924,237.2044958,126.9758412,18.12777443,23.58919573,90.04344332,104.4574674
Chr8+20829210,LOC_Os08g33400,0,0,0,0,2.362219969,3.836278947,2.095313176,1.101070986,1.339296652,2.977927922,0,0,2.273394057,0.950581815,0.360828511,0.867900791,0,0,0,0,2,2,0,0,1.232965267,0.913101347,0,0
Chr8+20828901,LOC_Os08g33400,0,0,0.13534306,0.139769199,0.521353048,6.566681842,6.541491534,5.721771298,1.537698648,1.832198483,3.480548031,5.385926717,2,2,1.726823006,1.155281541,2.00384658,2.618939749,6.00326421,8.623144276,18.5156479,14.81992258,22.53516037,108.7874638,4.480817369,6.609330797,3,3
Chr8-21851833,LOC_Os08g34760,10.69972411,9.805940112,11.26421829,10.49674449,0.98105262,4.412036918,8.242352528,7.722804955,10.91123982,4.285067941,5.495008929,5.988315007,4.564245131,10.04743626,4.250898203,3.224755332,7.453323593,6.730795775,5.119512971,6.23284637,5.843350072,5.853271076,0.825639894,1.846032617,6.58500568,3.486398328,16,16
Chr8-21851589,LOC_Os08g34760,23.46985908,20.18838206,10.79421093,12.01526722,11.92302571,14.66981024,19.69523703,27.98366714,21.23741379,18.34636918,13.75487179,15.36750387,15.42800353,11.52842088,26.59142311,22.79098683,18.18295364,17.7131334,16.0820964,21.76443901,21.4357724,28.92942807,34.13207828,33.78945804,14.94641347,18.48787966,10.48723975,10.42758216
Chr8-22881145,LOC_Os08g36320,4.605347592,5.829045227,1.345376913,0.462175902,0,0,0,0,0,0,0.007974123,0.811681994,0,0,0,0,0.851925929,1.485312375,0,0,0.98875399,1.669179979,0,0,0,0,2.160284601,1.469512369
Chr8-22878775,LOC_Os08g36320,1325.255197,1272.065324,929.5972913,1028.760636,586.9909377,653.7455184,208.501507,230.1090128,335.6063005,335.6794133,538.7296156,553.0385888,823.0733405,845.2856819,207.3994481,203.2406075,555.7148469,517.7720057,531.6505134,538.5200703,306.39942,239.6579499,109.5187182,201.9344812,63.62829134,61.2217401,929.322696,929.9794559
Chr8+23714230,LOC_Os08g37432,23.11710863,23.12339066,4.750964749,4.235995534,90.97186359,71.19864382,3.630746122,4.384523132,2.54427941,3.851200557,4.378504412,1.099606197,4.109245201,5.250497416,13.31933013,12.79348371,27.1218899,30.11271978,1.82096884,1.896151384,0.492476572,1.540420247,30.8404729,8.062362287,0,0,17.76625868,1.872611158
Chr8+23717394,LOC_Os08g37432,48.75561957,16.27255796,86.72777768,83.2245653,178.3708144,172.9268577,34.8940724,30.16478257,238.4823977,210.564499,61.85125135,44.22683354,53.69838771,52.2524373,33.21248223,44.62604905,81.61409894,90.64126207,26.83339446,18.70645605,4.600100788,9.956121779,63.39044276,37.20420973,0.277271363,0.688848831,23.46682375,20.82859989
Chr8+23717490,LOC_Os08g37432,0.98791536,3.967168805,0,0,0.833219452,2.96498212,0.271856147,0.727580827,12.0641901,8.378384697,2.452445929,3.727536508,1.115235661,1.055890634,0.431463654,1.575191081,2.534400173,3.350550819,0.89829662,0.556473005,1.344202052,1.285515348,0,0,0,0,0.98323343,1.033716323
Chr8+25717476,LOC_Os08g40620,40.20284334,41.68290783,52.02297183,15.9353797,47.50371927,42.13679086,119.3732241,111.5396731,483.8077327,446.9760488,425.4168673,386.0382907,231.626383,237.3422503,161.7789728,153.0730198,230.5122284,197.5834112,103.413623,147.7872943,389.027566,342.9848569,588.7066036,198.4557224,91.32113219,105.7814699,36.63760459,36.30836909
