chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12
Chr1+2795487,LOC_Os01g05830,453.7402853,375.5035657,371.5301498,449.2184741,499.3943281,408.8696454,444.1126659,260.3545452,500.6511075,271.1436839,150.0316749,446.5725485,333.6037332,396.1098098,339.9058647,335.9229931,360.1885374,351.6144494,425.3980102,362.070075,331.3047493,316.8712974,340.2854268,361.3893811,83.03420052,93.72078663,92.33027599,139.6602086,85.26508089,5.509173361,65.7772964,88.0806339,71.06326238,37.65746178,36.51461159,24.16673263,9.168417917,10.95495015,5.865522455,7.504198416,9.930957936,9.049083715,8.989198967,7.941114582,8.532627333,11.68520131,9.005239053,12.94102004,10.03449237,22.76301624,11.83841794,11.6482054,24.75179798,18.50803737,24.80559494,24.01905226,3.218372516,25.81685238,19.94966206,16.70400823,17.5777801,10.12803771,17.88457242,10.17420951,16.25502837,11.45152675,15.30078633,10.76811881,6.413921285,17.90040274,17.36349007,24.43356185,11.32377294,14.49465756,8.253374018,7.566497931,8.167128218,12.51769588,8.970564279,9.485693896,9.000059784,12.47137971,18.80131904,13.55358031,17.16937014,13.85309651,11.46494396,14.80060551,16.99791949,16.57604502,12.93406308,10.445942,18.58785779,11.47835475,12.67938257,13.03586041,5.631246926,13.74213676,10.37063076,10.36071255,18.02712374,11.85842776,9.73327327,10.85158351,9.420352211,11.95317644,9.894118593,13.12361704,10.96159459,10.10128724,12.10718602,12.47549899,11.09610706,11.47131754,10.24592753,11.22495698,11.17520066,11.62944728,12.25878838,11.51596107,53.80950525,59.22852517,54.71619811,52.32724378,52.17515513,54.67819088,50.85459769,60.94283632,57.60372662,49.10294403,56.81301508,50.61554791,296.0534996,371.2167136,32.96752132,18.19016058,127.8033745,21.19991326,23.48485124,128.9213156,107.8918183,176.2090556,46.3337338,215.7933187,8.040681145,8.056476994,9.08022987,6.378130926,13.85523398,7.400622779,13.41602344,5.544751651,8.126366459,10.9526823,10.29526589,5.206292001,190.8580931,193.619869,189.3569576,188.9763288,186.800184,192.6062336,185.9648047,187.5613567,190.6094736,188.8348041,187.6814062,186.6612858
Chr1-2830078,LOC_Os01g05900,29.20488575,35.91810626,29.68543166,28.78365385,22.06224002,30.86508837,15.76811844,16.05662354,22.99786306,31.41022448,23.64910044,24.85703111,10.62109709,39.33836752,40.57889521,1.849223224,16.85185778,25.33202975,9.569125975,16.81751146,44.17699038,55.04464659,36.82277203,19.81072537,8,8,8,8,8,8,8,8,8,8,8,8,0.786976668,4.692287394,3.719421117,2.007449278,4.352887418,2.965570362,1.099031926,3.808170212,7.964057899,5.309170753,4.192010709,4.759597956,3.226797193,2.115901301,4.882499401,1.126306852,3.088227692,2.334557098,2.177176549,2.994429093,2.734228648,1.875337852,1.483904783,2.184077592,1.74915845,0.337937134,2.397390996,0.510532047,0.152797507,1.714136463,0.226272926,0.531838791,0.052899066,0.362464316,1.747123251,1.024319904,2.159656619,1.768374624,2.08427347,1.647271554,1.458774049,1.443853464,1.235682736,1.807838218,1.698482269,2.994648813,2.165060846,2.252497517,1.71547251,2.87054024,3.672455287,2.196019227,2.110650885,1.616812496,2.695892287,2.021194531,2.785289273,2.100249206,1.40905321,2.054704947,3.327875875,2.130387944,1.824929178,2.384994001,0.289805638,0.390628436,0.180848845,2.473389157,0.229796609,0.323461221,1.133672518,2.609862252,1.959166631,1.208800406,1.264914249,1.186389809,2.333096877,0.355707023,3.397186382,0.418206215,0.769870346,2.874396838,2.190233723,1.499547281,0.30790812,0.197222127,0.516506919,1.337220299,0.111033271,1.090559473,0.214574273,0.91246031,1.165978014,0.356459563,0.662263493,0.052174457,9.197436177,1.42556122,11.47153784,10.39675011,12.86841828,5.241619816,19.14842398,10.69968517,3.306634855,3.179489409,17.20082422,4.723210988,1.789584922,1.937704244,0.986892928,0.979505764,0.810942294,2.551160409,0.461117855,1.350964865,1.564788806,1.477994648,1.615674386,3.980896394,22.7477849,20.67108999,16.29553068,19.23571233,21.49863089,23.43803168,13.16447774,23.00201205,16.33564293,18.67384548,19.37303352,18.27996352
Chr1-2820091,LOC_Os01g05900,90.48062315,50.75925906,68.36802456,54.10174719,72.58889515,63.70131585,72.28895761,73.10075989,44.14686122,63.47901063,43.03971146,49.00225844,81.34424083,85.00867503,84.10923004,38.75801797,81.68585255,97.09368631,78.02047811,70.16697221,64.24926534,84.02291958,89.0180726,110.8192198,64.679932,45.59247347,61.85751163,32.86674187,53.97028259,37.02699542,57.97828817,63.12983033,41.96674606,35.43434302,59.46568834,49.0528824,133.6534002,141.2553897,132.1130844,129.5172243,140.5895983,138.7154744,139.1063404,137.4218925,141.3583845,130.5764948,130.269892,136.6366965,33.50180015,26.55574908,30.15706973,24.12214146,32.95184634,33.46967868,41.11671321,27.98616697,34.91780978,36.98629297,37.14433889,30.30082922,33.10403575,34.0904074,34.7162427,32.33266586,39.01356379,36.36687504,32.40736954,29.55072459,28.22491967,36.59718425,34.54528223,39.6688995,57.12967656,50.51276254,66.55703543,76.97376398,68.22625283,55.89039927,71.26563651,59.09425997,55.02411418,56.19277977,65.82640272,63.97685756,146.0891708,143.5016503,137.1108189,140.3577212,155.3732968,154.5179585,154.7819619,160.2719868,147.4917788,148.7644153,124.6641768,136.7836159,143.3940354,128.8109783,136.7280565,125.8585394,151.9434529,143.7812537,132.4940304,153.7480529,137.9237277,131.7984981,134.573741,138.295293,58.72545729,57.8681329,51.78275562,54.7807094,54.39298347,56.05084841,54.43883728,56.36349329,54.51567088,55.85760694,54.56964826,51.30536586,53.20441692,34.2851471,36.80522453,41.92828799,47.44281776,66.79752688,38.36283414,56.66552901,38.58596306,43.05934043,36.8175807,53.70813544,177.2989824,107.9716888,87.99987677,57.91665166,110.6651804,38.22576108,24.2079049,128.1368751,45.36324191,78.48540911,40.43201887,78.87023513,70.20937649,92.05446646,86.1993495,85.0688888,92.09653806,83.34547588,85.89413114,80.71889163,85.86907401,83.99902205,86.97856801,80.97545459,21.61128743,22.26500356,24.70820077,23.26884979,22.53558444,19.41383137,25.19521356,21.45674508,22.31209639,22.23950885,22.34316945,21.73480805
Chr1-2828357,LOC_Os01g05900,24.73830632,12.98129292,8.600620963,6.628597353,21.81966862,22.5157702,4.305670465,8.280500422,8.320590066,16.096135,3.823898701,6.606085392,11.71582221,11.09815888,12.1250243,15.33701726,10.90528993,5.775499096,14.30360366,11.85859187,10.84284824,12.42194411,6.455285886,8.51710337,0,0,0,0,0,0,0,0,0,0,0,0,2.393147372,0.842295522,2.446196866,0.487217247,0.276055935,1.476090555,2.675433292,0.000462401,0.619431207,1.279614935,1.65827504,0.254785445,0,0,0,0,0,0,0,0,0,0,0,0,0.602973829,0.496262025,0.268709377,0.389193566,0.021058927,0.358074731,0.289242086,1.242781122,0.190767336,0.330693719,0.901302111,0.075861286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546640442,0.195841951,0.970943912,1.288149804,0.036124148,0.50585085,0.276351349,0.356942741,0.14956003,1.012027032,0.3868703,0.395981006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.19768556,7.640450789,10.25543061,8.679645675,8.667037804,8.100764777,9.828224168,10.29436293,8.414602783,9.785847403,11.10444031,9.084685723
Chr1-2837849,LOC_Os01g05900,313.3588127,327.5062403,294.2401745,296.4866815,325.7839613,283.4492337,308.1613617,292.270439,369.5634293,357.3633283,348.5085056,297.679039,360.6292133,330.6355732,366.8774036,336.3728523,313.4846238,377.6888647,350.8938509,306.7703419,330.2860858,273.1097247,305.7706461,368.2459741,977.7870013,948.8582695,911.0248176,932.8671804,953.7660383,880.4123938,929.948306,1007.379299,1010.036228,952.1883276,932.0336658,934.7504589,698.9251975,713.3305217,786.0414746,523.2843787,612.9891914,650.5385567,648.4794191,574.8871316,556.8276024,746.1879326,783.7240569,654.9983019,353.3244288,340.2601781,336.2639907,343.0644813,346.733054,322.5887465,345.7081696,339.4414922,367.5429838,322.7431577,317.0118123,333.4055306,221.2430658,263.173678,249.729684,282.6063097,269.3046087,267.617993,264.9110077,269.5559168,270.1874681,259.358712,254.429609,254.8124357,455.9150866,491.0424021,543.8670952,505.6696188,448.5274264,499.5008582,394.1704471,440.2154872,459.8730566,460.1917096,416.9628109,513.1547093,783.1494786,832.6996152,708.2768883,832.9079857,806.8814783,880.8211559,748.5422616,825.4494153,816.4028745,816.7452649,755.742404,821.70257,637.8229239,689.6414842,666.3885865,670.3391869,734.7082972,588.8117839,654.9846045,696.4026625,557.8307345,638.6689299,617.3150522,545.589579,361.7401053,473.2333224,365.6514714,311.349188,428.2534317,333.0482067,345.4419496,342.1175022,360.0629321,390.8159987,476.8352358,341.8428694,398.5464704,408.8621168,456.2903657,466.5762401,370.0909255,404.5988534,440.1169483,452.9164751,491.2224474,434.4751284,469.4643714,443.4665415,579.5059771,597.1836982,802.7541103,530.5532486,949.4314693,780.0857968,722.423608,671.8924184,903.4564958,813.8146721,644.0070829,614.0878966,364.2452057,377.9086984,421.1650325,340.3507229,433.9314592,391.4453568,313.4866481,361.2611045,357.7758091,332.5315447,330.2662241,291.4185652,189.1376384,215.9235347,250.0383374,168.3146632,178.3764811,183.3496202,175.3688612,221.7111487,230.6594767,216.0073276,102.8047105,165.5867936
Chr1+3648483,LOC_Os01g07590,1.721639261,0.74425263,0.408053244,3.99602641,4.566633207,2.312413605,3.779302486,1.573937018,4.367589645,0.100179813,5.761293197,3.440034897,1.764210967,1.514886191,4.001294079,4.53326536,10.93095842,0.726871116,5.913142194,1.417552091,2.800155932,4.482990057,9.229952266,4.953366221,2.502633231,1.908435857,3.932413626,4.316521962,3.775343339,3.890798821,3.500134514,4.228377616,3.9639611,3.340382195,3.09732552,3.515710203,0.788698229,2.038500236,1.191946447,1.300396568,0.948596114,2.010546085,0.283851303,1.065401164,0.860148991,1.185172626,2.840823199,1.215723936,0,0,0,0,0,0,0,0,0,0,0,0,1.660157146,4.688783167,4.499411209,5.901254664,1.682753881,4.123766049,4.781225002,3.971487056,5.263886652,4.904549365,6.772089428,4.740335537,0.905729342,1.722400743,4.820925914,2.973501431,1.899446688,3.394260313,4.531975888,0.459156809,1.768682727,4.110258617,5.273255245,1.791703534,0.849706351,3.780442887,3.622398248,7.870004507,2.902837242,7.228575785,0.141790565,11.98790536,4.660072245,4.974266262,0.029345048,8.287745828,1.649488302,0.395899191,0.545784862,0.418631949,0.847189573,0.584866113,0.331619789,2.348079863,0.76190572,1.866617534,0.334766748,0.545409817,8.349331822,8.20734405,7.458795845,5.782711299,5.441510647,5.273803572,8.69415909,7.812047724,5.994282004,7.464218595,3.866294824,3.243262773,2.637905699,3.007750648,2.949032595,2.329569284,1.608009525,2.261852416,2.655535529,3.624775287,2.467895143,2.34362971,2.455673025,2.703651721,4.688402173,3.635681626,5.143284795,0.869280109,3.7074132,7.048852132,7.956046801,10.75546409,8.268095448,9.399546566,4.572765977,1.703242265,14.12195377,12.74924624,13.48174801,11.43200393,12.46455214,12.45567447,11.97681621,11.66420295,14.46053839,12.7326402,11.35060734,11.48734691,1.141116621,5.568075664,0.994114645,4.768070625,2.112877575,2.226765833,5.782002637,3.466074514,3.981260675,0.518379287,4.98221072,3.535566419
Chr1+3650606,LOC_Os01g07590,32.67235312,20.77690082,27.64438304,36.23754672,34.01190236,32.87662583,29.02082741,30.32597818,27.8559124,16.07502423,35.13959819,30.90378812,21.11635913,20.42631873,18.22206073,19.93058674,23.23208965,21.57520879,19.34501816,19.25527938,21.02691377,20.35049948,15.96658228,19.9312038,6.710404353,0.370847477,1.498135999,9.85414131,0.808671333,1.04136987,5.682692024,5.886227185,1.77405143,3.931485927,7.53537314,4.545778252,20.4220417,22.7740811,24.13773097,27.56412443,23.32339404,24.47796298,23.77900707,27.15378079,23.19438976,27.60588428,26.41015345,19.05475754,21.32230983,9.583157048,9.244267002,12.52527386,1.232328397,8.777874368,12.33990706,12.30975261,12.52737967,11.95207651,5.372485389,8.226458599,88.29119991,84.81653279,83.55133319,77.53178753,99.19353647,94.01931906,72.83486343,82.38258707,88.73948616,91.55248004,97.773925,102.840584,80.86390723,81.37990073,85.32285664,64.73072545,91.65441638,86.40033965,84.62679404,88.11628867,73.39788004,80.11455768,73.29461542,79.48498145,2.800000005,3.234173246,2.823580835,2.433631834,3.210281821,2.408410872,2.240569751,2.896270422,2.894496768,2.641636556,2.236413944,1.719104691,5.050166969,3.595712134,2.693884252,0.381928367,3.810340948,1.822031341,6.277689114,6.053722512,5.019665042,2.27537024,5.093060854,1.017972844,21.25418646,21.7878643,25.68468882,28.86188787,24.22498591,26.73691753,26.52703838,22.07328203,27.5235446,30.92686389,22.14798681,27.67104247,3,3,3,3,3,3,3,3,3,3,3,3,0.695901578,1.822717866,9.475141409,0.399153325,21.02085203,0.011579781,2.390279949,14.28141914,5.326990764,2.624152274,12.91683659,15.47866687,4.555654968,5.255063832,5.458889802,10.22331224,5.669728654,13.62469347,5.521774155,5.658961404,10.99234504,11.34539293,4.954671518,4.334889116,40.99159317,42.69039779,34.10397594,39.773947,37.71442953,40.83334615,36.55246997,32.73884353,39.68625325,40.15932724,39.99225524,41.62236371
Chr1+3648397,LOC_Os01g07590,16.96705754,23.02035498,18.12292516,1.047210535,14.40810506,21.82204315,16.02468994,15.8489248,22.59465951,13.36726211,25.78095297,27.92661764,15.36992775,19.73562813,24.70385187,4.327686489,8.313110535,16.87359724,11.35659756,7.332969405,21.06838664,9.922453824,17.75516323,4.465264477,10.34371253,21.13921623,12.11824515,8.62930829,7.440004742,11.10111455,22.01757363,14.11169983,16.32493605,14.30706689,10.42268467,16.05666073,2.883248622,3.938759317,2.025103382,2.555415031,1.350649187,1.99151918,2.262622539,0.771647644,1.7116168,0.659703878,0.71088783,0.9995075,12.19390332,9.53114713,12.50363448,7.41372828,16.60375195,11.76183403,7.610268762,9.210613788,13.39184757,10.97514782,7.915306698,9.253315735,3.956280844,4.095390448,5.412929613,5.25308042,3.771245576,5.128900568,3.796145511,4.794290547,4.140023174,6.353477937,4.279254421,4.995907943,3.775707968,1.521600447,4.87582733,5.453904276,6.199385212,5.226342306,4.710927066,5.445805721,4.650625423,5.943014957,6.080319211,4.52136017,7.514927814,7.432492816,4.986329787,2.472842328,7.91984847,6.352526382,4.245572791,2.530832543,7.230438202,8.411440031,6.518932978,7.94387856,3.392853862,1.627637976,3.268069883,6.180432933,2.227988418,4.251644556,7.379538894,5.3036459,3.061539751,9.097762717,4.329225345,3.482723727,8.445432932,5.756839684,13.86761768,11.16301362,10.66354894,5.513817447,11.96067259,12.57043427,7.472195536,7.915625829,7.768867913,10.57190941,4.276706672,4.969783879,4.600245275,6.060808367,4.931608535,4.219079669,5.222271089,5.964466935,5.083836776,4.110040511,4.505246199,5.392461561,0,0,0,0,0,0,0,0,0,0,0,0,20.39803474,20.74125327,21.16124297,21.91833503,20.75126979,20.73003882,21.86522831,21.1736236,20.88433735,20.46422433,21.56413089,20.23446806,23.17219082,28.58123327,27.91066168,26.04092386,27.03193082,25.61240049,28.4219306,27.64346474,27.1796614,26.85398702,29.83799735,26.16621123
Chr1+3650692,LOC_Os01g07590,1.530230952,0.661773259,2.875848999,1.292559323,1.72407013,0.493652524,1.993211789,0.766864353,1.927549594,2.176906599,1.2689031,1.687935033,2.213834085,4.812009664,1.456263331,0.061596546,2.069514513,0.282185205,0.476898978,6.472625735,8.736804237,1.551983751,1.365038584,0.984619286,1.487073532,1.932910187,2.302401901,1.536774352,2.56092031,0.324115744,0.201822611,1.187637314,2.25980875,0.060015696,0.398124299,0.221915601,4.219092871,0.599230672,4.052677429,2.03278005,0.56352148,3.939872815,2.303804019,1.534092221,3.884298931,0.332464722,1.155180279,4.413355058,0,0,0,0,0,0,0,0,0,0,0,0,6.707572883,6.04919357,5.102368991,5.893501032,2.105337138,8.362510041,7.353254824,5.838580206,12.47207368,8.510224087,1.696553118,4.970446251,6.923064614,6.287522458,6.065388629,5.926578337,6.407603526,6.74489727,6.631038622,6.094121225,5.894804412,7.055609646,5.714091294,6.502878921,0.753047991,1.631579533,0.737023504,0.356915864,0.061065767,0.883592515,1.539422891,0.127642825,0.162315563,1.056033476,0.346417051,0.845997471,2.129000791,3.556010918,0.185919067,0.326289625,0.368931002,0.295097931,1.345865798,1.575811082,0.455612103,0.722079825,2.091823363,2.681272351,6.31881458,2.989720968,2.571530508,0.82094931,0.389520985,4.378311183,1.973522344,3.939326569,1.158323596,2.410834972,2.706801829,0.277433024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907456327,0.866426137,0.930451645,2.014335519,1.679342586,1.764761315,0.325988535,1.422838033,1.861368807,1.084971612,1.579574612,1.073295701,0.553403055,0.421432671,5.372661226,5.570024376,1.415231715,4.692682739,2.346355011,6.881167678,2.507522515,1.353420289,2.493327505,0.320986194
Chr1-3671562,LOC_Os01g07630,1.051489034,1.09954441,2.00165243,1.868841074,2.121598654,1.080773767,1.81955173,1.389880771,1.592063562,2.41831582,0.730857061,0.471328623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22499767,1.157620631,0.330130449,0.208627995,1.065266682,0.338055234,0.316574533,0.401668232,0.17425414,0.245811978,0.762121358,0.584796783,1.274937417,0.301847483,0.246090116,0.25166706,0.585883696,0.494432987,0.382123718,0.662864359,0.55980502,0.652357096,0.238942284,0.018418671,0.91786044,0.049078705,0.975774038,0.123760684,0.501425272,0.393939308,0.255351503,0.263048964,1.351931449,3.074094006,1.389733735,0.336205372,1,1,1,1,1,1,1,1,1,1,1,1,31.70391767,9.357887542,10.96784106,4.39458115,7.269103341,33.75705191,30.42381583,14.5016601,32.76962444,38.82528142,44.77355996,52.703281,0,0,0,0,0,0,0,0,0,0,0,0,0.171316267,0.81251156,0.173994272,0.209028911,0.749436229,0.552939747,1.083232599,0.266965717,0.586791924,0.80229718,0.698100203,1.325887999
Chr1-3667505,LOC_Os01g07630,54.80208259,45.24028129,50.91161681,62.44477926,84.67632408,51.95144059,18.42380164,39.07809076,44.28226552,45.23088307,15.89645523,3.949268777,32.25026044,18.04814903,28.16299572,26.81873449,16.34033112,23.74991567,25.14094084,23.93451655,22.68414911,26.2954424,34.69760478,28.06280443,34.10935176,34.62622794,33.36590005,34.64944954,28.12226218,31.53595075,27.26771424,30.16054745,25.7293752,35.01390756,25.56371149,31.34708883,76.56293371,74.90912267,78.41223441,75.00768844,73.75339975,78.49894754,80.30090121,75.32299859,78.59502034,77.27846767,77.2219924,76.24746234,7.5344554,19.45946362,21.16865226,10.39847943,14.43520852,34.39996099,27.25157907,22.77887048,27.40816527,15.59960181,27.83602647,22.53720795,13.30898762,9.589021067,15.35949409,12.61983166,15.94779571,10.13565477,11.62877115,10.88996412,15.36053029,14.023129,10.11791038,12.64407844,27.46618517,24.239564,25.40111907,23.60719811,27.42389818,26.20015747,16.20764092,40.37582075,14.83168196,35.68262406,31.04757309,18.46256534,40.07173204,47.27871288,28.9542422,55.64147031,46.24350402,60.80070391,46.42746143,50.74980168,42.30797379,55.57726628,49.35600806,48.36300792,21.18715841,21.26087279,17.26575002,22.69951768,13.40816621,16.9466325,18.16850346,18.91290281,18.91612565,22.49979476,18.99459045,20.60651976,31.29398469,52.46963704,43.22232958,37.13193147,68.02657834,43.18113119,50.9949805,31.23081327,76.73280625,51.67329137,79.07280756,64.88622676,24.50646923,24.31537904,24.47653294,22.53710427,21.32922647,22.30805735,20.64474677,22.57573404,24.46147813,22.34426865,24.64417072,24.97182626,50.92975596,22.88754148,20.66661236,54.89846373,12.52386916,30.65800332,9.778604512,13.42523019,41.58254635,43.59422354,57.95009167,21.96606961,55.0539605,56.28518194,57.36348561,51.55007275,51.97771854,64.56603916,60.40685482,78.00353538,48.39242747,56.04307925,71.06872457,71.57091839,32.53285423,52.57721669,49.40194361,34.98632083,32.90089967,23.86061809,57.5572142,63.9400182,49.6048874,33.39332087,16.89711244,49.24288252
Chr1-3667570,LOC_Os01g07630,6.775777955,3.35523723,3.263757169,5.105271102,7.684547273,5.549919016,1.016497887,7.371732983,8.644395567,6.20152081,1.493861725,1.452439315,4.507005553,1.364017426,4.165514183,2.414101699,4.304599668,1.360718344,1.440764847,2.195710253,5.442762616,3.012688766,4.41226389,0.505424584,0.452778443,0.379459721,0.015551108,0.064592799,0.240160863,0.57056981,0.246036499,0.446416371,0.412993643,0.832946808,0.661141846,0.185565417,4.504733506,1.833425628,4.711896517,1.512765773,2.119675113,1.2721112,3.780828712,2.960142837,3.583966504,4.067985957,3.55681556,2.70119966,2.81890333,1.475240215,0.096647073,2.260474142,2.572273423,1.238360402,3.208120553,2.357009642,1.319530444,0.679047696,3.042578764,0.02219925,0.533337815,0.942364556,0.144389559,1.043842541,0.602481417,0.625536718,1.468932951,0.084208209,0.647515977,0.058365661,0.738844412,0.171371394,2.999296087,2.716274335,2.764887968,3.297862881,3.642120989,1.353640974,1.822448602,3.662459357,0.021713631,5.875743882,2.359176803,3.57526359,2,2,2,2,2,2,2,2,2,2,2,2,2.729616417,1.091502615,3.105934779,3.26515505,1.432535217,5.094163244,1.878453921,3.151679528,8.247814033,2.938041632,6.405057393,3.667873541,4.773703624,6.568829072,5.454472768,4.624121512,6.413132836,3.603400429,2.93583137,3.754749825,2.134384677,5.164889498,2.820666358,8.777377049,0.332619645,1.518230422,0.192227427,2.417631228,1.310184371,2.414386032,2.665052406,1.270758474,0.308999592,2.564164659,0.023846064,3.68495964,0,0,0,0,0,0,0,0,0,0,0,0,1.300717424,2.086855525,0.542639528,2.041989139,1.852055915,1.517826492,0.516101429,0.459961271,1.106033429,0.816180013,0.858116782,0.692389686,1.743212757,1.441800207,0.500183299,1.121501803,0.355697062,0.753370011,2.115109032,4.949054378,4.389729646,1.527769674,1.262288802,1.419305288
Chr1-4622011,LOC_Os01g09200,3.849050086,2.380580703,0.783216258,7.820255847,7.53780838,5.939266462,7.637772103,4.106603648,6.149631247,8.663981945,9.893313632,12.06564053,2.57371008,11.00101178,11.40840479,19.01632706,13.19839959,14.82795886,18.21946289,21.83760976,20.09018244,22.43720731,1.990752129,10.66649675,2.544930252,2.195349454,2.784960561,2.306366904,2.323420819,2.148150679,1.034343253,1.78900798,2.440032019,3.14492538,1.439505221,2.067427947,0.164784118,0.328271535,0.05297403,0.708231035,0.22117282,0.479705083,0.61968174,0.540125103,0.318016866,0.593673571,0.91726378,0.977853014,3.038293913,2.581039076,3.343574514,2.243265388,1.243137155,0.803867176,1.699548914,1.040790384,2.392144695,0.962504306,0.497366034,0.413837175,0.70752201,0.143956028,0.291755614,0.526518948,0.813910567,0.594857996,0.005899005,0.786212366,0.326539406,0.495834643,0.565507339,0.946636352,1.143251808,1.804088791,0.547787561,0.803478123,0.989620606,0.911725831,1.012664808,0.343715466,1.987167935,1.701003354,0.425866553,0.493698468,3.76295223,4.579506864,5.315346159,1.880912456,1.760351114,1.579809936,4.073407599,2.363917297,3.793597642,4.634401784,3.472457032,5.043172824,7.927464269,5.955201856,8.426313056,9.020239439,6.912099403,7.636987346,9.898039518,8.823999279,9.723873394,7.332854336,8.987738151,10.44124509,2.58462744,5.165712946,1.240754967,2.703770876,5.237003858,5.465098217,3.951762009,1.530538065,2.40604906,4.265424405,3.658881851,3.943398006,1.137052016,1.68256753,1.854588562,0.800631241,1.108208446,1.868261216,2.265410302,3.893726557,2.666570025,0.344128158,2.896511533,2.582264247,0,0,0,0,0,0,0,0,0,0,0,0,1.811254414,0.15880498,1.511890794,3.276573428,0.436878204,2.344538142,2.729151596,0.067158291,1.242020403,2.336035346,2.130573379,2.521088666,2.426520763,4.324569084,4.347203272,3.0440778,4.815375855,10.73086955,5.908608876,9.911027453,1.244532529,6.282892582,4.907084192,6.511145701
