chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,husk1,husk2,husk3,husk4,husk5,husk6,husk7,anther1,anther2,anther3,anther4,anther5,anther6,anther7,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7
Chr8+9428293,LOC_Os08g15500,34.69552868,29.88671772,25.23157923,30.05535614,26.8281336,36.84974488,27.40636437,32.28656901,39.52852477,25.86184874,23.41574534,37.25231186,27.22735501,41.42724624,4.081326838,19.89833914,17.57517355,7.945843834,22.12755836,11.28429143,15.61841114,159.1599408,158.0099385,143.5316924,153.5060494,147.8471146,149.6911293,149.1325357,67.2862618,69.77357066,100.2735842,82.34270139,83.91803253,69.92062906,73.09221878,63.17920553,69.20658562,63.77988402,68.8502623,63.31118717,55.51331737,68.97557035,29.7615709,29.85212097,29.22190339,29.45752612,29.49772755,30.31996132,29.35663685,22.84948437,20.77282437,22.25538257,22.8952015,20.94962347,22.08238233,22.67152498,9.180039062,6.247207899,4.588303373,10.21885606,15.40491995,16.81551091,11.14936316,34.43451017,35.40398383,21.62138805,28.54207768,33.65980298,23.57270211,36.02240388,72.65045492,81.81651842,46.38321917,32.71901337,78.33755726,49.41090224,34.53225431,21.41057338,48.46174495,1.757731857,33.05659159,50.17140704,15.74617177,7.4872652,33.71153932,26.8949624,26.77276024,26.23514906,40.54970195,29.60009264,30.42702225,36.8040348,24.04203681,33.46655272,24.01057549,40.38272462,19.82991388,28.96320206
Chr8+9780868,LOC_Os08g16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.585487667,7.559459722,7.184053847,2.642704046,4.462070452,5.534267395,4.010665892,0.069699538,1.596286572,0.853280904,0.318741191,0.476555531,1.64901714,1.06686154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018265461,0.215649696,2.496306988,1.014626171,1.167821098,1.6384896,0.082112257,6.861268352,1.79588302,0.806763015,5.974189967,5.610761503,5.918185264,6.686878675,0.259224199,0.324973448,0.560170404,0.614578633,0.474835545,0.050313014,0.283351244,0.390416269,0.658872783,1.566688059,1.225336198,0.619130998,1.436766142,0.484416442,0,0,0,0,0,0,0,6.584958243,5.888821419,7.273912106,7.176174525,3.248749777,3.515643121,3.448430799,0,0,0,0,0,0,0
Chr8+9781880,LOC_Os08g16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055027981,1.575954101,3.410341036,1.159844191,0.460243092,2.327380544,0.914120206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42748149,1.376729795,1.686677241,1.787231665,2.153493549,1.363982441,2.119531485,0.188301729,2.012865234,1.741382293,0.226798725,0.112324327,1.045833067,0.03285987,1.113313791,2.028411074,1.097260393,1.585385275,2.232893445,1.307023506,1.130281906,5.715681664,24.5506087,3.434566177,2.492646574,4.313670465,0.608229316,6.738367221,7.177689126,6.795808474,6.662494264,7.290668753,6.955553586,5.764483369,5.626922018,0,0,0,0,0,0,0
Chr8+9781985,LOC_Os08g16030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48280488,24.23385248,4.296462326,5.723738738,4.558365051,11.00996279,13.25942883,1.64289985,5.931973234,11.83646418,11.05406136,10.48278583,8.352340193,13.33827339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113104495,0.543358401,0.843844629,0.775776849,1.145202157,1.137726502,1.510861329,9.415961268,7.842480254,10.08749019,2.359147228,11.26502147,11.00195099,6.862756507,8.681607151,8.256548766,9.663235635,7.900664313,8.366278384,9.470162983,6.666649115,12.40115464,13.82439816,12.02530541,15.00539534,14.46592749,12.1703229,13.66566456,9.505379214,12.26521404,21.85595393,3.507437944,13.8347286,19.42697775,14.05804193,0,0,0,0,0,0,0,28.93882779,34.10140617,30.74325725,29.57332644,33.33795763,37.86001434,26.556547,0,0,0,0,0,0,0
Chr8-10296922,LOC_Os08g16840,65.4105709,59.61142736,61.3166622,53.31782579,41.61154064,71.31693331,55.8136922,119.0116446,131.1123789,133.8115684,113.1333391,138.2857814,165.9823016,150.2329332,42.58571744,60.08687427,48.93197612,37.91945821,84.00598218,44.79030974,38.98882471,34.41340559,28.31488357,40.01404318,36.35468249,42.1186857,37.60995531,31.40327673,135.9684654,152.1651794,146.0104306,109.7687181,109.0300431,149.6758389,155.4371384,138.0378017,139.2716855,138.532187,135.6015324,137.6593837,136.060665,134.2485661,69.060493,87.47174279,76.21391822,80.07582474,74.38297433,88.75014746,63.96484053,29.62248343,30.34664411,38.15758346,23.09616003,26.44664653,25.63904999,40.21442015,21.76215888,22.19561522,22.79736781,22.09288988,21.42517503,20.66069308,23.96660713,45.61687464,47.59941854,38.09363721,43.71077621,33.2339349,26.41857139,22.33144413,21.05824625,22.05581069,22.64945859,20.54453909,22.47082846,14.12684057,24.65595304,42.29495182,13.98502305,49.3985805,99.14221295,72.82331626,46.91103467,11.83139124,27.39902903,25.31151845,31.74243714,24.51488033,28.25401498,29.22753102,21.27892562,59.69549029,52.77107798,71.0438346,63.9332293,74.36637561,57.14634518,59.28748133
Chr8-10297139,LOC_Os08g16840,3.775570419,2.082140724,2.916437746,2.590242921,3.941843619,1.4656683,3.880488509,1.998359085,3.391508135,4.166350988,2.752247903,1.610161561,2.15282617,0.222098416,1.073635261,0.02201663,0.775556215,0.892199548,0.674583679,0.525532012,0.285005834,0.127731193,1.781667109,0.294612093,0.858307144,0.574574844,0.556116728,0.508020839,0.202954008,0.311744173,0.330466212,0.084541098,0.612130334,0.490904832,0.41204755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233737907,0.050682592,0.649902773,0.083246411,0.297279793,0.067678901,0.005997755,0,0,0,0,0,0,0,0.550704165,0.110650948,0.044275339,0.17895346,0.16551378,0.701527535,0.53547185,0.076819021,0.69519994,1.255085067,0.850682829,0.838114488,0.301801359,0.267273094,0,0,0,0,0,0,0,0.661912099,4.306584055,3.923906394,8.881642539,8.109835478,5.25252293,1.869847936
Chr8-10296777,LOC_Os08g16840,1.41295126,5.70899085,6.697493957,1.578932864,6.878108937,3.35184398,2.386060725,11.7270204,5.10003596,6.162139864,1.520189933,0.124614926,3.076740706,0.761071091,3.992890962,1.370050422,2.431252097,0.036128296,0.922677362,0.420112587,2.838412794,4.366681918,5.49840257,2.437465002,2.825090598,1.86092388,1.967047225,2.628342927,0.149168477,5.406887091,0.160580348,2.670417302,8.774356725,4.326708815,1.893707798,0.500476102,3.544439025,2.151838498,3.727963436,1.686172851,2.113461477,5.22810912,1.521220952,0.52014668,0.136990869,1.502470272,0.647461598,2.544923577,0.04651775,0.689899399,0.633560435,2.95139766,0.115302694,1.213320442,0.798263464,1.267359684,0.425259117,2.54905901,0.206748078,1.948131135,3.673457301,1.256664731,0.458977402,0.773348655,1.491367309,0.127999527,1.077481049,1.229019842,0.643432621,0.024687414,3.13213757,1.18144549,2.602112592,0.124675986,0.945073258,1.296998337,0.020782755,0,0,0,0,0,0,0,1.936873993,0.177861965,1.753934203,1.856968969,1.661963062,1.357987692,2.302354666,0.134536277,0.393026969,0.313109572,0.915076277,0.272704692,0.486580965,0.88756773
Chr8+14366669,LOC_Os08g23740,2.543782031,2.38297207,1.456223423,1.388335528,3.482173101,1.121426733,1.888452213,0,0,0,0,0,0,0,2.596196828,0.297081389,1.437895307,2.019096,2.712410638,2.117341758,7.116413469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807706176,0.825606443,0.719985343,0.05735034,0.315320359,0.021258646,0.406549849,0.366914318,0.926325664,1.895327579,0.769436508,0.999467923,2.197338166,1.841750042,1,1,1,1,1,1,1,331.1840679,381.1104842,329.5111137,310.3482007,294.0399301,367.1886544,288.2352704,4206.638847,4085.943748,4256.058358,4968.544845,4665.814519,4751.36659,4801.855453,1188.508262,975.7189473,562.8953754,850.7819001,418.9096666,542.9174297,1417.629141,2.567210331,1.810015285,2.584992749,2.394995198,3.402740883,2.394096172,1.548192786,2.213120755,0.813116062,0.523836987,4.958572253,0.346364983,1.620593483,1.815102706
Chr8+14362935,LOC_Os08g23740,0.782417848,0.298010656,0.749848657,0.013662549,0.05358693,0.967847802,0.924664596,2.56491027,1.767714182,1.588208025,0.82799592,1.759777544,0.845687659,0.395181411,1.131810013,0.617411386,1.368500859,0.8809678,1.381184915,1.774091841,1.751807366,0.287079009,1.239781217,0.507298892,0.75891126,0.766672134,0.050278121,0.266982643,1.855182792,0.960767841,1.526541904,1.02046603,0.58199579,1.75947498,1.479601471,0.117033968,0.962607393,0.307307492,1.069470297,1.308611217,0.673278472,0.02274091,0.369767295,0.968345472,0.664610836,0.370938296,0.987866741,1.284670771,0.791909719,1,1,1,1,1,1,1,0.970467722,0.015533742,0.7368755,1.63567603,0.806055813,0.269453986,0.599908353,0.422651851,0.379546294,0.097548154,0.174342383,0.519495394,0.829968272,1.044720062,0,0,0,0,0,0,0,2.515986254,7.503977766,8.092800563,8.229625074,10.98352523,4.27108848,9.305656963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr8-17214178,LOC_Os08g28214,2.185357832,2.206090083,1.208862533,4.071014147,1.61520705,6.427624074,4.161439429,1.194189773,0.871958078,9.604588741,8.251375239,2.553169919,2.674294873,0.576223688,1.260919454,2.387027781,3.306849019,3.515123471,1.122939406,0.45571769,0.575125285,1.092519764,0.923483219,0.139043039,0.329185333,0.876558068,1.415618537,2.911484485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.898876238,1.186466506,2.068356614,2.398848899,4.657427844,3.075809852,2.06424668,0.606123153,0.865132421,0.708910913,0.131812511,0.703701033,0.254748634,0.342706144,0,0,0,0,0,0,0,2.190392499,2.504218548,3.561438932,2.672527573,0.196765868,2.339568841,1.777711082,1.709547177,2.097990199,2.535713902,1.099886626,1.552174086,1.082620992,1.051278675,1.147833098,2.260190921,1.177661263,0.55800946,0.415149695,3.148745837,1.52241928,1.798908812,1.144619591,1.94482662,2.069351024,1.822376344,1.256278906,0.179694024,3.428104393,3.002676905,4.999779163,4.1299021,4.271831642,2.077146484,3.994108016
Chr8-17217573,LOC_Os08g28214,15.90854964,14.97646783,16.18948805,14.19150454,14.67710747,15.13023519,15.80029107,33.35040012,38.50387668,22.84806175,39.99739502,25.28674038,38.9926712,22.1528021,23.39341612,27.76232584,22.52609228,6.82613498,27.00569745,12.1135889,27.69464568,4.141151275,5.230480947,5.351887613,5.337410932,4.486086475,4.712389051,4.757295508,7.572628939,1.027557543,2.506056766,8.973049707,10.19323337,0.730439608,1.169628793,15.71346003,14.46914283,13.72220092,15.68991539,14.52423094,14.8752203,15.68996907,15.44300993,10.64317144,17.04442174,20.59452567,16.56611624,16.19871867,11.95842347,6.828361309,1.615533003,5.389962258,9.492792516,2.281362096,6.281355675,6.873718296,5.985762259,5.110300384,4.94660076,5.58599419,3.810059463,5.326440148,5.632562809,3.710582311,4.371855957,9.73440315,3.806040757,4.635242942,10.01804864,8.378832149,17.42637366,16.44198103,17.08450304,17.86157464,17.65527648,17.03911905,18.18771338,4.237908336,14.31178754,0.276188704,5.391002365,10.51642958,2.322415243,7.323271217,2.925982331,12.08505509,4.123007289,8.141582801,5.918767461,7.420358348,9.714696835,27.21947003,25.12131262,23.37349652,26.40805379,23.01897527,22.1141617,28.73541904
Chr8-17214289,LOC_Os08g28214,0.003881209,0.027433392,0.005332864,0.653995986,0.023942311,0.32137669,0.108926262,1.009305502,3.770462783,2.562559324,6.344328929,4.444255566,0.810219187,0.439986134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545183924,0.352450612,0.573985626,0.32431488,0.467979266,0.874416573,1.188888838,0.142855756,0.796707721,0.350926323,1.607750124,1.396409326,0.191453638,0.018248242,3.308284217,2.366852437,1.483928581,2.442843636,2.069764372,2.219891983,3.218056057,1.583743481,2.06396099,0.610674523,1.07332346,0.648858967,1.957969053,1.543867746,0.840508928,0.337926007,0.207029983,0.226250558,0.122241566,0.521301487,0.314740726,0.108372849,1.280858308,0.72393399,0.752644349,1.034096032,0.754994176,1.082719296,4.643995151,4.985518752,5.257703741,4.09559842,5.438465861,5.134782015,3.037997637,14.09815292,21.68231647,17.82753356,9.812871429,11.01783832,4.952227882,7.063453734,3.930596885,2.469759179,1.473330364,3.014012481,3.017424039,2.297068953,2.988049733,1.480795887,1.431041316,1.832984973,0.630317193,1.570385872,0.07315031,0.293836879
Chr8-17214564,LOC_Os08g28214,7.401814546,8.377804898,6.99964514,10.01739681,8.688425349,10.39502991,9.832026625,2.936530198,2.49304045,13.56254059,29.7833682,7.540244454,14.66279063,34.6883357,7.781455554,2.081473777,0.395237755,4.044532611,1.573014902,6.790426881,3.555328986,4.742047179,4.670168887,3.095914305,6.461170419,9.941971955,6.773360785,5.991752917,7.099166885,7.138926861,10.59960226,8.256331927,0.741982436,6.142040583,3.968106026,2.768982712,1.945736124,5.663963095,5.088489604,0.368031298,0.720936828,9.072767181,6.531103362,3.764537766,14.24854692,9.93099689,11.52905708,5.496641349,4.487914012,3.838378752,5.039798154,5.699427782,6.287692717,6.072655511,6.524076266,4.460823915,3.223275962,3.499182161,2.83964215,3.307653284,3.641981022,2.897863962,3.125192474,0.563960938,5.631423873,7.972417971,10.80122939,4.935698295,5.283940297,0.910456489,34.30167944,28.06775789,36.11352852,30.10693514,41.3596486,14.28544668,31.12920082,18.00250706,92.7763395,12.25008034,29.09169291,80.48705408,32.18593929,176.9158007,19.97425205,14.98473558,18.90320895,11.66382716,16.89558853,10.15348136,17.61482256,0.348182027,2.438935153,17.38426608,13.75482291,28.36211036,9.370424694,20.19434472
Chr8-17217633,LOC_Os08g28214,5.610177496,11.38927932,11.10952878,7.874009139,14.46931111,9.684584723,14.0021515,6.728780698,0.519756731,1.76198859,10.15185653,3.363273518,5.792479688,3.064496384,6.535292336,2.630550787,0.544250323,6.719023825,2.467792161,2.994938924,3.051033361,0.664170243,2.043627695,0.525635917,0.866908787,1.722243148,1.534088799,0.373482002,0,0,0,0,0,0,0,2.403155979,2.222890378,2.108785821,3.215537127,5.930968961,1.1743689,4.011579679,1.39467436,5.500666714,3.69940114,2.422955775,3.669909205,3.968890397,1.892105182,2.326791331,4.23246967,0.265413143,3.290031688,0.340113846,2.385388676,1.015466527,1,1,1,1,1,1,1,3.795033487,9.501100299,4.722137234,1.337460774,4.270363907,5.407803347,3.300871581,7.418475061,4.358578282,4.17085412,5.913011685,8.885459133,5.758234434,8.780866774,2.836884796,4.656972334,5.45669804,5.700734831,0.581069161,0.607467079,3.038036448,1.599209655,2.983298596,1.794918285,1.208556621,3.570318574,4.522383364,2.277066004,12.36962812,13.93109327,15.80394303,6.096897123,13.48360196,8.196937434,8.315381327
Chr8+18252872,LOC_Os08g29720,0.30056268,9.29906474,4.54349448,7.217358113,5.06518024,3.864781507,0.564723104,0.991316167,1.408625746,0.831822644,1.651281121,1.57796156,0.381715241,1.787654299,1.20369786,0.803086946,1.551018003,1.943770554,0.726488803,0.191277957,1.857340176,0.144700421,0.55695326,0.527062804,0.7965425,1.451057628,0.475216368,0.737662793,1.775508712,3.319213967,1.639456042,5.333468872,3.454937855,0.657312409,5.469673041,0.202217699,1.500862014,0.12033842,0.124023487,1.255920983,0.027435488,1.380709347,0.337002393,0.954433062,0.609552007,1.076923531,0.465473763,0.939843552,0.67982182,2,2,2,2,2,2,2,1.103462689,1.08720362,2.044130434,0.376697003,0.836018945,2.66126002,1.129279229,0,0,0,0,0,0,0,1.447181527,3.599628561,1.3845724,3.658879377,2.117679054,1.953908652,1.434589262,0.213720267,0.534445117,0.191532669,0.392066585,1.729599614,0.511458036,0.476283443,2.434213375,1.212558959,2.028329947,3.259991919,0.899177513,0.140413353,1.639465664,0,0,0,0,0,0,0
Chr8+18252537,LOC_Os08g29720,3.482503697,1.630717354,0.343727152,2.952091223,1.790892194,2.48725935,0.813308374,0.831786048,0.178304281,0.587847675,0.258455475,0.115797786,0.370485533,0.091257849,3.959682743,1.597128619,3.774351865,1.685354967,2.32559672,1.579159067,2.310912973,2.276471336,1.630695235,1.498353544,6.61977016,6.57865722,2.60399192,2.318859405,3,3,3,3,3,3,3,3.767820501,0.432597664,2.210665825,2.590048325,1.676228688,4.22511282,2.139215,0.449831796,0.221584104,0.750380789,0.219859403,1.199639362,0.49594638,0.460405936,1.657310105,1.287797585,0.925851524,1.757086706,1.653572757,1.845247358,2.4561171,1.119343444,0.625581631,1.076069156,0.9023582,0.691944899,0.548881669,0.956543724,1.64713454,2.592545316,4.921420317,2.425033554,1.979467653,0.05311758,2.05855961,1,1,1,1,1,1,1,18.84742257,18.06384377,30.31170815,7.13770999,12.69921126,13.17644136,19.25006879,0.266249336,0.687200752,1.339104771,0.046207327,0.475060389,0.557940527,0.462243536,0.097042331,0.733610411,0.439916917,0.587175626,0.419818135,1.680066969,0.710777696
Chr8+18257382,LOC_Os08g29720,4.625934187,4.867108808,5.745094642,4.051031572,5.909304663,6.713752171,3.088627998,2.296796209,12.05874376,2.477641131,12.96731902,4.756060288,6.70239301,0.327445039,5.37488183,4.103635048,6.885634636,0.725997123,0.153990981,3.516406391,3.157731705,0,0,0,0,0,0,0,6.220231404,3.769881234,28.57339216,19.31155674,18.33310135,10.21610736,11.53365905,2.728919779,3.196295812,3.869158215,4.47231862,4.001739959,0.225665849,3.022462996,1.539578794,1.054915708,1.676996975,1.4215923,1.740156139,1.300535185,1.992993062,1.332320934,0.355804625,1.752460957,2.635349366,1.407528163,2.242745798,0.454566326,0,0,0,0,0,0,0,0.478028841,0.844719305,0.096762182,0.420642332,0.947569483,0.137095231,0.255940529,1.134953458,2.106996915,0.773241163,0.92548838,1.675172253,2.475805032,1.329322002,0,0,0,0,0,0,0,0.507888743,0.131819363,0.550739649,0.376407187,0.096686227,0.295498993,0.697215084,8.206640999,8.131035552,7.29054021,8.215459641,4.355457275,7.507337108,7.486892362
Chr8+18257494,LOC_Os08g29720,422.723573,467.9628477,467.7556117,421.5213106,394.0512745,351.5458064,365.1127624,355.0613504,394.0375546,311.0857749,364.537192,288.9025628,356.255867,301.5783099,235.4338028,379.3434758,315.2425757,273.250667,284.8001822,339.5885225,260.5344275,64.90737627,84.44694889,88.6100277,52.27261656,83.64752012,95.63388802,67.29808434,526.2286756,528.9341495,463.4259906,440.3234477,516.6248284,546.1292611,580.1131704,585.6659755,539.8151354,470.6410374,527.205237,536.4160416,469.9719101,434.3701468,336.4546406,336.6436602,336.1681914,331.4800185,337.8922853,335.8368304,334.9566101,92.74177766,91.95968256,96.48316931,89.40770551,92.66852279,92.09994848,90.67064657,127.8389672,134.3739542,88.86326042,118.9935348,90.25824536,103.3561235,98.02160673,166.8425613,136.1781736,121.7759192,195.8307941,183.0490084,155.8998409,187.9127598,143.7046114,130.4040833,159.9636238,158.6224594,167.4271995,179.4054503,153.4781442,221.9018812,119.3642753,118.8478238,185.8869621,117.1297773,117.9558545,216.2498624,222.4522509,276.7546405,267.6189369,283.2539375,238.7587487,284.6845262,218.6833063,781.9177139,820.0572079,865.2891285,809.2458613,853.4103923,754.552577,807.8686786
Chr8-18449832,LOC_Os08g30014,21.550254,29.9126231,30.99976969,24.5413801,22.41988237,25.78329606,29.135988,28.63462793,39.59255916,32.50634923,27.83946118,47.33716931,55.62830696,12.03993281,17.69050316,15.58709595,27.81382871,16.54585021,37.53559225,14.90179709,11.53496687,1,1,1,1,1,1,1,23.63685243,26.96161409,24.70998584,24.30086687,24.75424104,23.87108276,21.74133229,20.10335397,13.62346163,5.099928061,10.68040445,10.28275246,9.887527702,12.08456158,35.054675,31.40228084,37.59259371,25.92528564,32.94724335,24.32402594,22.00192921,0.524074497,0.203779482,0.898417402,0.667169807,0.673060291,0.619306065,0.801420898,3.521997707,1.618293968,1.959857711,6.376264667,5.430876623,8.768586552,5.71204163,2.964837832,1.990580494,4.604482116,0.672749838,0.15870475,3.852132826,4.430754169,13.03901673,10.93691278,14.13046538,9.657078866,12.57004306,12.17590697,12.42860777,21.81144247,107.919368,85.8949663,158.2352704,103.1068057,7.539749192,93.71567316,0.44703604,2.097486905,0.457631436,0.541885833,2.418323197,0.634758927,0.853311553,0.169575714,0.225016578,0.866402146,0.498766757,0.703826601,0.313444856,0.755009795
Chr8-18449684,LOC_Os08g30014,6.49571163,2.239088502,2.306133028,5.67693035,2.822394879,1.010945649,2.799133712,17.38382743,10.2115875,5.143746941,14.80936425,7.218785316,12.29911147,9.883241226,6.661312607,0.337901167,0.640288186,7.72696863,14.3374538,7.052628002,2.925552718,0,0,0,0,0,0,0,6.914127948,2.320310778,5.131787042,5.448704086,6.417897194,1.501691551,2.286219158,0.014490409,0.243118437,0.467808636,0.657637752,0.707797152,0.61081064,0.511516479,2.355288708,2.041844804,2.581593905,2.014708795,1.846980775,1.579280457,2.225996938,0,0,0,0,0,0,0,0.038697612,0.274667594,0.681061068,0.433062584,0.984416741,0.067521321,0.084278107,1.494762491,0.018478712,0.046675107,0.032583266,0.200663553,0.123911823,0.31503955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382814676,0.155277705,2.014174952,3.83748241,0.15958834,3.149240973,1.550275409
Chr8-18449631,LOC_Os08g30014,8.429668987,3.619948762,6.712769962,0.410028718,4.400480374,8.536632523,5.959386532,12.42851517,10.59748203,9.666378631,9.140625682,9.941508334,10.9573474,10.10434157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098732396,1.345087599,3.259408023,3.778950797,2.408681141,3.52953912,4.531098924,3.18335581,4.099739511,1.850363382,1.013930243,3.977365937,3.21014181,1.8974152,1.536383208,0.395958774,0.538414269,0.202729504,1.374701921,1.37025179,0.961831969,0.060619256,0.397173913,1.517304718,0.302706628,0.239567793,0.340139582,1.086533589,0.406201867,0.97794982,0.274900139,0.050425296,0.774370861,0.556956014,0.278635608,0,0,0,0,0,0,0,0.17852432,0.768114254,0.281003448,0.7228064,0.779880546,0.26292489,0.33530206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr8+18959593,LOC_Os08g30730,35.22013181,33.89891217,29.74858969,41.96594428,31.00543575,21.64275484,28.20787754,49.70013365,86.54952328,49.25625845,56.61188479,47.33446713,81.76962074,53.76698197,33.96944001,31.68304973,30.39169093,43.28315263,54.48623014,70.36245154,62.57799792,94.04360377,137.5100803,114.4432189,94.36854414,110.3464763,97.36027855,103.7135546,327.741143,263.1221883,333.9346913,345.7815236,283.6370999,334.4520108,378.2404255,512.0323541,524.2138558,554.0524048,512.1535861,516.0835016,520.4942392,491.8708902,378.6805192,270.8535461,280.3814216,310.509987,344.7605068,344.6151292,292.4686281,26.98504422,36.95579877,43.64458934,32.72698565,41.57029967,39.72302597,37.70067789,41.33237343,34.37578035,49.75430908,42.37126689,37.97817619,26.53231865,42.65742655,66.11146948,73.6597695,49.88295312,56.61753547,129.7571683,107.0767638,106.874276,36.25972968,21.17998371,35.96197602,50.59659481,57.57424078,43.96244701,46.35542952,179.4590365,170.8607459,87.01765721,128.2937717,168.7782616,86.0080841,216.4600345,64.03275717,67.726794,42.63511581,47.26076751,69.34498939,60.44397256,44.10516753,22.03593941,25.62110502,26.67957299,25.9881793,28.41595678,26.05258367,24.44298754
Chr8+18960942,LOC_Os08g30730,5.250371673,1.896077546,1.711953473,3.335239292,2.848776214,0.282780824,1.879621401,0.716784643,0.802495864,1.104716059,1.371561096,2.370664963,0.858538447,0.970507457,0.561377823,2.81170345,0.533103486,2.645483116,1.600110711,3.075744412,3.862684981,0,0,0,0,0,0,0,2.755315216,7.806256466,6.154960528,9.023716575,3.526248406,1.008892386,0.472339276,4.248288345,5.674175907,8.437775577,4.237840698,8.57309395,4.463842175,11.58113109,1.590258365,1.877557793,1.900077281,2.229666958,1.03321773,1.192659286,1.620442279,1.095697375,0.768594129,0.002970179,1.779513924,0.663245626,1.542987873,1.02159402,1.288299474,0.92613698,2.896078146,0.908766064,4.367339303,0.402690692,0.123159359,1.220760277,2.53621728,3.29848479,2.748459528,2.36235742,4.96722393,2.232997497,0.484424339,0.615763132,1.133055782,0.957812139,0.495141531,1.744450389,0.555167825,0,0,0,0,0,0,0,2.807359642,5.213590562,2.262562582,2.448879681,1.563699582,1.329147555,3.263658002,3,3,3,3,3,3,3
Chr8+18961118,LOC_Os08g30730,0.584731376,0.713501294,0.166672795,0.562843608,1.478738539,0.942601052,1.113425289,8.84120915,2.785748363,2.545487492,0.179371155,7.182598299,5.684201217,0.062483559,0.814949704,2.482684569,0.471289657,4.4596065,2.266621987,1.002996081,0.14294777,0.688244597,0.685915429,0.992744572,0.194446333,0.849819613,0.994695776,0.081906488,7.234249299,6.452715612,21.53362639,20.82640605,9.810003719,2.217761373,11.61909971,7.127693635,2.014805975,11.50772684,5.029031236,6.248677362,0.218956312,1.503462702,2.939122001,2.356825118,2.325590956,2.69209013,2.645678801,2.960154654,3.31459761,0.272911532,0.292240323,0.230710588,0.869040325,0.166236417,0.051372668,1.557923857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566415191,0.547331674,2.237625638,0.629497446,0.549048629,0.923868899,1.930418689,0,0,0,0,0,0,0,1.011124049,0.945468021,0.19095289,0.237636622,1.285081854,0.773346788,1.141024416,3.725146962,1.812129325,5.533642651,4.46661905,0.422473919,1.109989881,3.524694117
Chr8+19808721,LOC_Os08g31940,18.28862647,15.8617407,4.061315019,15.6458675,8.860867764,7.31900758,18.61387515,17.07968059,16.17947471,18.94746606,23.7733972,20.72786071,6.468638827,19.10844248,31.34307007,37.61734818,32.66968234,33.32024015,30.29171106,35.1701263,28.73215098,36.95555056,31.96802606,40.49636317,39.22920225,34.12324088,35.21976747,29.92854953,31.80965835,27.58503279,21.89475028,31.95950975,27.04649287,23.99343183,25.87311963,10.8553222,18.59267241,26.87848675,11.10368125,16.44855929,28.75176939,14.31031542,22.54416937,10.95586603,16.78399042,18.28783904,11.58901767,19.08303013,14.33759079,28.6190957,35.44493247,33.98535527,32.11045794,35.78789977,33.07342677,34.74235012,64.026522,42.1874642,35.21518264,35.48003096,43.54004363,54.39840741,40.48319478,29.84078329,35.25024644,33.72771617,21.5406654,42.62434853,33.73647938,33.00446297,28.73522018,18.96599486,16.45257214,21.90702077,23.24746914,17.13414174,18.03178566,13.49243503,9.684436822,81.23470342,65.73512649,0.08395126,21.77959802,6.234396458,8.301541349,26.79553913,24.08859551,10.78312938,11.23639025,13.22298913,4.815535242,5.557503269,12.38975202,13.5643647,1.504584902,15.96123034,13.14765104,12.15715294
