chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,shoot1,shoot2,shoot3,shoot4,shoot5,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,husk1,husk2,husk3,husk4,husk5,anther1,anther2,anther3,anther4,anther5,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,pistil1,pistil2,pistil3,pistil4,pistil5,embryo1,embryo2,embryo3,embryo4,embryo5
Chr7+18817852,LOC_Os07g31690,0.269376808,0.20643116,0.361698136,0.177246409,0.898647414,0,0,0,0,0,0,0,0,0,0,1.47120222,0.45173238,0.858619543,0.674553027,0.662182658,0,0,0,0,0,0,0,0,0,0,1.478894354,3.744304791,1.640663647,2.889782284,6.445128285,2,2,2,2,2,0.520142292,1.137368475,1.655895206,1.52926648,0.176845022,0.125010268,1.348614345,0.460827539,2.0954102,1.913654851,0.652176009,0.737394076,0.637353161,0.950690746,0.528832205,3.312095648,7.165021443,1.935475341,6.009055796,1.55996889,2.627556435,1.570137253,3.068325194,2.692259386,2.714566826,6.247652621,1.08602748,1.384841639,2.437071504,4.606696611
Chr7+18815000,LOC_Os07g31690,4.249146135,9.794326334,9.54776368,5.396651826,5.216354661,8.656179921,2.179999415,4.812206357,0.618513382,12.20594291,0.82512767,0.620790834,0.585048219,1.061284979,1.04273446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106826752,0.603379525,0.221354421,1.827127423,0.902691756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016384559,0.09411376,0.335791389,0.174850888,1.384095074
Chr7+20941516,LOC_Os07g34950,1.943128902,0.893534186,3.200035742,2.976745607,2.010209094,3.079988858,3.674031206,2.638222268,0.72572009,2.426572812,7.423348597,4.975762116,5.569897582,5.954999974,4.170276955,86.64181886,88.55435759,90.51646762,90.9524142,76.91259204,25.03700304,24.48149471,20.64067531,28.46659289,15.98680479,10.86561123,12.18783254,5.856542332,7.395714555,8.68488217,7.060578482,6.149857974,4.939033773,5.435747799,4.58812973,4.812199552,5.290440169,4.45045366,3.165206745,6.667132847,4.188006032,1.213585177,3.647806294,2.247097902,1.864103223,1.884486328,1.917335688,11.58968119,11.49751339,2.314796802,8.770206691,6.199391562,7.458437534,7.744733623,10.12136276,0.294937118,0.451771019,0.462357248,0.089220097,0.853357716,7.762493023,10.11048677,8.582407907,8.1666569,7.559353049,1.859341966,4.144023444,2.857759195,3.114016102,3.654014584
Chr7+20941653,LOC_Os07g34950,0,0,0,0,0,0.840134429,2.24337155,1.71137673,1.207433741,1.95353852,0.036102459,1.495247099,0.320856928,1.22397357,2.452459128,56.87651243,55.84099468,51.35493923,53.65010896,70.57872562,6.834929516,8.534771827,6.684674223,8.082797629,5.584447345,1.843595517,5.188047089,3.52985737,1.003006986,2.719441511,2.757404733,2.184270016,3.79428026,2.053364457,2.165698957,4.439957215,3.477171912,4.667978348,8.651339819,2.83017512,2.170148106,2.182766253,1.241676404,1.421346619,1.577758842,3.116635174,2.992645627,2.99317211,3.287602415,1.993727118,2.875175709,3.511911018,5.76297279,4.015481462,4.778323456,1.762494033,4.157033461,2.396447311,12.70557093,6.45823646,0.848467088,1.811937419,1.698257037,0.831164342,0.674913237,0.043832851,0.488106057,0.491358831,0.500431928,0.543084666
Chr7+21822323,LOC_Os07g36470,78.5919277,112.4083771,93.81627834,95.64450764,106.0929404,128.1905647,147.6607862,181.182063,127.7890932,147.1430987,131.1379988,145.9558423,144.3120323,129.7814648,146.5076795,332.3962256,311.8263107,310.4356651,307.7641605,330.967604,358.5238059,227.2880433,327.3238467,318.0604449,271.5557199,189.2750371,147.1708373,203.0449065,175.0273548,177.0599852,275.7322588,286.0705734,308.8526058,248.2996903,257.9702211,485.8365593,454.0310614,492.9656775,538.0251139,413.6475266,313.0995837,289.5555423,298.0419712,307.778989,261.7282887,249.5205777,290.2375771,264.6298215,261.0945492,305.5625345,266.9287648,340.4749345,300.3934744,399.0049537,444.2671389,294.2397922,162.630703,35.46153131,77.32445378,143.0741202,173.2621335,166.9995277,170.4992268,166.106267,177.9025667,93.30493169,115.1698424,90.79210725,101.2837864,101.2863708
Chr7+21822141,LOC_Os07g36470,19.85148834,20.93069364,18.52420953,13.11314365,18.8626279,28.00179083,12.98261561,24.3313758,10.09798966,12.07834128,4.25152849,0.353585485,5.002790638,4.740488002,2.497394479,1.222662789,3.247058528,1.903393436,0.760850542,0.385256279,0,0,0,0,0,0.331704066,1.594966968,1.088252671,1.279345248,0.738880932,0.616568694,0.176741667,2.041207529,1.88611592,2.882952165,0.708166021,2.506110537,0.948944014,2.03178403,0.578894174,1.010945054,0.998261817,0.871227688,1.303611324,1.728591405,9.107256072,4.1918462,1.854189787,5.859169338,3.036444367,4.270037258,1.116355951,6.909233648,3.037905637,8.098765147,0,0,0,0,0,6.476519298,3.97720863,6.251152643,3.466731338,1.835080178,23.95254601,22.04485022,18.44413155,20.39491487,18.40221042
Chr7-22442049,LOC_Os07g37480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36486928,1.064678409,0.027253433,0.201951859,0.634062722,8.596534528,13.26340499,15.65505315,8.211256365,7.711774346,64.22604821,68.51845143,57.68406307,47.51965631,51.54620162,0,0,0,0,0,0,0,0,0,0
Chr7-22442108,LOC_Os07g37480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.853597718,0.133821671,2.063738924,1.294083726,3.532488486,8.279550481,2.081075313,0.451264606,3.352155972,3.7732738,19.47866322,10.36038003,24.02885295,27.51614825,31.54222842,0,0,0,0,0,0,0,0,0,0
Chr7-22442192,LOC_Os07g37480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057252681,0.287546675,0.337582666,0.69336167,0.329740741,8.769740871,8.457505698,8.669826552,12.44186858,9.689223811,64.14183215,31.57485837,7.989280863,38.07112966,9.916035342,0,0,0,0,0,0,0,0,0,0
Chr7-22444377,LOC_Os07g37480,1.592905564,0.705936904,0.377686031,0.182670569,0.766906935,0.697177201,0.029352684,0.439973106,0.371250141,0.871043864,0.259758564,0.926321175,2.609006991,3.431711356,0.211975148,1.236880919,2.533430931,0.25190361,2.330892142,2.207625786,0.91046733,2.163838453,3.450422119,2.057593529,1.817876666,0.699201666,0.498880926,0.385955925,0.845729162,2.367754803,0.564797752,0.083815928,0.931782915,0.854857532,0.914216861,0.211657517,3.882201559,1.254744222,2.476144239,1.7133401,0.480987819,0.44633058,0.077907368,0.410719149,1.115615269,0.507306499,0.800379273,1.375135896,0.589668289,1.721265959,0.214773985,0.160735349,0.285275972,0.764264149,0.695608517,8.705414601,4.927780754,3.710896198,7.262558059,8.227924712,1.338765928,0.581970171,0.508251037,0.688707074,1.607601992,0,0,0,0,0
Chr7+22571398,LOC_Os07g37640,22.82516101,13.05347087,24.83763217,1.292677936,16.592268,4.715968848,4.723535421,2.767458517,4.043925979,4.334881341,0.956561412,1.111232599,0.62869375,4.333710544,0.812450801,0.607500564,1.39819773,0.316966099,0.00292717,0.025594609,0,0,0,0,0,1.35777426,1.210451268,3.555448644,4.234486258,2.542220619,1.707217124,1.909002675,2.045318455,1.662221685,2.132159014,0.333520287,0.368881391,1.06675174,0.101879257,0.995488722,0.165000819,0.200700531,0.063968389,1.10005557,0.765553843,1,1,1,1,1,0.601007229,0.497559994,0.603290823,0.209782329,0.004176286,0,0,0,0,0,2.568897919,2.627360019,2.360042675,4.982597572,1.178663903,8.601453649,10.75007668,12.5539844,12.37497177,11.76998593
Chr7+22570551,LOC_Os07g37640,1.09074458,0.076863446,0.445687002,0.235405007,0.717914527,2.143869693,4.237899541,1.129076987,2.431899029,2.051933608,0.47411661,3.986468434,2.869036084,3.022530989,1.566007478,1.087922774,0.283913578,1.041551068,0.051945303,1.347325553,10.18786877,2.472438723,4.319453121,4.648114639,0.890007069,4.043092509,2.110388655,1.347121179,1.665513395,1.876825369,1,1,1,1,1,0,0,0,0,0,1.211609494,0.220654014,0.162226914,0.596102363,0.384409664,0,0,0,0,0,1.097371722,0.984180101,1.611894116,0.013346669,1.278872137,5.514746101,1.917332309,8.354152211,2.082497331,9.383343456,0,0,0,0,0,0.557656971,0.730150577,1.150714736,0.544353995,0.333459346
Chr7+22571508,LOC_Os07g37640,99.82983088,188.0227947,54.78625522,121.1115548,131.2395745,94.31684945,64.16458406,11.19430448,112.2473981,49.94515179,38.80501384,41.42725778,54.66192963,50.87792667,44.72820409,21.82435875,19.16971649,21.41374126,20.20021894,23.62489296,24.31768658,27.45090813,14.8379836,27.33555208,20.79550791,24.76434556,22.21286765,23.61032327,24.89345706,24.37393784,30.85357083,30.85767372,30.68486819,33.86543281,28.76493827,53.61592084,54.00828862,46.97297446,45.84969883,67.34298585,23.87385251,25.24549972,23.66075789,24.51070962,25.26630992,39.36747493,39.19476551,39.66371801,39.74193172,39.23617437,43.80909629,36.27449666,54.24773992,43.05505904,49.03660677,41.66298174,20.20992788,74.69726039,35.54530503,41.78060236,91.90465989,132.9054859,132.8510418,148.9167507,155.664452,174.3348897,189.3900414,178.4600708,193.7679667,199.554709
Chr7+23161850,LOC_Os07g38560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063024863,0.23502923,0.344478389,0.263866218,0.074337987,0,0,0,0,0,0.552825581,0.166904366,0.441139923,0.570891575,0.7103547,0.422550779,0.388791593,0.684754972,0.598652926,0.661161096,0,0,0,0,0,0.876179129,2.185627229,1.488075641,0.805915809,1.67542574,31.81370515,24.01173579,3.077761064,4.371085892,9.222307933,0.686704818,0.430600205,1.6372498,0.218123336,0.128068755,5.047505009,0.636009994,8.189836702,1.29687529,2.154118082
Chr7+23164648,LOC_Os07g38560,9.409093637,12.66263885,18.62035482,10.70630812,11.92689437,19.57325355,3.670523302,35.93920019,13.67133048,29.70851909,11.90317187,9.845575412,6.145241096,8.216643489,12.33946257,1.581885062,2.690524942,4.609082839,2.159331787,5.340512628,7.992188517,12.61631015,16.96324594,15.96076503,11.40402991,5.92241672,11.07644385,16.33039285,9.332528596,11.03463764,12.81309262,17.69397113,13.53362748,11.38294141,5.349340282,9.031417167,5.87932509,3.334008389,5.078374825,2.970114762,6.785331308,15.85445369,14.29912524,13.61569606,2.343604391,9.488949616,12.09446019,15.14889696,18.11502607,23.07935197,135.2797801,108.9173258,94.32946467,66.61986264,56.96689436,222.833377,296.2435037,505.0394799,245.2069465,178.6668487,10.42889414,9.24935905,9.134400889,7.228909032,8.401952055,25.23273696,11.3502769,15.13632485,20.52564102,20.08730524
Chr7+23161759,LOC_Os07g38560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368896907,0.199979812,0.430986847,0.286583543,0.538366249,0.42989792,0.56391265,1.225453823,0.818778319,1.065719395,0,0,0,0,0,0.092931628,1.221352917,1.283128735,0.269463565,0.021372769,0.305126071,0.899931715,1.655989024,0.221228303,0.31199914,9.979490852,1.045914036,4.358529912,4.23334635,6.744773294,12.10411499,9.748259394,0.178622425,3.244379726,18.65879589,0,0,0,0,0,0,0,0,0,0
Chr7+23164451,LOC_Os07g38560,127.8540446,140.807043,105.337095,170.4825435,131.257515,138.6044175,109.1770961,144.3391396,129.9967735,172.365527,204.2242036,165.4537722,125.9975335,157.0854114,182.6028982,88.66192447,89.35783982,97.48969632,75.32488217,67.18221118,90.63788962,89.98019385,95.18999796,88.07461522,87.97316002,85.23264316,117.8569817,89.78620241,50.18703848,109.5940263,70.24382411,69.65110693,62.21239371,71.26048991,68.37616132,84.79553477,78.89590436,70.21839178,81.43636155,90.14231039,95.92642593,108.7000868,103.0818482,103.2162598,100.8672394,106.9045001,150.7096163,130.5974716,131.5514721,141.6582788,887.3024678,919.1055053,934.5563723,894.823642,987.0052231,216.3599992,194.8614559,248.940896,497.103681,243.965995,201.6828055,219.7849613,220.417786,208.1839416,218.2114611,120.4717029,136.5954069,141.70483,129.0302179,138.5161321
Chr7+23161700,LOC_Os07g38560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756166947,0.652289194,1.754947757,1.729720512,0.512447224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41937489,1.260444405,2.159353842,0.745627852,0.593698012,34.53056276,36.04588197,34.83353693,4.343724003,43.51489235,0.543891449,0.318692819,0.24620227,0.042421387,0.15308844,1.334751984,1.104907634,1.016744257,0.062358933,1.094639491
Chr7+23181935,LOC_Os07g38590,1.718469413,2.298608947,2.217947074,1.502095173,0.436261735,0,0,0,0,0,5.688731726,10.72155321,8.41218376,14.48806091,14.17866234,114.4234838,114.7912323,107.6636493,115.3518328,112.8825198,6.275792378,5.725672873,7.247784512,7.366570755,6.944085923,2.578950259,0.358501414,1.38769351,1.200621193,0.262345096,13.25360867,16.65747768,16.18387252,13.3237428,10.90054241,40.40097993,46.36090636,34.91847522,50.51089287,30.86761822,21.22794117,14.26840824,30.95121752,23.8791518,29.42963119,5.584878731,11.17853433,11.12640547,11.57804139,7.587559394,5.310863615,3.310279807,4.137334403,5.385141632,5.3265804,2.956570328,6.56833973,1.409687974,0.535561528,5.159838967,15.14902391,20.68519448,30.51099933,22.39837123,28.16104498,0.354201701,0.212288142,0.903619606,0.532909199,0.051988702
Chr7+23182158,LOC_Os07g38590,0.273618268,0.969840481,0.635105005,1.031447778,0.625791998,2.037747238,3.198269417,2.38887155,3.365177976,2.923112521,46.35450912,23.50838265,30.32576985,37.82605875,37.18969632,421.3846375,408.9549804,402.162528,413.6637074,417.0011763,37.41040113,37.03602702,31.65068744,36.06816424,24.74581978,9.498941711,8.657911917,7.823755992,6.241427792,8.695797692,20.024657,18.1540576,11.03569625,21.94534525,10.79647198,114.9938067,120.9783819,113.0034507,118.1041437,120.0890803,77.74067496,36.56224363,64.62557364,92.69846786,69.43567859,50.42017552,46.27399097,51.65150402,46.39952642,48.67213917,21.74958961,16.45518815,14.38553276,19.19179472,19.40504987,1.388308363,21.7261128,98.92953305,126.179924,137.145425,87.85872398,92.39947885,82.67215582,95.73484145,107.4243641,2.632154861,2.909574012,2.665368469,3.19908181,4.586873405
Chr7+23296784,LOC_Os07g38830,2.508607908,6.84696177,3.027554189,9.492087321,7.119038343,2.245625759,39.43839,19.23035834,2.12691667,12.82621461,2.957479575,2.457268199,3.783853875,6.777352644,2.331961456,22.68539384,23.31168611,22.87711358,18.17878381,18.23795645,37.04124139,30.99406759,26.95335002,38.30347586,64.05348141,41.9410752,31.84760957,25.55438672,50.50679373,40.93826469,13.68641222,13.55754669,14.43497655,14.70957179,14.16397842,4.252973874,5.330854403,1.809170521,4.826610382,6.299483092,3.145193652,2.959470339,1.56825013,2.861444747,2.197918239,5.96110809,5.766897981,5.880555853,8.780813635,9.204321543,5.117551455,4.926270265,3.883244256,4.256761431,3.57990021,12.04325531,39.52796668,2.029196291,49.73251334,9.737173505,6.904682409,8.295661921,7.747942911,7.957519058,5.736667014,0.1411807,0.685995939,16.54316333,0.656868624,12.57488896
Chr7+23295986,LOC_Os07g38830,0,0,0,0,0,1.190482587,2.289986116,0.627605074,1.417422713,0.839975758,0.430700987,0.625445349,0.387660266,2.663799163,1.699795655,0,0,0,0,0,2.853700055,3.350182986,3.128042574,2.93347015,2.575780393,0.379344715,0.58481645,0.200414119,0.919816512,1.491814714,0,0,0,0,0,1.668631938,1.192276694,0.31493896,0.758098916,1.195727922,0.989500485,0.298549713,0.438662309,0.702299483,1.224280081,0,0,0,0,0,0.045572923,1.426447804,0.255937423,1.476475342,0.312701356,2.483727305,9.555504654,7.641439971,8.426855476,2.552720539,0.096997564,0.04925143,0.306019348,0.279150356,0.221555372,0,0,0,0,0
Chr7-23506870,LOC_Os07g39270,8.931347475,13.78902137,11.70209971,6.896425531,10.58610777,13.77093779,5.547847566,5.91491394,12.19557371,0.362267816,2.961105327,0.125798759,2.315713091,1.229231936,1.757835179,7.482273975,7.688020474,2.974433959,7.163050574,4.208894599,4.054108826,3.128135218,5.757803038,5.232418098,3.942144185,2.495900812,3.309804352,0.215710854,2.566160869,3.756342639,2.901136083,1.674783923,1.680802326,1.554707082,1.061039079,1.045909336,1.702763121,2.187411187,0.344300486,2.679117243,2.483658363,5.943656768,3.895131862,6.37967826,4.590046993,4.175380789,1.969244984,6.076417757,4.224752788,1.820717045,26.05536234,32.14834377,17.46805972,11.69763724,16.99147515,0.93658834,0.376693959,1.339822855,1.266265762,0.345288542,6.354629765,2.014272531,2.763230059,4.613207724,1.201888721,20.52104237,4.699186639,17.51132531,9.894394928,11.76796504
Chr7-23507113,LOC_Os07g39270,1.148384081,1.188971661,2.595238712,0.056124049,1.244473162,8.462169306,0.124501217,1.115491434,7.122470212,2.351083446,0,0,0,0,0,1,1,1,1,1,1.443016996,1.188113993,1.797954476,0.599401256,1.002930352,0.062226605,1.792863579,0.001888971,0.008891244,0.960161843,1.666304868,2.326174842,0.825716811,1.22374546,2.097631972,0,0,0,0,0,1.146380535,1.338315517,0.89340333,0.501027584,0.676712898,0.249641221,2.311696781,0.655082799,0.888593961,1.554665396,2.820125587,2.751079549,2.281648707,2.34060142,2.69587351,2.326091334,2.010438334,3.497036515,1.141627108,2.241686345,0.322347512,0.608830756,0.761550616,0.750665298,0.527523819,1.831861534,2.842579286,2.497171372,0.865384227,2.678406229
Chr7-23507029,LOC_Os07g39270,8.712265257,19.99373675,4.593168458,10.02601996,6.059442821,11.89393436,24.51757949,5.108896735,4.909705057,0.669838954,2.401388892,2.039593143,1.403214443,0.807130845,0.175148329,5.631591878,5.096869364,4.486471067,3.827742222,6.068519846,2.384199004,0.904892778,2.023709252,1.510722363,1.875311767,0,0,0,0,0,0,0,0,0,0,1.146389768,1.345245714,4.249886867,0.905379353,0.789014732,4.474179955,4.254982436,2.109540048,2.727368712,4.611727433,2.399725376,1.478195997,0.566363616,2.760069713,1.79232707,2.665528281,5.29692326,1.309363178,4.481495706,4.800007068,21.35213344,0.971542869,23.94293625,8.030834134,16.03408359,0.401493387,0.752801772,0.155734933,0.332204441,0.623215145,17.69466342,23.45804863,38.19662282,9.456388265,19.41716052
Chr7-23507510,LOC_Os07g39270,17.36253765,18.51828902,21.80786459,16.46880894,15.93786952,38.39050291,32.74627984,25.23836298,30.35382921,38.88959264,19.9891503,9.878731383,16.12575927,22.36251595,15.60219641,174.4876692,201.7745275,224.5381496,188.9921001,225.0885609,125.907699,138.1583343,125.2086311,117.1174248,143.866465,108.0015097,137.449994,105.2244693,105.2477879,114.0907184,69.90175284,72.79686727,111.4031197,68.16721281,111.9790695,34.97810041,35.8577092,35.45781613,35.02682082,35.70934514,161.4555237,155.0008719,141.402426,153.5093004,159.9985847,108.6810873,114.6920973,108.0709467,116.6255394,94.53988649,289.2527718,290.2480408,282.1068704,299.5271647,313.25893,207.9547385,139.2449449,89.68074215,153.8949644,72.17907032,54.35707961,52.25950162,52.25555936,54.25527529,60.11090183,33.29583117,36.25052716,34.06783342,33.47874741,35.34549395
Chr7-23507310,LOC_Os07g39270,13.2398792,15.66479953,14.47123414,4.103464458,11.85080107,28.44588974,4.883535962,25.86067828,9.156363343,35.35177844,3.841037988,0.084995482,2.529259185,0.315174104,0.177941513,11.65010942,6.212137862,12.34057601,8.501842629,10.91087742,3.204726905,7.005083174,12.57238702,5.744911153,4.496878469,5.491833398,9.40821121,8.829968005,5.10423948,5.001446551,4.092806085,0.541006813,4.194509685,2.605601401,4.273604248,3.182973552,3.503961327,3.280105141,2.495738916,4.99548673,9.135694305,13.76282189,12.32090552,11.86604943,12.07942114,9.807548295,8.718260983,12.79636119,5.491949151,15.34399299,32.60009306,33.09390722,30.73593176,32.37565277,31.81524424,15.30531867,16.93565254,16.23031953,18.73618714,16.24150227,3.854278485,2.219677366,3.064202232,3.641710868,1.828325791,19.04840557,14.21448634,15.1028931,19.25274442,11.02409176
Chr7+25043733,LOC_Os07g41800,22.43115056,32.29829486,22.60680995,29.84166045,14.12721167,10.53073497,14.16513775,8.863303,16.3009291,8.917776837,14.51706436,15.43601754,14.91110463,12.96551623,19.47168235,33.36680117,41.06786368,37.39312381,36.09264456,32.24501675,79.32479218,93.02836204,57.86077523,57.62688007,81.26146339,66.52214937,51.75662648,42.60149541,75.00137098,73.80182121,34.41432571,37.12139959,29.87060935,27.27523254,25.78238702,29.69593968,32.58558707,28.0732771,24.58146949,26.22039667,24.70519158,56.11208802,38.80896819,42.63749955,26.39816319,39.42106536,32.51591343,32.33508228,42.03132086,49.97761241,27.00984413,23.54242438,16.87875972,22.55732878,25.64583346,36.84313504,59.86847224,57.60078374,30.87879744,11.1803139,30.62682339,31.55431812,32.01220459,38.38260251,28.04674343,36.44855539,23.97073435,37.12834373,42.24815404,40.41578614
Chr7+25043434,LOC_Os07g41800,1.548652001,8.355592537,2.812993788,6.909735538,8.125422693,3.135364521,1.400474909,2.545464687,0.090661389,0.084146708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887394237,0.497029437,0.028246116,0.692213063,0.416790393,0,0,0,0,0,0.35976925,0.89374537,0.483512058,1.295293063,0.343133111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.505624473,10.88799073,20.06593223,5.216863297,5.713019978
Chr7-25797664,LOC_Os07g43060,3.429537093,3.893968502,3.997043187,3.060543465,8.48000343,12.25062461,9.281484304,16.29491826,14.00849933,9.199348551,8.522829258,11.77062267,18.60839501,1.216235688,3.515597854,11.83762664,8.997225408,12.25064799,9.701465981,8.394522445,9.536148541,5.467546732,11.02500148,8.855841263,8.694756087,6.429389077,6.924137313,8.424715336,9.28547284,12.80213785,6.042235423,5.642886734,6.466178661,5.595349944,5.945058199,6.064982941,9.181002988,15.55797654,9.818105193,17.24046847,15.20096196,12.96794851,4.202981727,13.5950278,12.4093077,8.725675942,5.173726237,3.839260642,22.94069239,5.666646685,5.593839309,6.883025689,7.010434875,6.555989477,6.183972352,3.204743532,1.554364815,2.134581606,0.60429181,1.543901377,11.22615941,8.93853325,7.777375787,6.45060159,8.08973331,3.387353493,5.958086615,3.342257302,1.882456378,2.286719032
Chr7-25797968,LOC_Os07g43060,24.84743552,81.28340506,63.07868402,92.38512504,42.5085989,71.64332509,78.56155933,80.77706924,97.31794455,112.9217711,16.8287542,51.15976186,57.42704336,50.4960394,38.51461911,62.02462396,55.84019168,61.15587359,67.50931713,57.40728727,139.2741834,122.6097768,88.23848474,115.7616952,91.3480079,69.45965892,75.02745885,68.52947335,69.54920411,77.75212463,47.92254037,67.06030142,60.24286918,52.70155764,53.46277052,63.82744505,65.27549504,66.42715239,65.19776926,62.92131391,40.52123442,46.51198152,52.39034968,43.50904243,49.0549064,84.79834369,77.81915156,115.4489396,73.92997493,78.93358997,58.80092525,56.99323653,55.26907382,75.68545109,48.31069019,70.07270173,74.12797387,24.23959299,328.2564196,310.5632783,114.1845742,114.6983537,100.7664307,106.4426496,92.72124078,58.27279143,76.20791679,82.31670695,79.69183381,78.14046144
Chr7-25797795,LOC_Os07g43060,2.256987761,2.731548019,4.8360286,4.634473228,5.16821394,1.084711584,0.427980185,1.792409581,1.121438681,1.659244774,8.58035481,4.944151457,12.25731645,5.383144641,18.64259998,1.642064031,8.977839742,12.83500645,1.95427771,7.075749695,7.872460019,6.552501056,5.663797582,4.856871693,4.633425946,15.0649825,10.04855804,8.988270819,6.519436593,0.659742879,2.607744371,3.910048306,4.893164874,7.360702648,2.49464218,19.58453326,13.27965105,8.400424354,22.86578646,4.888766754,2.482010499,4.223352651,1.522684853,6.246194722,3.730818955,3.621038052,3.37058426,2.054120325,2.913050116,2.128836888,0.152410316,8.108566261,2.919039806,6.406487573,0.528104608,0,0,0,0,0,4.312531351,4.418200752,5.997891512,6.087778146,3.536924601,6.975590782,5.631748939,5.100337932,5.663426531,4.122031814
Chr7-25807358,LOC_Os07g43070,0.083936676,0.772408498,3.647004599,0.212645626,2.707705699,0.221894277,0.933001977,0.175301514,3.575525503,1.157297708,5.109673421,5.249291128,4.154974396,2.811247855,3.087964914,0.886876323,0.423025716,2.487975425,4.780303951,4.356596607,3.363318947,3.419045807,3.243250928,2.058481797,2.726885787,0.407314462,0.717185064,0.494476758,0.254157487,0.333753433,2.752619469,0.139235829,2.250132882,1.833761309,1.420120113,0.190392702,0.61551159,0.248742848,0.298389796,0.327034764,1.218230687,1.142976773,0.32607419,0.907863575,3.170121899,0.587154505,0.189888916,0.038604214,0.202440316,0.503376443,0.257704619,0.079661744,0.206634056,0.411833098,0.643536154,6.97173717,2.634331598,5.617829268,3.127922838,7.618083684,1,1,1,1,1,0.593246343,0.703520328,0.239179518,0.877476128,0.637635337
Chr7-25804457,LOC_Os07g43070,36.1557435,14.63774402,11.23338395,10.99161048,12.29855842,17.57334648,21.77418162,28.19004305,21.33080177,10.99459545,26.76997934,40.80403874,26.9575738,30.73594797,48.00896956,267.2649069,268.4406391,304.271324,314.5954004,297.707642,12.80451284,9.029114427,9.280794801,9.479404528,2.05110102,3.0651853,4.388357882,6.839649251,1.461876466,6.404599599,30.61763109,17.80543166,7.348579743,8.350386609,18.43119647,252.8057771,257.3427176,271.0937781,250.0286621,251.4563577,171.0059552,160.41681,168.4810228,177.1805296,173.4756438,152.9012506,109.267882,139.2428906,148.276304,116.3801505,100.633673,106.737348,98.05944112,112.5314326,77.51264034,83.28159296,97.21849295,53.37984126,88.75346428,68.48538202,170.5367373,146.1290549,147.9993077,157.214021,143.4109523,22.5072838,25.3533788,27.26170145,26.30672776,28.55701299
Chr7+26003515,LOC_Os07g43420,0.40947932,0.225217738,0.798587086,0.272816981,0.517827969,0,0,0,0,0,0,0,0,0,0,0.019808899,1.683365577,1.154375049,2.846660609,0.552792857,1.173894236,1.137239908,0.440967655,0.520728662,0.639328485,0.951084264,3.208338993,1.980839633,3.572279431,1.310700203,4.047270233,4.936337322,2.969527282,3.170973819,3.0164791,1,1,1,1,1,2.056761746,0.669807343,1.884305123,2.145756054,2.197143919,0.818119691,0.818643067,0.844175161,0.589380788,0.304261098,0.28214807,0.373526412,1.845271935,1.969648805,1.088785355,0,0,0,0,0,0.629855777,0.623498823,0.118789721,0.330271594,0.409065141,0.695135615,1.299994645,0.323518828,0.839069799,0.930374482
